,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.28226100529701037,0.5821582302314188,0.5885516905999083,0.00045108795166015625,6.079673767089844e-05
Ridge Regression,0.2819445699820904,0.5821224560917344,0.5888111700777353,0.0003707408905029297,5.8650970458984375e-05
Lasso Regression,-0.01550983612357193,0.6998276977968133,0.8327261515430026,0.0003707408905029297,5.412101745605469e-05
ElasticNet Regression,-0.01550983612357193,0.6998276977968133,0.8327261515430026,0.0003497600555419922,5.8650970458984375e-05
Bayesian Ridge Regression,0.27636405729737024,0.5826730813663095,0.5933872349136238,0.0009138584136962891,7.843971252441406e-05
ARD Regression,0.28836923014659555,0.5796487711514874,0.5835428975869615,0.001153707504272461,6.961822509765625e-05
SGD Regressor,0.2784922931272018,0.5836151101065847,0.5916420645872421,0.0004246234893798828,5.91278076171875e-05
Passive Aggressive Regressor,-0.06369817986211723,0.6623930616803968,0.8722409771047189,0.00042939186096191406,5.841255187988281e-05
Support Vector Regression,0.3859053173824507,0.5211020236140658,0.5035625294297074,0.002109050750732422,0.0005331039428710938
MLP Regressor,0.4511219018752771,0.5108718831066786,0.45008441086337764,0.2121894359588623,0.00013518333435058594
Random Forest Regressor,0.41194478248023425,0.5173433267284817,0.4822099607122173,0.09047317504882812,0.0022346973419189453
Gradient Boosting Regressor,0.3474059514509592,0.5536830636593096,0.5351323160418732,0.04358983039855957,0.0002579689025878906
XGBoost Regressor,0.2888749451170033,0.5836457731001984,0.5831282072845093,0.0443727970123291,0.0008251667022705078
AdaBoost Regressor,0.3373523740027655,0.6051609676727283,0.5433763296002561,0.058029890060424805,0.0036580562591552734
Bagging Regressor,0.37620324549820017,0.5365988743575838,0.5115183056268199,0.016849279403686523,0.0009310245513916016
ExtraTrees Regressor,0.46335807752666647,0.5180504554923655,0.44005064939959826,0.06042122840881348,0.0027451515197753906
HistGradientBoosting Regressor,0.38983346362852966,0.5469510116667446,0.5003414182303497,0.06532979011535645,0.0009932518005371094
Stacking Regressor,0.38982323286956244,0.542388347541111,0.5003498075341646,0.07390594482421875,0.0006678104400634766
Voting Regressor,0.41897737845028316,0.5182407636091952,0.47644317602025393,0.06522035598754883,0.0009427070617675781
Custom MLP,0.27641702303672666,0.5969902307733932,0.5933438025856158,0.47029614448547363,1.2636184692382812e-05
FONN1,0.23550980233732322,0.6083906859158029,0.6268880492798343,5.974724531173706,0.0005373954772949219
Tree-based Predictions (FONN1),0.4134009136530893,0.545601940643987,0.4810159215561398,0.006598234176635742,0.0008251667022705078
TREENN1,0.2948637276073619,0.5720213044350773,0.5782173579571793,1.2629902362823486,8.726119995117188e-05
Tree-based Predictions (TREENN1),0.42834116806828404,0.5295949230181054,0.4687647939750135,0.0007612705230712891,0.00018596649169921875
FONN2,0.47634273353997825,0.51612304220576,0.4294031280793231,3.1963448524475098,0.0005819797515869141
Tree-based Predictions (FONN2),0.4134009136530893,0.545601940643987,0.4810159215561398,0.0072329044342041016,0.0010344982147216797
TREENN2,0.35580018948694503,0.5568753903962214,0.5282489740138677,0.8902153968811035,9.584426879882812e-05
Tree-based Predictions (TREENN2),0.42834116806828404,0.5295949230181054,0.4687647939750135,0.0007956027984619141,0.0001938343048095703
Ensemble of 10 Trees,0.4134009136530893,0.545601940643987,0.4810159215561398,0.006906986236572266,0.0008256435394287109
