,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6552740151224525,0.4419188869034968,0.5122252127335039,0.0006310939788818359,9.298324584960938e-05
Ridge Regression,0.6552646812295387,0.44089001576477943,0.5122390818802847,0.0006191730499267578,8.654594421386719e-05
Lasso Regression,-0.01922112852671387,0.7505120937397901,1.5144514260145676,0.0007266998291015625,9.131431579589844e-05
ElasticNet Regression,0.18817524321865287,0.6544447525367143,1.2062830392445265,0.0006151199340820312,8.893013000488281e-05
Bayesian Ridge Regression,0.655227471505563,0.4398627022296042,0.5122943714714827,0.0013206005096435547,9.894371032714844e-05
ARD Regression,0.6522903290023152,0.44310747592070604,0.5166586448641286,0.0011320114135742188,6.508827209472656e-05
SGD Regressor,0.6601985530984118,0.4365048046783171,0.5049078864424615,0.00044465065002441406,5.245208740234375e-05
Passive Aggressive Regressor,0.2996891581115504,0.8428399656703776,1.0405855250317513,0.00032210350036621094,4.8160552978515625e-05
Support Vector Regression,0.6129349416366341,0.38070800453812753,0.5751364578226039,0.002214670181274414,0.00042819976806640625
MLP Regressor,0.8082809095528225,0.35979505658505223,0.2848736567516455,0.19777345657348633,0.0001277923583984375
Random Forest Regressor,0.7837797015496921,0.360699941415221,0.3212797793886996,0.10676002502441406,0.002923250198364258
Gradient Boosting Regressor,0.7704773849345766,0.3631862340081249,0.3410455709359958,0.05019831657409668,0.00033473968505859375
XGBoost Regressor,0.7988934501468631,0.3668675169907688,0.29882239749700223,0.03400611877441406,0.0006477832794189453
AdaBoost Regressor,0.7912601491610324,0.380872957046233,0.3101646501638991,0.03042292594909668,0.001978158950805664
Bagging Regressor,0.7879758627282764,0.36011823176639657,0.31504474157126366,0.01591944694519043,0.000942230224609375
ExtraTrees Regressor,0.8384761199145102,0.32358426717663,0.24000686767990653,0.06881880760192871,0.003531932830810547
HistGradientBoosting Regressor,0.6068497965534586,0.44318903458585407,0.5841783196823968,0.08836126327514648,0.0009586811065673828
Stacking Regressor,0.8089638961744497,0.3560606325116293,0.28385881312829214,0.07137060165405273,0.0005853176116943359
Voting Regressor,0.7864479932744975,0.36017351730069497,0.3173149889280705,0.05801963806152344,0.0008187294006347656
Custom MLP,0.6202752941711591,0.43367988895844817,0.5642294946011585,0.4667074680328369,1.3828277587890625e-05
FONN1,0.4213488616272819,0.5013999508765622,0.8598124755716804,6.335890531539917,0.0005443096160888672
Tree-based Predictions (FONN1),0.7517827882055954,0.3723929908161044,0.36882370257255054,0.006237030029296875,0.000949859619140625
TREENN1,0.7584507907205162,0.4058695971709789,0.3589157781440333,1.2523674964904785,8.344650268554688e-05
Tree-based Predictions (TREENN1),0.7467864160319422,0.3807695551113154,0.376247766646091,0.0007038116455078125,0.00018453598022460938
FONN2,0.6509699803449924,0.43245791923829824,0.518620538952617,3.5118567943573,0.0007174015045166016
Tree-based Predictions (FONN2),0.7517827882055954,0.3723929908161044,0.36882370257255054,0.005867481231689453,0.0006968975067138672
TREENN2,-0.056766945769164634,0.6448880298463309,1.5702404151477745,0.9142599105834961,7.605552673339844e-05
Tree-based Predictions (TREENN2),0.7467864160319422,0.3807695551113154,0.376247766646091,0.0006098747253417969,0.00016689300537109375
Ensemble of 10 Trees,0.7517827882055954,0.3723929908161044,0.36882370257255054,0.005148649215698242,0.0006568431854248047
