,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.7664398146332463,0.30426064881540976,0.17286668972339733,0.0004220008850097656,5.53131103515625e-05
Ridge Regression,0.766901297362728,0.3035088526126709,0.1725251289745704,0.0003600120544433594,4.839897155761719e-05
Lasso Regression,-0.012368384636831875,0.6824388193079306,0.7492919701103447,0.00034165382385253906,5.412101745605469e-05
ElasticNet Regression,0.44311456411827876,0.4812310632041022,0.4121718849678031,0.00034332275390625,5.435943603515625e-05
Bayesian Ridge Regression,0.7675177594278844,0.3024847583640944,0.172068862182453,0.0006825923919677734,5.936622619628906e-05
ARD Regression,0.7675674688441327,0.3042223190642541,0.17203207037129123,0.0010712146759033203,7.176399230957031e-05
SGD Regressor,0.7666672700532258,0.2971159869112589,0.1726983414004597,0.0003991127014160156,5.412101745605469e-05
Passive Aggressive Regressor,0.582458751275267,0.3352303870618485,0.3090380039589258,0.0003077983856201172,4.76837158203125e-05
Support Vector Regression,0.8764182819309605,0.19476237357646795,0.09146748397796901,0.0017590522766113281,0.00040149688720703125
MLP Regressor,0.8467845512318272,0.22611575014926108,0.11340052415803985,0.15012860298156738,0.0001595020294189453
Random Forest Regressor,0.8095355511028751,0.2292283386286663,0.14096991205558393,0.09547090530395508,0.0029745101928710938
Gradient Boosting Regressor,0.7478480255558836,0.2615787964582048,0.18662717303861906,0.04585862159729004,0.0002713203430175781
XGBoost Regressor,0.7325601048131436,0.270588296898083,0.197942338966413,0.06713390350341797,0.003919839859008789
AdaBoost Regressor,0.755098265714969,0.2949685193492472,0.1812609972324444,0.04629993438720703,0.003428936004638672
Bagging Regressor,0.796838047721556,0.23461155519944557,0.15036781253178694,0.015099525451660156,0.0009763240814208984
ExtraTrees Regressor,0.799588763302061,0.24363913036828758,0.14833190433097013,0.06921672821044922,0.003342151641845703
HistGradientBoosting Regressor,0.7792001512420548,0.2553631269926966,0.1634222840090534,0.05504441261291504,0.0009756088256835938
Stacking Regressor,0.8137183776898121,0.23704527455815205,0.1378740445615785,0.061304569244384766,0.0006051063537597656
Voting Regressor,0.8124889658517226,0.23531907254848744,0.13878397856605612,0.05761241912841797,0.0008478164672851562
Custom MLP,0.6969430647041099,0.32721873631078335,0.22430385178901124,0.47832155227661133,2.0503997802734375e-05
FONN1,0.7060187254404732,0.3402765814889845,0.21758661346312047,6.430238246917725,0.0005664825439453125
Tree-based Predictions (FONN1),0.7646495876714756,0.2699935914064398,0.17419170412278612,0.006747007369995117,0.0009045600891113281
TREENN1,0.7334558767276984,0.3009736044320327,0.19727934443516132,1.2958600521087646,7.915496826171875e-05
Tree-based Predictions (TREENN1),0.7646495876714756,0.2699935914064398,0.1741917041227861,0.0006554126739501953,0.00016999244689941406
FONN2,0.7636522226312558,0.28297244183275727,0.17492989155262534,3.2736976146698,0.0004582405090332031
Tree-based Predictions (FONN2),0.7646495876714756,0.2699935914064398,0.17419170412278612,0.005557537078857422,0.0008172988891601562
TREENN2,-0.4016265718872629,0.6662750213223332,1.0373966150524991,0.8770179748535156,9.918212890625e-05
Tree-based Predictions (TREENN2),0.7646495876714756,0.2699935914064398,0.1741917041227861,0.0008153915405273438,0.00020456314086914062
Ensemble of 10 Trees,0.7646495876714756,0.2699935914064398,0.17419170412278612,0.007112979888916016,0.0008611679077148438
