,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.19507256608168688,0.7607878222241953,0.8110288460120224,0.0003974437713623047,5.340576171875e-05
Ridge Regression,0.1946277877500091,0.7609293579547938,0.8114769957977935,0.0003418922424316406,4.7206878662109375e-05
Lasso Regression,-0.008538174127741271,0.8298946211319517,1.0161829713520523,0.0003325939178466797,4.863739013671875e-05
ElasticNet Regression,-0.008538174127741271,0.8298946211319517,1.0161829713520523,0.00036454200744628906,5.435943603515625e-05
Bayesian Ridge Regression,0.1740148876066312,0.7691905285306194,0.8322461433156819,0.0008609294891357422,7.343292236328125e-05
ARD Regression,0.18137570098753086,0.7700026089005584,0.8248295344010618,0.0013709068298339844,6.127357482910156e-05
SGD Regressor,0.19470585732367163,0.761267774965014,0.8113983344507353,0.0003631114959716797,4.9591064453125e-05
Passive Aggressive Regressor,-7.224362090620765,1.908318366535609,8.286703390231445,0.00030159950256347656,4.982948303222656e-05
Support Vector Regression,0.2621225619373462,0.7181793137309129,0.7434706060111668,0.0020716190338134766,0.0005269050598144531
MLP Regressor,0.24445199144567342,0.7357829783961954,0.7612751207914269,0.11814689636230469,0.00012159347534179688
Random Forest Regressor,-0.2604189620863604,0.9028975519592942,1.269973035129912,0.06461381912231445,0.0025534629821777344
Gradient Boosting Regressor,0.0028156901332885287,0.8437525558353731,1.004743043923346,0.03690075874328613,0.00025773048400878906
XGBoost Regressor,-0.7413888649889335,1.069793752494065,1.7545887270298792,0.098480224609375,0.0009016990661621094
AdaBoost Regressor,0.12406268833428657,0.7902322368196235,0.882576984115082,0.02051401138305664,0.0013997554779052734
Bagging Regressor,-0.2562208197634679,0.924941382259109,1.2657430705640935,0.012770414352416992,0.0009834766387939453
ExtraTrees Regressor,-0.38843510967722317,0.9614368952285136,1.3989595550030298,0.05771613121032715,0.0034284591674804688
HistGradientBoosting Regressor,0.12450517960226726,0.7861204762816384,0.8821311387291274,0.06292462348937988,0.0009450912475585938
Stacking Regressor,0.006436036094572106,0.8309231283753243,1.0010952554601664,0.0657339096069336,0.000957489013671875
Voting Regressor,0.07709034434580009,0.8042723766391258,0.9299053820975118,0.04036307334899902,0.0009706020355224609
Custom MLP,0.18165274909375906,0.7625130052473451,0.8245503862487988,0.5334088802337646,1.4781951904296875e-05
FONN1,0.11605403092059974,0.7670417764711368,0.8906463477702747,6.446223497390747,0.0006563663482666016
Tree-based Predictions (FONN1),0.069636593754699,0.7873059992435266,0.9374156326935621,0.005568265914916992,0.0009229183197021484
TREENN1,0.04915772803121765,0.7943479699999114,0.9580497298003029,1.3357548713684082,7.843971252441406e-05
Tree-based Predictions (TREENN1),0.06547245354376208,0.7926545098469858,0.9416113374087913,0.0005254745483398438,0.0001919269561767578
FONN2,0.12362855142737217,0.770760745123875,0.8830144118132685,3.48490309715271,0.0005190372467041016
Tree-based Predictions (FONN2),0.069636593754699,0.7873059992435266,0.9374156326935621,0.0045702457427978516,0.0007271766662597656
TREENN2,0.18007369666836637,0.7611530567870298,0.826141408013487,0.9245498180389404,8.511543273925781e-05
Tree-based Predictions (TREENN2),0.06547245354376208,0.7926545098469858,0.9416113374087913,0.0005764961242675781,0.00020956993103027344
Ensemble of 10 Trees,0.069636593754699,0.7873059992435266,0.9374156326935621,0.00451970100402832,0.0007698535919189453
