,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.3157434161526351,0.6757874571259449,1.8655876740194526,0.0006146430969238281,6.794929504394531e-05
Ridge Regression,0.31463570876591185,0.676119149539505,1.868607776852036,0.0003612041473388672,4.935264587402344e-05
Lasso Regression,-0.031069092194813352,0.8266605147855441,2.8111527676438857,0.0003476142883300781,5.8650970458984375e-05
ElasticNet Regression,-0.031069092194813352,0.8266605147855441,2.8111527676438857,0.00032401084899902344,4.792213439941406e-05
Bayesian Ridge Regression,0.3092212236702718,0.6777540463885132,1.883370070550099,0.0007290840148925781,5.698204040527344e-05
ARD Regression,0.31585640834665196,0.6767828027677097,1.865279607061247,0.0010409355163574219,6.723403930664062e-05
SGD Regressor,0.3028701976662074,0.6780335359595054,1.900685791158792,0.00037288665771484375,5.14984130859375e-05
Passive Aggressive Regressor,0.07100923144739446,0.8709098830006775,2.5328418724812733,0.0003275871276855469,5.1021575927734375e-05
Support Vector Regression,0.10429545036029453,0.7195664337670717,2.442088840381152,0.0018780231475830078,0.0004930496215820312
MLP Regressor,0.26890399530341114,0.6759515296287664,1.9932927604699096,0.04751014709472656,0.0001201629638671875
Random Forest Regressor,0.24666685974680314,0.6852386579903359,2.0539210788218476,0.08903288841247559,0.0031561851501464844
Gradient Boosting Regressor,0.22023603900186262,0.7070393073418987,2.1259832475462304,0.04977560043334961,0.0003368854522705078
XGBoost Regressor,0.17473684186970984,0.7539679260435461,2.2500342882687847,0.10654115676879883,0.0006711483001708984
AdaBoost Regressor,0.10801617170817157,0.7041729991485016,2.4319444997216415,0.05482602119445801,0.004755496978759766
Bagging Regressor,0.3011764759060198,0.6966069368266722,1.9053036297205461,0.018378496170043945,0.0011670589447021484
ExtraTrees Regressor,0.2259858780251509,0.683442434828856,2.110306629940114,0.05742335319519043,0.0036211013793945312
HistGradientBoosting Regressor,0.09813109626070216,0.7527475437399044,2.458895610382295,0.0743257999420166,0.0013713836669921875
Stacking Regressor,0.3153254730281476,0.6825405848773745,1.866727172797968,0.053468942642211914,0.0006947517395019531
Voting Regressor,0.2909709627358893,0.689647495962756,1.9331283960825834,0.05482792854309082,0.000865936279296875
Custom MLP,-0.007598953283291632,0.7245207166683285,2.7471627339423956,0.5442919731140137,2.1219253540039062e-05
FONN1,0.041263288580058344,0.7925272549297183,2.6139425380435473,6.284782409667969,0.0007047653198242188
Tree-based Predictions (FONN1),0.13027154859331946,0.7366694530949467,2.3712664473978498,0.007012128829956055,0.0009620189666748047
TREENN1,0.030381920593860023,0.7673018204922841,2.643609985125137,1.330230951309204,8.940696716308594e-05
Tree-based Predictions (TREENN1),0.09258014550386995,0.7479811733301075,2.4740299701465926,0.0006754398345947266,0.00018286705017089844
FONN2,-1.826236546935633,1.4834346428167855,7.705577396391642,3.4228458404541016,0.0005054473876953125
Tree-based Predictions (FONN2),0.13027154859331946,0.7366694530949467,2.3712664473978498,0.005196094512939453,0.0008337497711181641
TREENN2,0.051708681044975724,0.7271205938325017,2.585463754071492,0.9365220069885254,0.00010466575622558594
Tree-based Predictions (TREENN2),0.09258014550386995,0.7479811733301075,2.4740299701465926,0.0007808208465576172,0.00021696090698242188
Ensemble of 10 Trees,0.13027154859331946,0.7366694530949467,2.3712664473978498,0.0063097476959228516,0.0009112358093261719
