,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.632972902889722,0.4209131493484993,0.3336555239039449,0.0004189014434814453,5.602836608886719e-05
Ridge Regression,0.6331413801338883,0.420649585837877,0.33350236528538285,0.0003581047058105469,5.7220458984375e-05
Lasso Regression,-0.007463031959469291,0.7392740895305974,0.915860459319967,0.00034689903259277344,5.316734313964844e-05
ElasticNet Regression,0.1860672623778874,0.6698582839417816,0.7399267142182703,0.00035119056701660156,5.626678466796875e-05
Bayesian Ridge Regression,0.6336103564947578,0.4199389984093935,0.33307603013297454,0.0008568763732910156,7.176399230957031e-05
ARD Regression,0.6326368238263942,0.42106238049329925,0.3339610453132103,0.0007188320159912109,6.0558319091796875e-05
SGD Regressor,0.6347466310402181,0.418523488182627,0.33204307021870877,0.0003917217254638672,5.078315734863281e-05
Passive Aggressive Regressor,-1.096352584288494,1.1790168638136143,1.9057438137544498,0.0003490447998046875,4.5299530029296875e-05
Support Vector Regression,0.5955699301103603,0.43455163930550983,0.36765766864072214,0.002123594284057617,0.0005047321319580078
MLP Regressor,0.6179824016101065,0.4196693406814039,0.34728302878686096,0.2101297378540039,0.0001385211944580078
Random Forest Regressor,0.5591535526470836,0.49069300828003976,0.40076292325777463,0.10386538505554199,0.0022437572479248047
Gradient Boosting Regressor,0.4620299185374339,0.5116410041674065,0.48905568768157803,0.05037212371826172,0.0003333091735839844
XGBoost Regressor,0.3489570180731567,0.5678429073204283,0.5918475473038972,0.029833555221557617,0.0006866455078125
AdaBoost Regressor,0.5739135496569636,0.476597442610694,0.3873449642734752,0.03715181350708008,0.002421140670776367
Bagging Regressor,0.5484525323696172,0.48482422437271094,0.4104909639258781,0.015689611434936523,0.001020669937133789
ExtraTrees Regressor,0.5253914793624813,0.512338853177468,0.43145521365962647,0.06337904930114746,0.0031740665435791016
HistGradientBoosting Regressor,0.629510880563004,0.44154510424503135,0.3368027652991521,0.06270694732666016,0.0014047622680664062
Stacking Regressor,0.63460550593187,0.4228984635646963,0.33217136366715605,0.07073402404785156,0.0007061958312988281
Voting Regressor,0.5829053431467834,0.4573639181245402,0.379170740649925,0.06734561920166016,0.0010080337524414062
Custom MLP,0.5514884029366935,0.49024560908896475,0.40773112686606006,0.4890756607055664,1.239776611328125e-05
FONN1,0.47916321869561074,0.5487567328634885,0.4734802157736759,6.359666347503662,0.00051116943359375
Tree-based Predictions (FONN1),0.47214951869659094,0.5197352138768426,0.47985620208668345,0.00666356086730957,0.0008976459503173828
TREENN1,0.483687886871769,0.51137008065545,0.4693669485443792,1.2791919708251953,7.724761962890625e-05
Tree-based Predictions (TREENN1),0.47214951869659083,0.5197352138768426,0.4798562020866835,0.0006384849548339844,0.0001678466796875
FONN2,0.46875379304634857,0.5149834461568343,0.4829431747646851,3.53741717338562,0.0005712509155273438
Tree-based Predictions (FONN2),0.47214951869659094,0.5197352138768426,0.47985620208668345,0.0066606998443603516,0.0008916854858398438
TREENN2,0.49964356108155905,0.5120102387196287,0.45486202811854864,0.8989474773406982,8.153915405273438e-05
Tree-based Predictions (TREENN2),0.47214951869659083,0.5197352138768426,0.4798562020866835,0.0006206035614013672,0.00019431114196777344
Ensemble of 10 Trees,0.47214951869659094,0.5197352138768426,0.47985620208668345,0.005364894866943359,0.0007092952728271484
