,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5977474258091033,0.5350835877138893,0.485672322738278,0.0004115104675292969,6.103515625e-05
Ridge Regression,0.5972495395943875,0.5352320963802694,0.48627346135086913,0.00040030479431152344,5.435943603515625e-05
Lasso Regression,-0.002387226272843712,0.7799270508150106,1.2102638086191002,0.0003600120544433594,5.316734313964844e-05
ElasticNet Regression,0.06894338674029166,0.75825467100432,1.124140544960397,0.00034236907958984375,5.14984130859375e-05
Bayesian Ridge Regression,0.5955014840439965,0.5360577902765423,0.48838403131090397,0.0013682842254638672,7.367134094238281e-05
ARD Regression,0.5955940439914917,0.5368484728041278,0.48827227614120006,0.000804901123046875,5.9604644775390625e-05
SGD Regressor,0.5982537079514303,0.5329796712948154,0.48506104703788144,0.0003788471221923828,5.245208740234375e-05
Passive Aggressive Regressor,0.30601662240188665,0.7011509325651593,0.8379027023451147,0.0003063678741455078,5.4836273193359375e-05
Support Vector Regression,0.5578981565174973,0.5493452588470764,0.533785593896843,0.0021016597747802734,0.0005171298980712891
MLP Regressor,0.5923028788987403,0.5495990252713998,0.4922459680394478,0.07349801063537598,0.0001366138458251953
Random Forest Regressor,0.568393283740333,0.5946745325758661,0.521113971282616,0.0852818489074707,0.002579212188720703
Gradient Boosting Regressor,0.6159286761612472,0.5397672572112384,0.4637206171299966,0.04545187950134277,0.0003123283386230469
XGBoost Regressor,0.3906162849452013,0.678837636751937,0.7357586335521897,0.08412384986877441,0.000659942626953125
AdaBoost Regressor,0.5927268599605136,0.5879076052357316,0.4917340611424376,0.048030853271484375,0.003429889678955078
Bagging Regressor,0.5151879969751475,0.6197139285740264,0.5853530510627265,0.014204740524291992,0.0010466575622558594
ExtraTrees Regressor,0.5254616220556936,0.6068558272874395,0.5729488660407978,0.06428670883178711,0.0032749176025390625
HistGradientBoosting Regressor,0.4986165082871463,0.6116000765989281,0.6053611601929696,0.07318234443664551,0.000759124755859375
Stacking Regressor,0.5819072998720346,0.5440656194812543,0.5047973980017418,0.06265664100646973,0.0007572174072265625
Voting Regressor,0.6172569197112907,0.5495099485385472,0.4621169204192688,0.05825018882751465,0.0009868144989013672
Custom MLP,0.51320882126434,0.5770623714698969,0.5877426712323637,0.5106401443481445,1.7404556274414062e-05
FONN1,0.1605541952893439,0.7411748604974903,1.0135313480759665,6.326866626739502,0.0005815029144287109
Tree-based Predictions (FONN1),0.45150018525934676,0.6340622727832477,0.6622485377065286,0.005339860916137695,0.0007326602935791016
TREENN1,0.5219897335349408,0.5947660827172422,0.5771407600654762,1.3229172229766846,9.655952453613281e-05
Tree-based Predictions (TREENN1),0.46909558294441644,0.6233657964090453,0.6410041797794217,0.0007274150848388672,0.0002090930938720703
FONN2,0.5233437449275222,0.5869175179924359,0.5755059517379674,3.554215669631958,0.0005536079406738281
Tree-based Predictions (FONN2),0.45150018525934676,0.6340622727832477,0.6622485377065286,0.005761861801147461,0.0009524822235107422
TREENN2,0.4878400833990001,0.6066103841988914,0.6183724164087141,0.9455928802490234,0.00011014938354492188
Tree-based Predictions (TREENN2),0.46909558294441644,0.6233657964090453,0.6410041797794217,0.0007619857788085938,0.00021028518676757812
Ensemble of 10 Trees,0.45150018525934676,0.6340622727832477,0.6622485377065286,0.006524324417114258,0.0009083747863769531
