,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.264219327134398,0.5585892548289795,0.5137229055937196,0.00042510032653808594,6.318092346191406e-05
Ridge Regression,0.26569505807025473,0.5578603854792481,0.5126925485699474,0.0003516674041748047,4.7206878662109375e-05
Lasso Regression,-9.121288282520901e-05,0.6523065305083507,0.6982648263102142,0.00033974647521972656,5.030632019042969e-05
ElasticNet Regression,0.08668247808796259,0.6170489003620971,0.6376793362334082,0.0005095005035400391,5.340576171875e-05
Bayesian Ridge Regression,0.27105072673126795,0.5551592257331407,0.5089532145980215,0.0009429454803466797,7.200241088867188e-05
ARD Regression,0.26954063739284817,0.5548644208044414,0.5100075606976788,0.0007131099700927734,5.626678466796875e-05
SGD Regressor,0.26773696628632127,0.5571775417565468,0.5112668859229144,0.00037932395935058594,5.1021575927734375e-05
Passive Aggressive Regressor,-0.9113453404754797,0.9917055046804566,1.3345034982747301,0.0003204345703125,4.7206878662109375e-05
Support Vector Regression,0.17106757727901212,0.5436516980253603,0.5787615636634855,0.0019423961639404297,0.0005517005920410156
MLP Regressor,0.11310248972161518,0.5641328517884779,0.6192328539557485,0.11901330947875977,0.00015544891357421875
Random Forest Regressor,0.020439608096363138,0.589487551958422,0.6839301836692547,0.0889129638671875,0.002980947494506836
Gradient Boosting Regressor,0.07626902385062018,0.5938199474941774,0.6449500218675386,0.062384843826293945,0.0003135204315185547
XGBoost Regressor,-0.11609848540776646,0.6299263996561575,0.7792612363945018,0.03425312042236328,0.0006651878356933594
AdaBoost Regressor,0.1731059612675665,0.5690211549347627,0.5773383616361238,0.022976160049438477,0.002447366714477539
Bagging Regressor,-0.043444617830392884,0.6014130602533563,0.7285342231269388,0.016902446746826172,0.0009286403656005859
ExtraTrees Regressor,0.009849711849340026,0.5893705044388813,0.6913240613159302,0.07482004165649414,0.0027472972869873047
HistGradientBoosting Regressor,-0.07464497393255032,0.6513816344751093,0.7503183473686568,0.059481143951416016,0.0011363029479980469
Stacking Regressor,0.21833787848035746,0.5558070317402795,0.5457573854117402,0.08176231384277344,0.0007333755493164062
Voting Regressor,0.152657536554213,0.5688756692161084,0.5916154751102327,0.06599569320678711,0.0009102821350097656
Custom MLP,0.20842657643259543,0.563689538819657,0.5526774678139635,0.5018386840820312,1.9073486328125e-05
FONN1,-0.4079847820362519,0.7537190716990528,0.9830565818511574,6.2241904735565186,0.0005438327789306641
Tree-based Predictions (FONN1),0.09202845453272845,0.6223631560553298,0.6339467693779285,0.006575107574462891,0.0007848739624023438
TREENN1,-0.4122967801268038,0.8026510391927127,0.9860672238395716,1.2711846828460693,8.463859558105469e-05
Tree-based Predictions (TREENN1),0.06511476581246411,0.6326922017319917,0.6527379375609293,0.0007293224334716797,0.00018548965454101562
FONN2,-0.03954195664020821,0.6524593165545749,0.7258093806295663,3.526613712310791,0.0008313655853271484
Tree-based Predictions (FONN2),0.09202845453272845,0.6223631560553298,0.6339467693779285,0.007599592208862305,0.0008628368377685547
TREENN2,0.19775833655846786,0.5598439149207313,0.5601260450705025,0.9622018337249756,8.7738037109375e-05
Tree-based Predictions (TREENN2),0.06511476581246411,0.6326922017319917,0.6527379375609293,0.0007238388061523438,0.00018453598022460938
Ensemble of 10 Trees,0.09202845453272845,0.6223631560553298,0.6339467693779285,0.006233692169189453,0.0007619857788085938
