,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.49996052600645935,0.6070006984006037,0.6407107468234452,0.0003993511199951172,5.626678466796875e-05
Ridge Regression,0.49909676939263925,0.6074881526422674,0.6418174957380749,0.00036716461181640625,5.030632019042969e-05
Lasso Regression,-0.06092505950736671,0.8766635252766936,1.3593848537034774,0.00038552284240722656,5.2928924560546875e-05
ElasticNet Regression,-0.06092505950736671,0.8766635252766936,1.3593848537034774,0.0003211498260498047,4.839897155761719e-05
Bayesian Ridge Regression,0.4928238744947755,0.6109663771153158,0.6498550835362079,0.0007083415985107422,6.151199340820312e-05
ARD Regression,0.49374638935649817,0.6105806555439849,0.6486730464836338,0.00106048583984375,6.270408630371094e-05
SGD Regressor,0.49986084047512536,0.6067727362310145,0.640838475921947,0.0003886222839355469,5.459785461425781e-05
Passive Aggressive Regressor,-2.210669356760714,1.5185839122483926,4.113895938943174,0.00030040740966796875,4.839897155761719e-05
Support Vector Regression,0.3190256487005806,0.6618521239471096,0.8725462846045196,0.0019986629486083984,0.0005307197570800781
MLP Regressor,0.4690790588858402,0.6261794683132461,0.6802797986501639,0.30286407470703125,0.00016188621520996094
Random Forest Regressor,0.3659514213253924,0.6780639890939166,0.8124193378585138,0.10533642768859863,0.0030236244201660156
Gradient Boosting Regressor,0.3466018369975681,0.7351265314743972,0.8372123537506225,0.05324888229370117,0.0003333091735839844
XGBoost Regressor,0.40582638406617744,0.6783758156429065,0.7613267372020796,0.03162956237792969,0.0006756782531738281
AdaBoost Regressor,0.36880041306771216,0.6877999844763895,0.8087688668020245,0.06090569496154785,0.0030546188354492188
Bagging Regressor,0.3021074604369376,0.7246657443451696,0.8942239032747575,0.01530146598815918,0.0009765625
ExtraTrees Regressor,0.374943384818919,0.7037013108996456,0.8008977521738184,0.06826591491699219,0.0032601356506347656
HistGradientBoosting Regressor,0.34226662085752435,0.7235270191020102,0.8427671543517534,0.06493711471557617,0.0009546279907226562
Stacking Regressor,0.46208547524311716,0.6274473429635516,0.689240819593001,0.07236123085021973,0.000774383544921875
Voting Regressor,0.4168627655531645,0.654504502703685,0.7471855971671084,0.058376312255859375,0.0008661746978759766
Custom MLP,0.36729021002640583,0.6908827043009613,0.8107039206703176,0.48108696937561035,1.3589859008789062e-05
FONN1,0.38024257273357465,0.6581861320282621,0.7941077949345612,6.331770658493042,0.0005877017974853516
Tree-based Predictions (FONN1),0.44634732190784565,0.6713989039907007,0.7094064355123432,0.006610393524169922,0.0008397102355957031
TREENN1,0.29098315647312867,0.7193183408499926,0.9084777001672706,1.2431080341339111,7.319450378417969e-05
Tree-based Predictions (TREENN1),0.44634732190784565,0.6713989039907007,0.7094064355123432,0.0006206035614013672,0.0001583099365234375
FONN2,0.4342069626845593,0.6731887651126358,0.7249621246713098,3.6204464435577393,0.00048470497131347656
Tree-based Predictions (FONN2),0.44634732190784565,0.6713989039907007,0.7094064355123432,0.0062639713287353516,0.000919342041015625
TREENN2,0.34676290675940524,0.7140360002647831,0.8370059717892682,0.913693904876709,8.273124694824219e-05
Tree-based Predictions (TREENN2),0.44634732190784565,0.6713989039907007,0.7094064355123432,0.0006859302520751953,0.00019288063049316406
Ensemble of 10 Trees,0.44634732190784565,0.6713989039907007,0.7094064355123432,0.006464242935180664,0.0009062290191650391
