,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5809676603647544,0.466017375182268,0.4581035100772765,0.0004112720489501953,6.4849853515625e-05
Ridge Regression,0.5808450356863112,0.46595974839921084,0.45823756845488484,0.0003750324249267578,5.054473876953125e-05
Lasso Regression,-0.005712746608543373,0.7631063440089983,1.0994868313788737,0.0003795623779296875,5.555152893066406e-05
ElasticNet Regression,0.20136237133757784,0.6717234922592422,0.8731037353549288,0.00034046173095703125,5.364418029785156e-05
Bayesian Ridge Regression,0.5804664592585046,0.46579366169576353,0.4586514438864605,0.0006983280181884766,6.103515625e-05
ARD Regression,0.5802363790864424,0.46579692240962234,0.4589029770605173,0.0010631084442138672,6.222724914550781e-05
SGD Regressor,0.5800457652770481,0.4655953816406251,0.4591113639722022,0.00037670135498046875,5.173683166503906e-05
Passive Aggressive Regressor,-0.17148032386436185,0.7858730839114122,1.2807108129550901,0.000308990478515625,5.125999450683594e-05
Support Vector Regression,0.5697451041452329,0.4827057072053957,0.470372473376571,0.002106189727783203,0.0004949569702148438
MLP Regressor,0.5988810498297963,0.4484037157014625,0.43851985073857197,0.19832301139831543,0.0001697540283203125
Random Forest Regressor,0.5372972240175551,0.5088932518796777,0.5058458399286491,0.10608530044555664,0.002909421920776367
Gradient Boosting Regressor,0.5646339519160137,0.5128658454588961,0.47596019669831446,0.053496360778808594,0.0003452301025390625
XGBoost Regressor,0.4520809577097519,0.5563490355855285,0.5990077919280242,0.035059452056884766,0.0007786750793457031
AdaBoost Regressor,0.5436847253486943,0.4978827630932027,0.4988627589020982,0.053810834884643555,0.0034084320068359375
Bagging Regressor,0.5553502601479157,0.5160461537229667,0.48610951307123035,0.01724720001220703,0.0014977455139160156
ExtraTrees Regressor,0.5542984543698068,0.5135116167119751,0.4872593907138263,0.07896709442138672,0.004722118377685547
HistGradientBoosting Regressor,0.5626485453462133,0.5058672287835825,0.4781307253962851,0.06358170509338379,0.0009167194366455078
Stacking Regressor,0.6181900386493583,0.4583554109577231,0.41741046437955254,0.06751060485839844,0.0006210803985595703
Voting Regressor,0.6135015584865848,0.46409534700017785,0.4225361050911115,0.07223129272460938,0.000850677490234375
Custom MLP,0.459166867089138,0.5073695882010055,0.5912611822949542,0.5073502063751221,1.8835067749023438e-05
FONN1,0.37973559969461435,0.6013575947787833,0.6780987338667311,6.332994699478149,0.00047516822814941406
Tree-based Predictions (FONN1),0.4139978410366312,0.5859825846447088,0.6406418324839995,0.005541324615478516,0.0009322166442871094
TREENN1,0.4286093506794154,0.5795916458627199,0.6246679249313891,1.2783856391906738,7.581710815429688e-05
Tree-based Predictions (TREENN1),0.4208640853579134,0.5859825846447086,0.6331353697910113,0.0006659030914306641,0.00016999244689941406
FONN2,-0.03542110901038642,0.7615670162541573,1.131965243681797,3.5187087059020996,0.0006155967712402344
Tree-based Predictions (FONN2),0.4139978410366312,0.5859825846447088,0.6406418324839995,0.006815910339355469,0.0010650157928466797
TREENN2,-0.6920779483049135,0.9050986400449202,1.8498496992322315,1.0318875312805176,9.489059448242188e-05
Tree-based Predictions (TREENN2),0.4208640853579134,0.5859825846447086,0.6331353697910113,0.0007867813110351562,0.00019812583923339844
Ensemble of 10 Trees,0.4139978410366312,0.5859825846447088,0.6406418324839995,0.007127523422241211,0.0009071826934814453
