,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.3052562892391001,0.5621933690410414,0.6566312532776517,0.0004456043243408203,5.91278076171875e-05
Ridge Regression,0.30554611255476694,0.5619310462139023,0.6563573291757884,0.00036144256591796875,5.054473876953125e-05
Lasso Regression,-0.001220587353516711,0.6706663240356551,0.9462953300596132,0.00036025047302246094,5.745887756347656e-05
ElasticNet Regression,0.12619470414738476,0.6186266047957255,0.8258698245831513,0.00033354759216308594,5.555152893066406e-05
Bayesian Ridge Regression,0.3067574847194572,0.5608085804765622,0.655212410826236,0.0007696151733398438,5.793571472167969e-05
ARD Regression,0.30794019254526983,0.5610663185022636,0.6540945843387187,0.0006923675537109375,5.91278076171875e-05
SGD Regressor,0.3014937333287394,0.5620884076479983,0.6601874017748314,0.0003764629364013672,5.125999450683594e-05
Passive Aggressive Regressor,-0.008521343402769332,0.6847369603729154,0.9531955790582617,0.00031757354736328125,5.316734313964844e-05
Support Vector Regression,0.26944464319622785,0.5703550810228966,0.690478333371853,0.0021276473999023438,0.0004932880401611328
MLP Regressor,0.2781955334224767,0.5719543473318607,0.6822075020889565,0.17580223083496094,0.00013518333435058594
Random Forest Regressor,0.18610771518546665,0.6096084001030833,0.7692435393556296,0.10553598403930664,0.003914594650268555
Gradient Boosting Regressor,0.09886788351732656,0.6548087231911713,0.8516975423450817,0.0508570671081543,0.0003414154052734375
XGBoost Regressor,-0.002729953349057901,0.6747945692258729,0.9477218948056568,0.05360865592956543,0.0008587837219238281
AdaBoost Regressor,0.177976708095253,0.617532765674432,0.7769284932362615,0.04938817024230957,0.002897977828979492
Bagging Regressor,0.1827667200286427,0.616915061405889,0.7724012532046938,0.013155221939086914,0.0008356571197509766
ExtraTrees Regressor,0.12375037386384868,0.6346340653579674,0.8281800630677069,0.06165909767150879,0.0030164718627929688
HistGradientBoosting Regressor,0.1138822810628981,0.6272733111207409,0.8375068090935927,0.0758056640625,0.0008003711700439453
Stacking Regressor,0.3097428216465342,0.5593501285249306,0.6523908444017834,0.06679606437683105,0.0005388259887695312
Voting Regressor,0.23157693471255603,0.5953331475551779,0.7262686838208746,0.05734133720397949,0.0011718273162841797
Custom MLP,0.03947583221330331,0.6787618718783421,0.9078314468028551,0.48227739334106445,1.52587890625e-05
FONN1,0.20174966148322082,0.6082075386073094,0.7544596836083829,6.204826593399048,0.0005137920379638672
Tree-based Predictions (FONN1),0.15622108797911216,0.6388784842936927,0.7974906370620016,0.006236076354980469,0.0007727146148681641
TREENN1,0.1087917912235834,0.6663415828728367,0.8423180433245949,1.265303611755371,8.463859558105469e-05
Tree-based Predictions (TREENN1),0.15230788368213355,0.6428017485812414,0.8011891696317205,0.0007376670837402344,0.00018453598022460938
FONN2,0.05412040423889786,0.6922940918664445,0.8939902510727791,3.3658604621887207,0.0004665851593017578
Tree-based Predictions (FONN2),0.15622108797911216,0.6388784842936927,0.7974906370620016,0.005647420883178711,0.0008292198181152344
TREENN2,0.29898239457927867,0.5649988651146144,0.6625609727549229,0.9017302989959717,8.0108642578125e-05
Tree-based Predictions (TREENN2),0.15230788368213355,0.6428017485812414,0.8011891696317205,0.0007245540618896484,0.0001766681671142578
Ensemble of 10 Trees,0.15622108797911216,0.6388784842936927,0.7974906370620016,0.006062507629394531,0.0007498264312744141
