,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.15656620090641604,0.7087555330131536,0.7975824453802699,0.0004954338073730469,6.246566772460938e-05
Ridge Regression,0.15644728285431542,0.7088173457502667,0.7976948987238472,0.0003921985626220703,5.7697296142578125e-05
Lasso Regression,-0.0028720581947601076,0.7832120783511655,0.9483532073745724,0.0004184246063232422,5.7697296142578125e-05
ElasticNet Regression,-0.0028720581947601076,0.7832120783511655,0.9483532073745724,0.0004296302795410156,5.364418029785156e-05
Bayesian Ridge Regression,0.15368754053371803,0.7103087833257389,0.8003046139511087,0.0010640621185302734,7.271766662597656e-05
ARD Regression,0.1531291104130088,0.7073851871253143,0.8008326862926819,0.0009829998016357422,6.127357482910156e-05
SGD Regressor,0.155532886531347,0.7088735593103616,0.7985595859774333,0.00039768218994140625,5.245208740234375e-05
Passive Aggressive Regressor,-0.3346418251104195,0.8360782156318518,1.2620870680334733,0.00032901763916015625,4.9591064453125e-05
Support Vector Regression,0.1442846114652574,0.6924781910198097,0.8091963742388986,0.0018160343170166016,0.0005130767822265625
MLP Regressor,0.2461307385310687,0.686095366899273,0.7128868794510967,0.06226944923400879,0.00018596649169921875
Random Forest Regressor,-0.041291611739154854,0.8049141571361257,0.984684169566611,0.08746027946472168,0.0025827884674072266
Gradient Boosting Regressor,0.0704085009745683,0.7120394168561113,0.8790563785731677,0.03527688980102539,0.0003361701965332031
XGBoost Regressor,-0.3160664410065852,0.884001763786244,1.2445214922961294,0.08854222297668457,0.0006330013275146484
AdaBoost Regressor,0.15709762067430033,0.7430528335963859,0.7970799150353298,0.021150827407836914,0.0021169185638427734
Bagging Regressor,-0.06708177280906602,0.7997089122961449,1.0090723073848924,0.014590024948120117,0.0010311603546142578
ExtraTrees Regressor,-0.07402164738991868,0.8031771681261615,1.0156349115214318,0.07111620903015137,0.0027348995208740234
HistGradientBoosting Regressor,0.04856388394234079,0.7528169484413696,0.8997134628513688,0.05623817443847656,0.0022590160369873047
Stacking Regressor,0.1655812619860486,0.7050494424921147,0.789057467523237,0.06453824043273926,0.0005891323089599609
Voting Regressor,0.1613103125361427,0.7039026150164587,0.7930962365529016,0.04735279083251953,0.0009012222290039062
Custom MLP,0.20216540858340504,0.6929754536346602,0.7544621345680869,0.49199438095092773,1.6689300537109375e-05
FONN1,-0.18354693676440426,0.800259178936412,1.1192061084833778,6.412264585494995,0.0004892349243164062
Tree-based Predictions (FONN1),-0.34878354835660663,0.8322629903159726,1.2754600087677743,0.004209041595458984,0.0007195472717285156
TREENN1,0.006590449059807657,0.7357547682856818,0.9394051077328016,1.291532039642334,8.916854858398438e-05
Tree-based Predictions (TREENN1),-0.34878354835660685,0.8322629903159726,1.2754600087677745,0.0006558895111083984,0.0001895427703857422
FONN2,-0.36098621665787056,0.8346207625529023,1.2869993068541752,3.4437434673309326,0.0005092620849609375
Tree-based Predictions (FONN2),-0.34878354835660663,0.8322629903159726,1.2754600087677743,0.004406929016113281,0.0007348060607910156
TREENN2,-0.2692069555323906,0.8278757134287891,1.2002094158131444,0.9807686805725098,0.00010418891906738281
Tree-based Predictions (TREENN2),-0.34878354835660685,0.8322629903159726,1.2754600087677745,0.0006642341613769531,0.0002090930938720703
Ensemble of 10 Trees,-0.34878354835660663,0.8322629903159726,1.2754600087677743,0.0050506591796875,0.0009050369262695312
