,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5216710545089656,0.3973192731569998,0.35596856995237325,0.00041961669921875,5.888938903808594e-05
Ridge Regression,0.5221542225018796,0.397159184233777,0.355609000202088,0.0003743171691894531,6.723403930664062e-05
Lasso Regression,-0.0034911741439034305,0.62871724027168,0.7467900941121879,0.00034618377685546875,5.078315734863281e-05
ElasticNet Regression,0.36416187856928683,0.4663415797158984,0.4731856370819122,0.0003306865692138672,5.435943603515625e-05
Bayesian Ridge Regression,0.5229535059556278,0.3968809695799089,0.35501417985784717,0.0007472038269042969,5.745887756347656e-05
ARD Regression,0.5263073236639122,0.39566883247259116,0.3525182955824907,0.000865936279296875,5.6743621826171875e-05
SGD Regressor,0.5237978501374518,0.39715126815672985,0.3543858256806963,0.00038504600524902344,5.221366882324219e-05
Passive Aggressive Regressor,-1.488282865807752,1.1845255676341147,1.8517601782791975,0.0004050731658935547,8.749961853027344e-05
Support Vector Regression,0.6174625159903284,0.322979476734857,0.28468133158095477,0.0023114681243896484,0.0005292892456054688
MLP Regressor,0.643630809750616,0.3197897534613159,0.26520709696531664,0.07947492599487305,0.00013780593872070312
Random Forest Regressor,0.5366444840878174,0.3833641735211632,0.3448254635928055,0.09322524070739746,0.002889394760131836
Gradient Boosting Regressor,0.5106534486346941,0.3822723715242203,0.3641677839960419,0.04327702522277832,0.00032782554626464844
XGBoost Regressor,0.43488198883233187,0.4350864444630416,0.42055629747260326,0.14698433876037598,0.00079345703125
AdaBoost Regressor,0.5739709114988312,0.35544632673870813,0.31704743528784973,0.022037982940673828,0.0018520355224609375
Bagging Regressor,0.4785629161062428,0.4010366353634246,0.388049301267459,0.016704320907592773,0.0008366107940673828
ExtraTrees Regressor,0.5219333622685836,0.3904336890634931,0.3557733626186778,0.06371641159057617,0.004361629486083984
HistGradientBoosting Regressor,0.6208513090082509,0.3434253030823469,0.2821594189603081,0.056587934494018555,0.0010395050048828125
Stacking Regressor,0.5439729183552711,0.3854483826908034,0.3393717015096904,0.07123899459838867,0.0007011890411376953
Voting Regressor,0.5461689579558067,0.37638474677040157,0.3377374264286393,0.05439257621765137,0.0010275840759277344
Custom MLP,0.44592077104766603,0.4525581466071813,0.41234132416553243,0.4568636417388916,2.3365020751953125e-05
FONN1,0.38270664674547006,0.4492993337138611,0.4593847691436412,6.321687936782837,0.0005347728729248047
Tree-based Predictions (FONN1),0.4558948086954353,0.41060608117778225,0.40491872523733496,0.005461931228637695,0.0007767677307128906
TREENN1,0.027994000788979734,0.5884597166977363,0.7233590791146463,1.257218360900879,0.00012183189392089844
Tree-based Predictions (TREENN1),0.4558948086954353,0.41060608117778225,0.40491872523733496,0.0007543563842773438,0.00020742416381835938
FONN2,0.4417643321544774,0.41721063098315697,0.41543451269792175,3.5225865840911865,0.0004622936248779297
Tree-based Predictions (FONN2),0.4558948086954353,0.41060608117778225,0.40491872523733496,0.005023479461669922,0.0007104873657226562
TREENN2,0.18832960050331615,0.5400334895005672,0.6040386100508768,0.9537930488586426,7.581710815429688e-05
Tree-based Predictions (TREENN2),0.4558948086954353,0.41060608117778225,0.40491872523733496,0.0006394386291503906,0.00018930435180664062
Ensemble of 10 Trees,0.4558948086954353,0.41060608117778225,0.40491872523733496,0.006556987762451172,0.0008771419525146484
