,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6519192932072471,0.41496320809801107,0.2964733758510634,0.0004363059997558594,5.91278076171875e-05
Ridge Regression,0.6520550008721291,0.4146720980768129,0.29635778854975275,0.00039577484130859375,5.6743621826171875e-05
Lasso Regression,-0.0028041425227169903,0.7335245756854412,0.8541258496931169,0.0003628730773925781,5.2928924560546875e-05
ElasticNet Regression,0.30352126239544275,0.6002663800854365,0.5932170284549915,0.00035309791564941406,5.5789947509765625e-05
Bayesian Ridge Regression,0.6522801755948883,0.41415619727159103,0.29616599880412786,0.0008733272552490234,8.988380432128906e-05
ARD Regression,0.6519417117391406,0.4141961957928476,0.2964542811477305,0.0008199214935302734,6.318092346191406e-05
SGD Regressor,0.6518259061515093,0.4155381757491744,0.296552917104385,0.0003879070281982422,5.53131103515625e-05
Passive Aggressive Regressor,0.23437166006296228,0.6610322058489603,0.6521143348617936,0.00031685829162597656,4.863739013671875e-05
Support Vector Regression,0.6656434655564746,0.40300878177502103,0.2847839842021321,0.0022509098052978516,0.0005261898040771484
MLP Regressor,0.6260261151650481,0.42796366978232847,0.31852756545673433,0.11293625831604004,0.0001430511474609375
Random Forest Regressor,0.6683451956669854,0.39158783110268364,0.2824828194697285,0.0982820987701416,0.0030744075775146484
Gradient Boosting Regressor,0.6719002232047471,0.39365503873053515,0.2794548693570231,0.050611019134521484,0.00030303001403808594
XGBoost Regressor,0.6325269733212265,0.4275171198217671,0.3129905410658977,0.04361557960510254,0.0006465911865234375
AdaBoost Regressor,0.6531638004745455,0.3963665604907624,0.29541338239665216,0.05224180221557617,0.0035195350646972656
Bagging Regressor,0.666520134886708,0.40357879754347564,0.28403729209663103,0.014293670654296875,0.0010416507720947266
ExtraTrees Regressor,0.6013556386295553,0.4400592648745628,0.33954033439105746,0.06478238105773926,0.003335714340209961
HistGradientBoosting Regressor,0.583254352921269,0.44355729854356934,0.3549578774391285,0.06766104698181152,0.0010170936584472656
Stacking Regressor,0.6929477790153853,0.3908088470207745,0.2615278777058917,0.07374882698059082,0.0009479522705078125
Voting Regressor,0.699781081497371,0.38146190048541445,0.255707698030573,0.06609559059143066,0.0014379024505615234
Custom MLP,0.595752402911115,0.46069437988428097,0.34431282012990183,0.54669189453125,1.8358230590820312e-05
FONN1,0.3956546110118814,0.5230547283636229,0.5147436044480647,6.19642972946167,0.0005664825439453125
Tree-based Predictions (FONN1),0.609743949425006,0.45278995534434263,0.33239569589003337,0.0066640377044677734,0.0008192062377929688
TREENN1,0.6245690250818166,0.4256408942288307,0.31976862365807834,1.2434163093566895,7.486343383789062e-05
Tree-based Predictions (TREENN1),0.6008982735883168,0.4566347778317687,0.3399298893279617,0.0006253719329833984,0.00016164779663085938
FONN2,0.6343007488102305,0.44663603009372277,0.31147975004253897,3.589911699295044,0.0005340576171875
Tree-based Predictions (FONN2),0.609743949425006,0.45278995534434263,0.33239569589003337,0.006390571594238281,0.0009503364562988281
TREENN2,0.45515502553565634,0.5194268123023483,0.4640648727224817,0.8907968997955322,0.00011730194091796875
Tree-based Predictions (TREENN2),0.6008982735883168,0.4566347778317687,0.3399298893279617,0.0007901191711425781,0.00019741058349609375
Ensemble of 10 Trees,0.609743949425006,0.45278995534434263,0.33239569589003337,0.006791591644287109,0.0008487701416015625
