,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.17179364863535218,0.8974610726198607,1.1314587917500802,0.0003807544708251953,5.316734313964844e-05
Ridge Regression,0.17135113446392414,0.8977237684897105,1.132063334988503,0.0003364086151123047,5.1975250244140625e-05
Lasso Regression,-0.01434542496669522,0.9648818053399735,1.385753740066075,0.00034689903259277344,4.935264587402344e-05
ElasticNet Regression,-0.01434542496669522,0.9648818053399735,1.385753740066075,0.0003185272216796875,5.340576171875e-05
Bayesian Ridge Regression,0.15700888949947434,0.9057368955410705,1.15165707407505,0.0007772445678710938,5.698204040527344e-05
ARD Regression,0.16613900138535964,0.9011904964044325,1.1391839200767435,0.00093841552734375,6.389617919921875e-05
SGD Regressor,0.17045226200843,0.8977782812087578,1.1332913346781395,0.0006024837493896484,6.985664367675781e-05
Passive Aggressive Regressor,-0.6503546296310034,1.2124255149149867,2.254641312668823,0.00039267539978027344,5.7697296142578125e-05
Support Vector Regression,0.1503211960927201,0.887741054520571,1.1607935042523037,0.002602100372314453,0.0007171630859375
MLP Regressor,0.18379719618908819,0.8831782021398679,1.115060077360259,0.09673023223876953,0.0001308917999267578
Random Forest Regressor,0.06188035178186013,0.9401517328406961,1.2816174639821953,0.07237076759338379,0.0022373199462890625
Gradient Boosting Regressor,0.13179620712923934,0.8929893074802805,1.1861015227132428,0.039061546325683594,0.0003643035888671875
XGBoost Regressor,-0.035491674541467066,0.9594004527865339,1.4146428085385563,0.0854792594909668,0.0007395744323730469
AdaBoost Regressor,0.1737498396066679,0.9034775337838316,1.1287863303892245,0.021688222885131836,0.0011272430419921875
Bagging Regressor,0.026518848061189204,0.9558779789528561,1.3299267823161238,0.015686988830566406,0.0018320083618164062
ExtraTrees Regressor,-0.1342756423030098,1.0172868296622684,1.5495970848775251,0.07287359237670898,0.005238771438598633
HistGradientBoosting Regressor,0.18912728987489325,0.8742001697006443,1.1077783397211807,0.08490920066833496,0.0007681846618652344
Stacking Regressor,0.0043265732489748965,0.9578478476429639,1.3602448840836847,0.05182027816772461,0.0006277561187744141
Voting Regressor,0.1719384906218595,0.8875852218133082,1.1312609150508999,0.04271984100341797,0.000988006591796875
Custom MLP,0.11714554935874899,0.9218012898963683,1.2061166016993305,0.5261049270629883,1.9550323486328125e-05
FONN1,-0.032666183216697675,0.9680674751895705,1.410782747582544,6.576277494430542,0.0006415843963623047
Tree-based Predictions (FONN1),0.08537749516666604,0.9226106199767612,1.2495167086330667,0.005010128021240234,0.0008368492126464844
TREENN1,0.06594438111767054,0.9203125022471776,1.2760653673164835,1.263603925704956,8.344650268554688e-05
Tree-based Predictions (TREENN1),0.09697852544345431,0.9166283947593187,1.2336678954980276,0.0005757808685302734,0.00019741058349609375
FONN2,0.08777063895235371,0.9232384123113585,1.2462473017131888,3.4179224967956543,0.00046515464782714844
Tree-based Predictions (FONN2),0.08537749516666604,0.9226106199767612,1.2495167086330667,0.003926515579223633,0.0006802082061767578
TREENN2,0.16107600274724998,0.8828539001153504,1.1461007643055625,0.9009122848510742,8.106231689453125e-05
Tree-based Predictions (TREENN2),0.09697852544345431,0.9166283947593187,1.2336678954980276,0.0004968643188476562,0.0001583099365234375
Ensemble of 10 Trees,0.08537749516666604,0.9226106199767612,1.2495167086330667,0.0038518905639648438,0.0006694793701171875
