,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.18020100523343907,0.782630765955161,0.8376840289543944,0.00045561790466308594,8.630752563476562e-05
Ridge Regression,0.18008385512155178,0.7829694164369491,0.8378037348558955,0.0003681182861328125,4.982948303222656e-05
Lasso Regression,-0.0005522478244150975,0.9113367164458023,1.0223806609760424,0.0004057884216308594,5.221366882324219e-05
ElasticNet Regression,-0.0005522478244150975,0.9113367164458023,1.0223806609760424,0.0003173351287841797,5.1975250244140625e-05
Bayesian Ridge Regression,0.17955908031336698,0.7843474989187228,0.838339958342897,0.0007984638214111328,6.914138793945312e-05
ARD Regression,0.17955908031336687,0.7843474989187229,0.8383399583428971,0.0007014274597167969,6.318092346191406e-05
SGD Regressor,0.1797365481438402,0.7849653106520568,0.8381586188094385,0.0003917217254638672,5.316734313964844e-05
Passive Aggressive Regressor,-2.1666733779567315,1.515016646514508,3.2357586805589693,0.0003325939178466797,5.745887756347656e-05
Support Vector Regression,0.5732755379425809,0.5016690781829559,0.43603403872365426,0.002048492431640625,0.0005135536193847656
MLP Regressor,0.4300694619586263,0.6484179561935918,0.582364350747454,0.10584235191345215,0.00015926361083984375
Random Forest Regressor,0.4477574924725384,0.543732162553656,0.5642904317017479,0.07849979400634766,0.0027663707733154297
Gradient Boosting Regressor,0.5111209645959136,0.5173875630143389,0.4995445989357993,0.04004645347595215,0.0003352165222167969
XGBoost Regressor,0.26292422194374676,0.637393369827836,0.7531560923451405,0.07547116279602051,0.0006511211395263672
AdaBoost Regressor,0.5404831859913007,0.5526330305542886,0.46954180059796696,0.014761686325073242,0.001104116439819336
Bagging Regressor,0.4092172817630422,0.5736217167808203,0.6036714497195549,0.017258167266845703,0.0013022422790527344
ExtraTrees Regressor,0.3233522538028225,0.5996558869105688,0.6914097404800602,0.05477118492126465,0.003372669219970703
HistGradientBoosting Regressor,0.5196538386733669,0.5407478904823807,0.49082556856202225,0.05482983589172363,0.0009925365447998047
Stacking Regressor,0.4715810188929257,0.5660193967690788,0.5399471625307308,0.0591428279876709,0.0006265640258789062
Voting Regressor,0.49722171541376314,0.5780650424552848,0.5137470792128828,0.039450883865356445,0.0009822845458984375
Custom MLP,-0.5628705489770924,0.7588832227230303,1.5969667034955215,0.5007784366607666,1.5020370483398438e-05
FONN1,0.3266608618337902,0.5721838362295987,0.6880289506482783,6.142221927642822,0.0005979537963867188
Tree-based Predictions (FONN1),0.5312106433810386,0.5360401715764652,0.47901663638332603,0.004711151123046875,0.0008828639984130859
TREENN1,-0.33537011190461175,1.0537619141881218,1.3645030338248512,1.2695951461791992,8.940696716308594e-05
Tree-based Predictions (TREENN1),0.5312106433810386,0.5360401715764652,0.47901663638332603,0.0006003379821777344,0.0001862049102783203
FONN2,0.46994340831629977,0.5793673369716988,0.5416204998176067,3.3217575550079346,0.0005993843078613281
Tree-based Predictions (FONN2),0.5312106433810386,0.5360401715764652,0.47901663638332603,0.004789590835571289,0.0009024143218994141
TREENN2,0.12301250878471481,0.7894510517138464,0.8961201705218194,0.8970479965209961,0.00010347366333007812
Tree-based Predictions (TREENN2),0.5312106433810386,0.5360401715764652,0.47901663638332603,0.0006120204925537109,0.00020122528076171875
Ensemble of 10 Trees,0.5312106433810386,0.5360401715764652,0.47901663638332603,0.004681110382080078,0.0008449554443359375
