,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5384837130920074,0.5358031766425998,0.5737811053946337,0.00042748451232910156,5.745887756347656e-05
Ridge Regression,0.538503489575587,0.5355992167764908,0.5737565182393566,0.0003464221954345703,4.744529724121094e-05
Lasso Regression,-0.008997057092799743,0.8146416622064128,1.2544377374791469,0.0003399848937988281,4.9114227294921875e-05
ElasticNet Regression,0.14122728225475378,0.7525861595993274,1.0676710080414882,0.00034618377685546875,5.435943603515625e-05
Bayesian Ridge Regression,0.5385409391979084,0.5348791589497717,0.573709958916746,0.0008263587951660156,5.650520324707031e-05
ARD Regression,0.538681480773302,0.5346744389912022,0.5735352303041903,0.0006995201110839844,5.2928924560546875e-05
SGD Regressor,0.5377733245239169,0.536707976816319,0.5746642974929874,0.0003609657287597656,5.0067901611328125e-05
Passive Aggressive Regressor,0.1830970039061247,0.7616361731993071,1.0156163875368849,0.00030493736267089844,4.506111145019531e-05
Support Vector Regression,0.523799370352531,0.5352246312426042,0.5920374457407116,0.00200653076171875,0.000507354736328125
MLP Regressor,0.5657419483541707,0.5099051456582273,0.539892246423663,0.10972404479980469,0.0001404285430908203
Random Forest Regressor,0.46511081876377713,0.6049288799395907,0.6650021123404809,0.10580730438232422,0.004600048065185547
Gradient Boosting Regressor,0.419453308981689,0.616656616216166,0.7217659084956436,0.05013847351074219,0.0002677440643310547
XGBoost Regressor,0.45030768223681117,0.5984841105263311,0.6834061433155427,0.029476642608642578,0.0006110668182373047
AdaBoost Regressor,0.5127045521789491,0.576500866176914,0.6058311020349247,0.058236122131347656,0.006050586700439453
Bagging Regressor,0.4663324594893473,0.6106409120459101,0.6634833049098506,0.021303176879882812,0.0014538764953613281
ExtraTrees Regressor,0.4914999119301906,0.5695667367800881,0.6321938161288126,0.06506085395812988,0.002995729446411133
HistGradientBoosting Regressor,0.4955932655850104,0.5695481335513132,0.6271047454904413,0.05129361152648926,0.0009207725524902344
Stacking Regressor,0.5341297405550625,0.5563172595106987,0.5791941910125725,0.05249667167663574,0.0005238056182861328
Voting Regressor,0.5045589746922363,0.5774134476445043,0.615958108571826,0.05885171890258789,0.0009284019470214844
Custom MLP,0.5201170070453369,0.5514832087277034,0.5966155517551753,0.4707682132720947,1.7642974853515625e-05
FONN1,0.3252142299890065,0.6514617620753306,0.8389288439102575,6.534590244293213,0.0005538463592529297
Tree-based Predictions (FONN1),0.27806458900539155,0.702662024160573,0.8975477353556467,0.0063970088958740234,0.0007832050323486328
TREENN1,0.28560958012947857,0.6748803867514056,0.8881674090915934,1.2754266262054443,9.012222290039062e-05
Tree-based Predictions (TREENN1),0.1447785881107163,0.7448141523539291,1.0632558394820417,0.0007331371307373047,0.00019073486328125
FONN2,-0.026377196020231253,0.7706177510148633,1.276045632170157,3.4387571811676025,0.000537872314453125
Tree-based Predictions (FONN2),0.27806458900539155,0.702662024160573,0.8975477353556467,0.00625920295715332,0.0009791851043701172
TREENN2,0.4177415606981587,0.6212503470450552,0.7238940431902208,1.0039010047912598,8.487701416015625e-05
Tree-based Predictions (TREENN2),0.1447785881107163,0.7448141523539291,1.0632558394820417,0.0006806850433349609,0.00018358230590820312
Ensemble of 10 Trees,0.27806458900539155,0.702662024160573,0.8975477353556467,0.005873203277587891,0.0007359981536865234
