,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5945335604895339,0.44466240626993425,0.33170272699722636,0.0005221366882324219,6.794929504394531e-05
Ridge Regression,0.5943083051271927,0.4448247181129632,0.3318870032052635,0.000396728515625,5.412101745605469e-05
Lasso Regression,-0.03438569975265082,0.7790638506544151,0.8462070443835882,0.0003821849822998047,0.00011134147644042969
ElasticNet Regression,0.16502912958082516,0.6929781220960703,0.6830703794268993,0.0004127025604248047,0.0001010894775390625
Bayesian Ridge Regression,0.593521182914124,0.4453590666020391,0.33253092970352116,0.0009410381317138672,7.128715515136719e-05
ARD Regression,0.5942988293691611,0.44462874608386627,0.3318947551039983,0.0008323192596435547,5.841255187988281e-05
SGD Regressor,0.5919191540314795,0.446275794665644,0.33384151252202293,0.0003857612609863281,5.2928924560546875e-05
Passive Aggressive Regressor,-0.3632398781641819,0.8665541557976983,1.1152350504874609,0.0003705024719238281,5.53131103515625e-05
Support Vector Regression,0.5474792798334596,0.4701452984551324,0.3701967469446153,0.002151012420654297,0.0005290508270263672
MLP Regressor,0.5836283981945272,0.4508742560308283,0.3406239883375442,0.09145069122314453,0.0001480579376220703
Random Forest Regressor,0.47554857561564756,0.4877418787306412,0.42904159430777977,0.09771490097045898,0.002619028091430664
Gradient Boosting Regressor,0.2750418918792209,0.5681202601172647,0.5930714801272852,0.04896879196166992,0.00030541419982910156
XGBoost Regressor,0.174685924668448,0.5879476824208736,0.6751703784589148,0.07310724258422852,0.0006673336029052734
AdaBoost Regressor,0.46873775485103675,0.5043547872972999,0.4346133694303727,0.0567014217376709,0.003293275833129883
Bagging Regressor,0.439334730135296,0.5307764195698391,0.4586673046757984,0.014811992645263672,0.001004934310913086
ExtraTrees Regressor,0.4907301715061777,0.4861262319194505,0.41662188143798323,0.0716562271118164,0.004092216491699219
HistGradientBoosting Regressor,0.45369325934363536,0.5110483336577293,0.446920923644052,0.05203080177307129,0.0009007453918457031
Stacking Regressor,0.5884280791366674,0.44942679565181176,0.3366974802419625,0.0659339427947998,0.0006880760192871094
Voting Regressor,0.4957836577964839,0.49520755271376427,0.41248774105052854,0.06748580932617188,0.0009913444519042969
Custom MLP,0.36143756965981233,0.5815033329450691,0.5223931720651056,0.4749319553375244,1.2159347534179688e-05
FONN1,0.41421867853971384,0.4748054007297375,0.4792141662501275,6.137451887130737,0.0006129741668701172
Tree-based Predictions (FONN1),0.21711372864477085,0.5003557082402741,0.6404611722014465,0.007436990737915039,0.0009336471557617188
TREENN1,0.45510285795243755,0.4728603580769715,0.44576776358701814,1.2663769721984863,8.511543273925781e-05
Tree-based Predictions (TREENN1),0.21711372864477108,0.5003557082402741,0.6404611722014464,0.0006985664367675781,0.0001811981201171875
FONN2,0.11707396165880213,0.5212225359463806,0.7223013944340843,3.4644298553466797,0.0006573200225830078
Tree-based Predictions (FONN2),0.21711372864477085,0.5003557082402741,0.6404611722014465,0.007837057113647461,0.0011150836944580078
TREENN2,0.11253608617184008,0.505885431936808,0.7260137255350664,0.9646551609039307,8.320808410644531e-05
Tree-based Predictions (TREENN2),0.21711372864477108,0.5003557082402741,0.6404611722014464,0.0007030963897705078,0.00017762184143066406
Ensemble of 10 Trees,0.21711372864477085,0.5003557082402741,0.6404611722014465,0.006157398223876953,0.0007145404815673828
