,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6548386606549792,0.4047203774013928,0.2934821982883676,0.0005471706390380859,6.270408630371094e-05
Ridge Regression,0.6552716154403326,0.4043478678738775,0.2931140674820435,0.00048232078552246094,5.602836608886719e-05
Lasso Regression,-0.0026665043042053416,0.7619640985837831,0.8525426700212396,0.0003485679626464844,0.00014019012451171875
ElasticNet Regression,0.25479102785674135,0.64400794178195,0.6336328620807731,0.0004291534423828125,5.888938903808594e-05
Bayesian Ridge Regression,0.6561928119084812,0.4035064756752867,0.2923307967801719,0.0007665157318115234,6.508827209472656e-05
ARD Regression,0.6572099881038989,0.40510413671959955,0.2914659168766339,0.001481771469116211,7.414817810058594e-05
SGD Regressor,0.6578316197303622,0.4050455631469825,0.29093735879244564,0.00043320655822753906,5.340576171875e-05
Passive Aggressive Regressor,0.2802970622402897,0.6232111025201605,0.6119457083146326,0.0003151893615722656,5.125999450683594e-05
Support Vector Regression,0.6308906482034036,0.43256756448251965,0.3138446043222027,0.0022144317626953125,0.0005092620849609375
MLP Regressor,0.6335868040242607,0.4317009560076683,0.31155212933431825,0.07263851165771484,0.00014019012451171875
Random Forest Regressor,0.6412598375684114,0.4203332891763607,0.30502793761472724,0.08107256889343262,0.003214120864868164
Gradient Boosting Regressor,0.6307854771035761,0.4330383466223576,0.3139340287219119,0.03983616828918457,0.0002734661102294922
XGBoost Regressor,0.540482875137534,0.4888407329139764,0.3907161103607309,0.1378018856048584,0.002313375473022461
AdaBoost Regressor,0.5828387764862022,0.48590620568340565,0.354701929103117,0.0552520751953125,0.0032129287719726562
Bagging Regressor,0.6104076621643938,0.4485521707004669,0.3312607836128664,0.01526641845703125,0.0009524822235107422
ExtraTrees Regressor,0.6300548297254962,0.426746022226382,0.31455528021867396,0.0690460205078125,0.0032529830932617188
HistGradientBoosting Regressor,0.6265680710301539,0.44312142961212037,0.31751998538742776,0.06203031539916992,0.0007796287536621094
Stacking Regressor,0.6928685847863765,0.38835923295641533,0.26114628906979276,0.07618880271911621,0.0007772445678710938
Voting Regressor,0.6835094006021367,0.3950333480450775,0.26910417321112984,0.06118345260620117,0.001203775405883789
Custom MLP,0.5787824672649489,0.4360862123105629,0.35815090907709035,0.4741203784942627,1.3828277587890625e-05
FONN1,0.49658616855432114,0.49299466402445447,0.42804040041623764,6.209309339523315,0.0004956722259521484
Tree-based Predictions (FONN1),0.3509946844673538,0.5344793196057677,0.5518332588023792,0.005213499069213867,0.0007176399230957031
TREENN1,0.5189344409526631,0.45406624224029724,0.4090382140072422,1.2580223083496094,7.653236389160156e-05
Tree-based Predictions (TREENN1),0.3628517583094263,0.5275605303730073,0.5417514805156154,0.0006191730499267578,0.00017309188842773438
FONN2,0.12041230161022642,0.6285152762186399,0.7478917882306576,3.5361721515655518,0.0005261898040771484
Tree-based Predictions (FONN2),0.3509946844673538,0.5344793196057677,0.5518332588023792,0.005769491195678711,0.0009546279907226562
TREENN2,0.36151110517028895,0.5308996271382108,0.5428914049091261,1.0028517246246338,8.58306884765625e-05
Tree-based Predictions (TREENN2),0.3628517583094263,0.5275605303730073,0.5417514805156154,0.0006506443023681641,0.00018930435180664062
Ensemble of 10 Trees,0.3509946844673538,0.5344793196057677,0.5518332588023792,0.005493640899658203,0.0007135868072509766
