,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5676767719155074,0.5208197415506879,0.44298192648520435,0.0005350112915039062,8.0108642578125e-05
Ridge Regression,0.5673688401975202,0.5208718619705078,0.4432974500953149,0.0004069805145263672,6.29425048828125e-05
Lasso Regression,-0.046388061290397076,0.788148956381291,1.0721862003467146,0.0003998279571533203,5.817413330078125e-05
ElasticNet Regression,0.152076783279129,0.707885835170479,0.8688283109810915,0.0003859996795654297,5.888938903808594e-05
Bayesian Ridge Regression,0.5666013656637747,0.5209933931213019,0.44408384630398795,0.0006766319274902344,6.651878356933594e-05
ARD Regression,0.5699845168598945,0.5196470618216839,0.4406172853211602,0.0015752315521240234,8.273124694824219e-05
SGD Regressor,0.5633075976139656,0.5231381896245031,0.4474588204467482,0.0004553794860839844,6.198883056640625e-05
Passive Aggressive Regressor,0.05022820584048948,0.7954373192030615,0.9731879107265127,0.0003654956817626953,5.4836273193359375e-05
Support Vector Regression,0.6207433947232713,0.4262261863206466,0.3886069744207442,0.0024001598358154297,0.0005350112915039062
MLP Regressor,0.6487627708683068,0.4245722528631488,0.35989679551447545,0.18578052520751953,0.00014257431030273438
Random Forest Regressor,0.5697703692826361,0.49369377223097816,0.44083671259261703,0.1164243221282959,0.002649068832397461
Gradient Boosting Regressor,0.5373883883849958,0.48711656210485654,0.4740170539427707,0.047373056411743164,0.0002655982971191406
XGBoost Regressor,0.38631366676066625,0.5827905005730796,0.6288164421803188,0.05908036231994629,0.0013175010681152344
AdaBoost Regressor,0.528204307596832,0.5174545826341569,0.483427563340016,0.05130577087402344,0.004323244094848633
Bagging Regressor,0.604081669465574,0.4793137164996725,0.4056794856201181,0.016552209854125977,0.0010001659393310547
ExtraTrees Regressor,0.5550045249592619,0.5004791560483062,0.4559666009253128,0.07128286361694336,0.003796100616455078
HistGradientBoosting Regressor,0.5700270112093047,0.4869878995617054,0.44057374329625004,0.08717966079711914,0.0013718605041503906
Stacking Regressor,0.6145367513341764,0.48170263152323806,0.39496663928929626,0.062198638916015625,0.0006442070007324219
Voting Regressor,0.6188582266814636,0.47727585693790475,0.3905386202742608,0.05991101264953613,0.0009088516235351562
Custom MLP,0.583645372655645,0.5071172739644908,0.4266196284183591,0.5181248188018799,1.9550323486328125e-05
FONN1,0.42244911829188014,0.5610589610047553,0.5917900903818414,6.399097681045532,0.0006289482116699219
Tree-based Predictions (FONN1),0.40988361114658234,0.5462907755934047,0.6046653933979443,0.00757908821105957,0.0007841587066650391
TREENN1,0.4163144311652133,0.53635972578081,0.5980760249447276,1.2844948768615723,7.462501525878906e-05
Tree-based Predictions (TREENN1),0.40988361114658234,0.5462907755934047,0.6046653933979443,0.0006422996520996094,0.0001647472381591797
FONN2,-4.761120205712951,1.6984402427799932,5.903157548917974,3.4688234329223633,0.0006549358367919922
Tree-based Predictions (FONN2),0.40988361114658234,0.5462907755934047,0.6046653933979443,0.007856607437133789,0.0011065006256103516
TREENN2,0.4252810048861734,0.5437416810703686,0.5888883851353158,0.9582908153533936,8.702278137207031e-05
Tree-based Predictions (TREENN2),0.40988361114658234,0.5462907755934047,0.6046653933979443,0.0006597042083740234,0.00016617774963378906
Ensemble of 10 Trees,0.40988361114658234,0.5462907755934047,0.6046653933979443,0.0056993961334228516,0.0007343292236328125
