,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.37629741498341307,0.5904640115049165,0.6824148029077958,0.00047469139099121094,8.082389831542969e-05
Ridge Regression,0.37615965312127775,0.5906065927444187,0.6825655329773126,0.0003497600555419922,4.7206878662109375e-05
Lasso Regression,-0.082633548001664,0.848339669771797,1.184547213735334,0.00037598609924316406,5.078315734863281e-05
ElasticNet Regression,-0.028031379254333855,0.8220319576749864,1.1248050720171676,0.0003116130828857422,5.221366882324219e-05
Bayesian Ridge Regression,0.3753458151066712,0.5913420552695356,0.683455981600869,0.0007865428924560547,8.273124694824219e-05
ARD Regression,0.37571036706687255,0.5902514474142168,0.6830571125564768,0.0007269382476806641,5.7220458984375e-05
SGD Regressor,0.37501408225230093,0.5920447902583795,0.6838189421142153,0.000370025634765625,5.14984130859375e-05
Passive Aggressive Regressor,-0.4587851341573521,1.0297210385337427,1.596107814406986,0.00036144256591796875,4.649162292480469e-05
Support Vector Regression,0.36152155653096163,0.6154737149690868,0.6985815862046054,0.001986265182495117,0.0005054473876953125
MLP Regressor,0.35669309000228344,0.6121105664144573,0.7038645802368126,0.1363205909729004,0.00014472007751464844
Random Forest Regressor,0.33519471104181364,0.6186539044383611,0.7273867082407489,0.0898134708404541,0.0027534961700439453
Gradient Boosting Regressor,0.2862875497865125,0.6644754739872065,0.7808977431644354,0.051259756088256836,0.0002675056457519531
XGBoost Regressor,0.28395851342152767,0.6629200853479994,0.783446023274472,0.1279292106628418,0.0008585453033447266
AdaBoost Regressor,0.2881060526777611,0.6832709238984611,0.7789080555762626,0.058389902114868164,0.0032854080200195312
Bagging Regressor,0.3255964177684545,0.6260957798612317,0.7378885364674451,0.015509605407714844,0.0009942054748535156
ExtraTrees Regressor,0.3272336127032165,0.6190430668336807,0.7360972242529903,0.06279349327087402,0.0030889511108398438
HistGradientBoosting Regressor,0.21222778463309944,0.7162346841878235,0.861929121348029,0.0462040901184082,0.0011093616485595703
Stacking Regressor,0.3878237543445333,0.5893992702010924,0.6698034320519928,0.07268404960632324,0.0005965232849121094
Voting Regressor,0.36266819470277933,0.6111050665405593,0.6973270092943514,0.06167244911193848,0.0008955001831054688
Custom MLP,0.3563395822054003,0.6160861945683022,0.7042513654760143,0.41155529022216797,1.33514404296875e-05
FONN1,0.16297401418400825,0.7097716905690457,0.9158193935080978,5.879385709762573,0.0005114078521728516
Tree-based Predictions (FONN1),0.12561248089048316,0.714499370735118,0.9566979532436743,0.006151676177978516,0.0007717609405517578
TREENN1,0.12318627979078378,0.730918622456314,0.9593525446868412,1.2452375888824463,9.775161743164062e-05
Tree-based Predictions (TREENN1),0.09008598285584746,0.7219640015812934,0.9955687367496707,0.0008285045623779297,0.00019979476928710938
FONN2,0.17054652659948732,0.6978294040557664,0.9075340429393031,3.296271324157715,0.00045943260192871094
Tree-based Predictions (FONN2),0.12561248089048316,0.714499370735118,0.9566979532436743,0.00560450553894043,0.00083160400390625
TREENN2,0.1294707329402056,0.7632686839412576,0.952476504791589,0.9615755081176758,9.942054748535156e-05
Tree-based Predictions (TREENN2),0.09008598285584746,0.7219640015812934,0.9955687367496707,0.0008292198181152344,0.00020432472229003906
Ensemble of 10 Trees,0.12561248089048316,0.714499370735118,0.9566979532436743,0.007164478302001953,0.0008895397186279297
