,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.4585803117581454,0.4957642387596172,0.4153914704322584,0.00038313865661621094,5.555152893066406e-05
Ridge Regression,0.459318685775189,0.49538945172688964,0.41482497040403693,0.0003495216369628906,4.9591064453125e-05
Lasso Regression,-0.010118988199983692,0.6964214134847584,0.774989940211597,0.0003380775451660156,4.982948303222656e-05
ElasticNet Regression,0.14920645999475912,0.6339305525549116,0.6527512524797078,0.00032329559326171875,4.887580871582031e-05
Bayesian Ridge Regression,0.46226208713107964,0.4938145618064873,0.41256671522076854,0.0008554458618164062,7.200241088867188e-05
ARD Regression,0.4556846393496691,0.49616198392487115,0.41761310670771984,0.0010063648223876953,5.8650970458984375e-05
SGD Regressor,0.4650673286025341,0.492469198060151,0.41041445994625314,0.0003898143768310547,4.9114227294921875e-05
Passive Aggressive Regressor,-0.02484660204913669,0.695841634890979,0.7862893541516849,0.00029730796813964844,5.435943603515625e-05
Support Vector Regression,0.3905605850615037,0.46713598021738184,0.467577999486401,0.002017974853515625,0.0005166530609130859
MLP Regressor,0.4718202454717564,0.4432181227071355,0.4052334439452982,0.1982259750366211,0.00024247169494628906
Random Forest Regressor,0.3485047554640355,0.4987440677897571,0.4998443416164216,0.09394454956054688,0.002813100814819336
Gradient Boosting Regressor,0.33171565029349714,0.4747709820312016,0.5127253860916946,0.04876375198364258,0.0002834796905517578
XGBoost Regressor,0.10483351472582436,0.5597967776655881,0.6867953468910644,0.03790640830993652,0.0006310939788818359
AdaBoost Regressor,0.38326655663870524,0.5116179456079006,0.47317417054874233,0.06042122840881348,0.0034127235412597656
Bagging Regressor,0.19372602506768122,0.5582285399844643,0.6185946674860996,0.014645099639892578,0.00098419189453125
ExtraTrees Regressor,0.3109058266817143,0.5350408516853742,0.5286912318436374,0.07381272315979004,0.00473475456237793
HistGradientBoosting Regressor,0.388526468532026,0.48790084953235835,0.4691386273589376,0.07960057258605957,0.0009012222290039062
Stacking Regressor,0.29016898499458077,0.5130605381316161,0.5446010839373269,0.0726773738861084,0.0008113384246826172
Voting Regressor,0.39221838190426117,0.46874778150468,0.4663060940068881,0.0487818717956543,0.0008997917175292969
Custom MLP,0.389831793048514,0.525260158910546,0.46813714794828665,0.46580052375793457,1.7404556274414062e-05
FONN1,0.14918041538040183,0.5276359068475468,0.652771234595042,6.48934531211853,0.0006527900695800781
Tree-based Predictions (FONN1),0.07687906534731348,0.5267373950982683,0.7082427380455518,0.0065233707427978516,0.0009696483612060547
TREENN1,0.09215088617475087,0.5301449914455062,0.6965257941525669,1.2928979396820068,8.225440979003906e-05
Tree-based Predictions (TREENN1),0.07639457428558605,0.5271878899625719,0.7086144523716337,0.0006475448608398438,0.00018143653869628906
FONN2,0.019554753381587964,0.5525539590431218,0.7522234627145877,3.5387766361236572,0.0005309581756591797
Tree-based Predictions (FONN2),0.07687906534731348,0.5267373950982683,0.7082427380455518,0.005525827407836914,0.0009837150573730469
TREENN2,0.059571368118126244,0.5364664045049016,0.7215216600315156,0.9578373432159424,0.0001010894775390625
Tree-based Predictions (TREENN2),0.07639457428558605,0.5271878899625719,0.7086144523716337,0.0007138252258300781,0.00019598007202148438
Ensemble of 10 Trees,0.07687906534731348,0.5267373950982683,0.7082427380455518,0.0048029422760009766,0.000667572021484375
