,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.15857029949191503,0.772166411627472,0.9622915496855822,0.0004394054412841797,6.365776062011719e-05
Ridge Regression,0.1582908685373241,0.7721490554315243,0.9626111177328724,0.0003921985626220703,6.031990051269531e-05
Lasso Regression,-0.0025685202165173227,0.8117551776754413,1.1465761363101103,0.00041103363037109375,5.555152893066406e-05
ElasticNet Regression,-0.0025685202165173227,0.8117551776754413,1.1465761363101103,0.0003592967987060547,5.507469177246094e-05
Bayesian Ridge Regression,0.14274784010810504,0.773593234850657,0.9803867262060804,0.0009675025939941406,7.2479248046875e-05
ARD Regression,0.1383266073926348,0.7764557486559106,0.9854430189406028,0.001125335693359375,6.699562072753906e-05
SGD Regressor,0.15426275120084487,0.7719926145199774,0.9672178285153601,0.0003750324249267578,5.125999450683594e-05
Passive Aggressive Regressor,-0.5987755335148655,1.0111985281797886,1.828421536364143,0.0003502368927001953,5.1975250244140625e-05
Support Vector Regression,0.0909184003525334,0.7681405770901633,1.0396608781306063,0.0020606517791748047,0.0005359649658203125
MLP Regressor,0.16796052200553646,0.7667418163914024,0.9515525280310472,0.17621231079101562,0.00013875961303710938
Random Forest Regressor,-0.10249330030170123,0.8937378085882817,1.2608539796309484,0.10496759414672852,0.003876924514770508
Gradient Boosting Regressor,0.07196881549760537,0.7926531243884045,1.0613323562884798,0.05560946464538574,0.00036787986755371094
XGBoost Regressor,-0.419447504185269,1.0232670449806145,1.6233350661082944,0.05550193786621094,0.0006659030914306641
AdaBoost Regressor,0.04890829477890879,0.802229245978318,1.087705259699842,0.029938697814941406,0.0033049583435058594
Bagging Regressor,-0.15762783023263105,0.9149190980588009,1.3239079605118038,0.018230676651000977,0.001398324966430664
ExtraTrees Regressor,-0.11911284107695952,0.9085338109054528,1.279860729259621,0.06927227973937988,0.003524303436279297
HistGradientBoosting Regressor,-0.0027861863866613934,0.8380704193487288,1.1468250677610154,0.0872340202331543,0.0009367465972900391
Stacking Regressor,0.13033641613005043,0.7761099910803657,0.9945809107070971,0.06171560287475586,0.0007188320159912109
Voting Regressor,0.08775966384474676,0.7925019850450568,1.0432733313721438,0.045560359954833984,0.0008764266967773438
Custom MLP,0.08780487933495873,0.7688307518094377,1.0432216211887266,0.4730262756347656,1.5497207641601562e-05
FONN1,-0.14891872727368316,0.8747603781010793,1.3139478935238227,6.531383275985718,0.0007345676422119141
Tree-based Predictions (FONN1),-0.12466516660817106,0.8601928889961484,1.2862105834857815,0.006188154220581055,0.0008332729339599609
TREENN1,0.009846361191703012,0.8240264309517541,1.1323779977582322,1.3840136528015137,0.00010013580322265625
Tree-based Predictions (TREENN1),-0.12466516660817129,0.8601928889961484,1.2862105834857818,0.0008130073547363281,0.00021767616271972656
FONN2,-0.1646702249364791,0.9230585575991845,1.331961915475565,3.4949870109558105,0.0004744529724121094
Tree-based Predictions (FONN2),-0.12466516660817106,0.8601928889961484,1.2862105834857815,0.005025625228881836,0.0006883144378662109
TREENN2,0.04738178965734163,0.8104574965123983,1.0894510299978821,0.9364607334136963,0.0001068115234375
Tree-based Predictions (TREENN2),-0.12466516660817129,0.8601928889961484,1.2862105834857818,0.0007567405700683594,0.00021529197692871094
Ensemble of 10 Trees,-0.12466516660817106,0.8601928889961484,1.2862105834857815,0.006488323211669922,0.0009398460388183594
