,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.4855342499801687,0.6655457524272522,0.6760898517800037,0.0006663799285888672,6.747245788574219e-05
Ridge Regression,0.4848160757608828,0.6663218305673099,0.6770336469722987,0.0003609657287597656,4.982948303222656e-05
Lasso Regression,-0.017122591886577387,0.9129705765943813,1.3366609193404644,0.00034689903259277344,5.53131103515625e-05
ElasticNet Regression,0.10265103281561538,0.8539912748049863,1.179259319391512,0.0003414154052734375,5.030632019042969e-05
Bayesian Ridge Regression,0.48257650076744796,0.668653702013905,0.679976804850745,0.0006926059722900391,5.91278076171875e-05
ARD Regression,0.48670812972433164,0.6621475673065775,0.6745471870210609,0.0010943412780761719,6.0558319091796875e-05
SGD Regressor,0.48042240033406014,0.6725340943331356,0.682807635557497,0.0004341602325439453,5.340576171875e-05
Passive Aggressive Regressor,-0.44420941590652685,0.9831580859373592,1.8979209595622084,0.00033164024353027344,5.245208740234375e-05
Support Vector Regression,0.39588591624548897,0.6809561356149813,0.7939020261855255,0.0020492076873779297,0.0005311965942382812
MLP Regressor,0.4958058514065816,0.638485759360199,0.6625913331990115,0.1286330223083496,0.0001366138458251953
Random Forest Regressor,0.3901235946905287,0.7093143167752545,0.8014746335473404,0.10031652450561523,0.00452423095703125
Gradient Boosting Regressor,0.36724331508385777,0.7373538729368131,0.8315429614143809,0.06489396095275879,0.0004360675811767578
XGBoost Regressor,0.3232757785929785,0.7184995630140306,0.8893233000046652,0.045525312423706055,0.0008068084716796875
AdaBoost Regressor,0.3468024372327613,0.7631928258603782,0.8584055272432398,0.059008121490478516,0.0036592483520507812
Bagging Regressor,0.3413953179992014,0.7356629510418652,0.8655113422387636,0.01689767837524414,0.0010690689086914062
ExtraTrees Regressor,0.4263277171423311,0.6627671025445606,0.7538966562353024,0.06600284576416016,0.0049343109130859375
HistGradientBoosting Regressor,0.40773656659395807,0.664869137050053,0.7783283860796792,0.05960512161254883,0.0009770393371582031
Stacking Regressor,0.47640320106583267,0.6713059836804994,0.6880895028876847,0.07426857948303223,0.0006976127624511719
Voting Regressor,0.42562344635608385,0.6947220188337319,0.75482218010442,0.06840944290161133,0.000965118408203125
Custom MLP,0.47682343316990494,0.6371636377077264,0.6875372510401235,0.5156872272491455,1.239776611328125e-05
FONN1,0.31432406297922877,0.7303684740623081,0.9010872786217908,6.467326879501343,0.0005562305450439453
Tree-based Predictions (FONN1),0.3399978001817452,0.6988268023043955,0.8673479030088974,0.00651097297668457,0.0009806156158447266
TREENN1,0.19000910603250543,0.7846807029557943,1.0644569117079739,1.5108652114868164,0.00010967254638671875
Tree-based Predictions (TREENN1),0.33262784735681394,0.7073357177276656,0.877033193648442,0.0008254051208496094,0.0002357959747314453
FONN2,0.18683362279255045,0.7894310474149561,1.0686300019339963,3.484281539916992,0.0006198883056640625
Tree-based Predictions (FONN2),0.3399978001817452,0.6988268023043955,0.8673479030088974,0.007433176040649414,0.0009126663208007812
TREENN2,0.44202370718664996,0.6527657033602754,0.733269627940037,0.911099910736084,7.653236389160156e-05
Tree-based Predictions (TREENN2),0.33262784735681394,0.7073357177276656,0.877033193648442,0.0006594657897949219,0.00017881393432617188
Ensemble of 10 Trees,0.3399978001817452,0.6988268023043955,0.8673479030088974,0.005709409713745117,0.0007064342498779297
