,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,-0.669489393711949,0.4879697607715259,0.4725902137643819,0.0004374980926513672,6.103515625e-05
Ridge Regression,-0.6635361091660712,0.4872260644825625,0.47090498951154547,0.00036144256591796875,5.745887756347656e-05
Lasso Regression,-6.076536260191112e-05,0.43253120028057224,0.28309190382411514,0.00035119056701660156,4.982948303222656e-05
ElasticNet Regression,0.05206419932910111,0.41840797112985034,0.26833664494143245,0.00033974647521972656,5.698204040527344e-05
Bayesian Ridge Regression,-0.6337930656071462,0.48347157406491414,0.4624854862990914,0.0007026195526123047,6.198883056640625e-05
ARD Regression,-0.6606749077731058,0.4793867665673497,0.47009505577790367,0.0010104179382324219,6.29425048828125e-05
SGD Regressor,-0.7352883647470889,0.4964322603575294,0.49121623792727537,0.0005061626434326172,5.364418029785156e-05
Passive Aggressive Regressor,-0.6493796317448022,0.5409551864532872,0.4668976488744222,0.0003190040588378906,4.8160552978515625e-05
Support Vector Regression,0.08971674183682932,0.39927056397258937,0.25767816266564153,0.0021767616271972656,0.0005099773406982422
MLP Regressor,-0.23175231935261942,0.45803300441147726,0.34867792158496613,0.20299053192138672,0.00013256072998046875
Random Forest Regressor,-0.14996005750140862,0.4417440749756445,0.3255246013793241,0.08232998847961426,0.002216339111328125
Gradient Boosting Regressor,-0.13367400636352822,0.4521740979872057,0.32091443229552064,0.03687882423400879,0.00041747093200683594
XGBoost Regressor,-0.3381477740524135,0.4925904695690705,0.37879578329137586,0.09349274635314941,0.0007123947143554688
AdaBoost Regressor,0.06816699183812147,0.4066390092951396,0.2637783517395084,0.022336244583129883,0.0014026165008544922
Bagging Regressor,-0.10039914494657909,0.4454261032882446,0.3114951607929612,0.01669931411743164,0.001146078109741211
ExtraTrees Regressor,-0.4681376525769838,0.4874679140405922,0.41559262950705905,0.06648373603820801,0.0034554004669189453
HistGradientBoosting Regressor,-0.525983930819472,0.47131093518150013,0.4319674475221103,0.07248711585998535,0.0013687610626220703
Stacking Regressor,-0.11129128240541841,0.43224465176968174,0.31457844936574986,0.07781791687011719,0.0005047321319580078
Voting Regressor,-0.04189732383992295,0.4259460887386107,0.29493477517653693,0.050991058349609375,0.001035451889038086
Custom MLP,0.13433617160992617,0.3973990669406886,0.2450475308485514,0.5052108764648438,2.0742416381835938e-05
FONN1,-0.9794130714787828,0.5965746648736762,0.5603217667039405,6.580001354217529,0.0005507469177246094
Tree-based Predictions (FONN1),-0.06360150428467626,0.43642929394155344,0.30107867960300405,0.005928993225097656,0.0007784366607666016
TREENN1,-0.8683490490101473,0.5375555473905637,0.5288823515643911,1.4058961868286133,0.00010228157043457031
Tree-based Predictions (TREENN1),-0.06360150428467626,0.43642929394155344,0.30107867960300405,0.0007679462432861328,0.00020384788513183594
FONN2,-0.18804655771147627,0.4476270430327738,0.3363059261026835,3.4912357330322266,0.0005006790161132812
Tree-based Predictions (FONN2),-0.06360150428467626,0.43642929394155344,0.30107867960300405,0.005684852600097656,0.0007219314575195312
TREENN2,-0.04111660945139639,0.42714629078496447,0.29471377468312115,0.8994576930999756,9.012222290039062e-05
Tree-based Predictions (TREENN2),-0.06360150428467626,0.43642929394155344,0.30107867960300405,0.0007479190826416016,0.00018548965454101562
Ensemble of 10 Trees,-0.06360150428467626,0.43642929394155344,0.30107867960300405,0.0056569576263427734,0.0008130073547363281
