,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.46956774810111923,0.562233051449302,0.709413894771517,0.0007238388061523438,9.894371032714844e-05
Ridge Regression,0.46934981521284447,0.5620155790614891,0.7097053638865949,0.0006275177001953125,8.511543273925781e-05
Lasso Regression,-0.0095926975981111,0.7412685017945546,1.3502555419131927,0.0006210803985595703,8.869171142578125e-05
ElasticNet Regression,0.04698448127876209,0.714683381346333,1.2745877508266905,0.0006077289581298828,8.678436279296875e-05
Bayesian Ridge Regression,0.4685804783984443,0.5613030513369591,0.7107342949592077,0.0015511512756347656,0.00011420249938964844
ARD Regression,0.4681956992927302,0.5615808838450465,0.7112489085465871,0.0007762908935546875,0.00011110305786132812
SGD Regressor,0.4695900361395964,0.5611451328561068,0.709384086168955,0.00041413307189941406,5.340576171875e-05
Passive Aggressive Regressor,-0.3978184254738042,0.8834229080595172,1.8694787314475008,0.00033926963806152344,4.9591064453125e-05
Support Vector Regression,0.4559324640122142,0.5183155048140168,0.7276500784824392,0.0020148754119873047,0.0005245208740234375
MLP Regressor,0.42622679451737444,0.5689823846301201,0.7673792137635027,0.23837661743164062,0.00013327598571777344
Random Forest Regressor,0.384288516327447,0.6079600405033647,0.8234685581882067,0.08835601806640625,0.0024864673614501953
Gradient Boosting Regressor,0.40310531061978516,0.5723690724017415,0.7983024879157927,0.04422450065612793,0.0003223419189453125
XGBoost Regressor,0.3556241565221342,0.6319550393278681,0.861805018797121,0.02816295623779297,0.0006089210510253906
AdaBoost Regressor,0.36983000420783496,0.6324467618532428,0.8428057484866025,0.01191258430480957,0.0008783340454101562
Bagging Regressor,0.29858349584521027,0.6354972987744507,0.9380926825021388,0.015322208404541016,0.0009996891021728516
ExtraTrees Regressor,0.4019707225855339,0.6097991435308902,0.7998199154731442,0.07498311996459961,0.002996683120727539
HistGradientBoosting Regressor,0.43335406716953884,0.5693850095480857,0.7578470138771458,0.057439565658569336,0.0016396045684814453
Stacking Regressor,0.44316065182501885,0.5839007903952986,0.7447314324057218,0.0676736831665039,0.0006356239318847656
Voting Regressor,0.43557448173796554,0.5757123197026399,0.7548773736613483,0.049900054931640625,0.00079345703125
Custom MLP,0.4485536212845338,0.5621850930174548,0.7375187347332816,0.49614953994750977,1.3828277587890625e-05
FONN1,0.2309484785304322,0.6238181754227764,1.0285495144244983,6.450116872787476,0.0004813671112060547
Tree-based Predictions (FONN1),0.36632285311589374,0.5664669936256058,0.8474963036079763,0.005071163177490234,0.0007107257843017578
TREENN1,0.42785417100083545,0.5531928130302917,0.7652027181125336,1.255462408065796,8.225440979003906e-05
Tree-based Predictions (TREENN1),0.37883528832762703,0.5647466949938601,0.8307618472002914,0.0006580352783203125,0.00018525123596191406
FONN2,0.31251663091206106,0.591399787058052,0.9194581451436591,3.5362586975097656,0.0005269050598144531
Tree-based Predictions (FONN2),0.36632285311589374,0.5664669936256058,0.8474963036079763,0.0055789947509765625,0.0007665157318115234
TREENN2,0.24397334119817948,0.7246040629461752,1.0111297242045172,0.9402530193328857,0.00010085105895996094
Tree-based Predictions (TREENN2),0.37883528832762703,0.5647466949938601,0.8307618472002914,0.0008018016815185547,0.0002219676971435547
Ensemble of 10 Trees,0.36632285311589374,0.5664669936256058,0.8474963036079763,0.006154060363769531,0.0009162425994873047
