,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.3212739278529769,0.5325878720884614,0.43351652796995477,0.00047588348388671875,6.580352783203125e-05
Ridge Regression,0.3212942338324216,0.5324446234205429,0.4335035581164791,0.0004093647003173828,6.318092346191406e-05
Lasso Regression,-0.017989561779760965,0.6399094183642932,0.6502112095626433,0.0003943443298339844,6.103515625e-05
ElasticNet Regression,-0.017989561779760965,0.6399094183642932,0.6502112095626433,0.00036597251892089844,5.53131103515625e-05
Bayesian Ridge Regression,0.3211811193754145,0.5312172447647909,0.43357580668431417,0.0012023448944091797,8.106231689453125e-05
ARD Regression,0.3114693353591492,0.5361068136620861,0.4397789261162924,0.0009114742279052734,6.4849853515625e-05
SGD Regressor,0.31935263816406023,0.5331540375811662,0.4347436958501114,0.00074005126953125,0.0001068115234375
Passive Aggressive Regressor,-1.1358700232604289,0.9627538022808407,1.3642248245303819,0.0005731582641601562,9.799003601074219e-05
Support Vector Regression,0.5620966619950981,0.42546977400003044,0.27969801436656255,0.004225730895996094,0.0008559226989746094
MLP Regressor,0.47644678018946784,0.47318834166553586,0.3344043839980665,0.10614252090454102,0.00013375282287597656
Random Forest Regressor,0.35139159871635406,0.5245716643369467,0.4142797421162285,0.09884047508239746,0.002634763717651367
Gradient Boosting Regressor,0.48006927331495486,0.4726515721064906,0.33209062192703176,0.0486910343170166,0.00033664703369140625
XGBoost Regressor,0.33010361181931636,0.5199029319224373,0.4278768242761644,0.15232610702514648,0.0008614063262939453
AdaBoost Regressor,0.3670531254017807,0.5274540113751164,0.4042763976890761,0.020169973373413086,0.0011966228485107422
Bagging Regressor,0.22735807465643676,0.5469781996734255,0.49350254629146806,0.01433253288269043,0.0009462833404541016
ExtraTrees Regressor,0.39994256534556816,0.5027028789219816,0.3832692249924325,0.0693204402923584,0.004765033721923828
HistGradientBoosting Regressor,0.41867015741809344,0.49840574001038296,0.37130752052035176,0.11229395866394043,0.0010542869567871094
Stacking Regressor,0.33702051650411236,0.5275948473067639,0.42345885268746974,0.07061910629272461,0.001081705093383789
Voting Regressor,0.42835383549382966,0.5044051270010916,0.36512235294001666,0.06104731559753418,0.0008859634399414062
Custom MLP,0.23796636220169232,0.5834261149458274,0.48672681131818435,0.4726412296295166,1.811981201171875e-05
FONN1,0.11285737028622311,0.5738195772005169,0.5666365392905419,5.911746501922607,0.0006206035614013672
Tree-based Predictions (FONN1),0.2910083801061871,0.5521187095148622,0.45284776587981235,0.006657838821411133,0.0008051395416259766
TREENN1,0.15121760436754206,0.562053607948067,0.5421350560361226,1.2284324169158936,0.00010442733764648438
Tree-based Predictions (TREENN1),0.3089835085114232,0.5451652194654534,0.44136667567886884,0.0007569789886474609,0.0001862049102783203
FONN2,-0.05428010027708896,0.620688229165176,0.6733907349899703,3.1862001419067383,0.00046324729919433594
Tree-based Predictions (FONN2),0.2910083801061871,0.5521187095148622,0.45284776587981235,0.00574183464050293,0.0007138252258300781
TREENN2,0.4561761931658792,0.49836656400747537,0.34735163159470134,0.9177627563476562,9.059906005859375e-05
Tree-based Predictions (TREENN2),0.3089835085114232,0.5451652194654534,0.44136667567886884,0.0007581710815429688,0.00019216537475585938
Ensemble of 10 Trees,0.2910083801061871,0.5521187095148622,0.45284776587981235,0.006517648696899414,0.0008156299591064453
