,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5781641935707301,0.4538535422701929,0.36276800104688106,0.0004248619079589844,6.151199340820312e-05
Ridge Regression,0.5787202322911473,0.4537971310531769,0.36228982197332676,0.0004146099090576172,5.364418029785156e-05
Lasso Regression,-0.05723840614025755,0.8143945330847171,0.9091979803042146,0.0003669261932373047,5.435943603515625e-05
ElasticNet Regression,0.1941714568231313,0.7022811775602832,0.6929919303657034,0.00033926963806152344,5.793571472167969e-05
Bayesian Ridge Regression,0.5796170908867384,0.4537007865398331,0.36151854652684834,0.0007932186126708984,5.53131103515625e-05
ARD Regression,0.5761862743208498,0.45412967442343954,0.36446896099759013,0.001135110855102539,6.079673767089844e-05
SGD Regressor,0.5822649656106016,0.4535709179647728,0.3592414420090282,0.0004074573516845703,5.14984130859375e-05
Passive Aggressive Regressor,0.17961433492515988,0.6565195988507133,0.7055106827604419,0.0003452301025390625,4.7206878662109375e-05
Support Vector Regression,0.4698916359552924,0.4974055777120301,0.4558796304907211,0.0023555755615234375,0.0005168914794921875
MLP Regressor,0.5560320496885451,0.459653025132802,0.38180107854446044,0.12751126289367676,0.00014972686767578125
Random Forest Regressor,0.3804033751608641,0.5248624176486629,0.5328372452564083,0.08803009986877441,0.002946138381958008
Gradient Boosting Regressor,0.33383822493746096,0.5584395525069236,0.5728820830997886,0.04619455337524414,0.00034165382385253906
XGBoost Regressor,0.026013686189566343,0.660761234563891,0.837603310868479,0.07221484184265137,0.0012967586517333984
AdaBoost Regressor,0.3332751021823098,0.5774173008376667,0.5733663542619722,0.0636453628540039,0.003294229507446289
Bagging Regressor,0.28821346387198876,0.5805377258975812,0.6121182103267885,0.01598048210144043,0.0010557174682617188
ExtraTrees Regressor,0.4198914646363755,0.5087654042334946,0.49887849859274974,0.0655055046081543,0.0030510425567626953
HistGradientBoosting Regressor,0.37827823767782376,0.5287003317333535,0.5346648091211217,0.05526280403137207,0.0008995532989501953
Stacking Regressor,0.5430967940356275,0.472392401269917,0.3929250674631823,0.07805562019348145,0.0005745887756347656
Voting Regressor,0.4359682468076581,0.5141400470251954,0.4850528772427987,0.06318998336791992,0.0009942054748535156
Custom MLP,0.402876563314845,0.5540808154524219,0.513510878410551,0.49683618545532227,1.7642974853515625e-05
FONN1,0.028795596861215578,0.6487257051937136,0.8352109388648131,6.033472537994385,0.0006473064422607422
Tree-based Predictions (FONN1),-0.02696844244344443,0.6507801613003545,0.8831665859685711,0.0077075958251953125,0.0009121894836425781
TREENN1,0.1839050701984194,0.6126362888828262,0.7018207602020005,1.3071746826171875,8.58306884765625e-05
Tree-based Predictions (TREENN1),-0.023536455548501145,0.6502939054227133,0.8802151650447846,0.0007200241088867188,0.0001842975616455078
FONN2,-0.11846224665824723,0.662450291545921,0.9618489167648402,3.4892616271972656,0.0005934238433837891
Tree-based Predictions (FONN2),-0.02696844244344443,0.6507801613003545,0.8831665859685711,0.007231473922729492,0.0011048316955566406
TREENN2,0.5466672236494922,0.4894536338430828,0.38985458934311923,1.0002937316894531,0.00010061264038085938
Tree-based Predictions (TREENN2),-0.023536455548501145,0.6502939054227133,0.8802151650447846,0.0008113384246826172,0.0002009868621826172
Ensemble of 10 Trees,-0.02696844244344443,0.6507801613003545,0.8831665859685711,0.007100105285644531,0.0008831024169921875
