,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.4327493516521037,0.62729161412408,0.5779653471904478,0.0004994869232177734,6.270408630371094e-05
Ridge Regression,0.432573277319077,0.6274565146164144,0.5781447473609288,0.00037980079650878906,5.1975250244140625e-05
Lasso Regression,-0.00024607953808919447,0.8335980579876772,1.0191395537754608,0.0003905296325683594,5.435943603515625e-05
ElasticNet Regression,-0.00024607953808919447,0.8335980579876772,1.0191395537754608,0.0003445148468017578,5.054473876953125e-05
Bayesian Ridge Regression,0.4312150341832609,0.6285984623678953,0.5795286461151168,0.0006496906280517578,5.7697296142578125e-05
ARD Regression,0.4311890758185404,0.6282669411838008,0.5795550948028739,0.0011055469512939453,7.557868957519531e-05
SGD Regressor,0.43226618859445776,0.6274530755018499,0.5784576366310596,0.00044727325439453125,6.270408630371094e-05
Passive Aggressive Regressor,-1.2688982261769408,1.2928904525109797,2.31175505017298,0.00047779083251953125,6.67572021484375e-05
Support Vector Regression,0.356355295526393,0.6369938035756457,0.655802397356151,0.002291440963745117,0.0006859302520751953
MLP Regressor,0.3990972676484956,0.6348991870622835,0.6122530795561565,0.07451152801513672,0.00013899803161621094
Random Forest Regressor,0.30230857363240426,0.664884511611939,0.7108699983803934,0.07921385765075684,0.0022640228271484375
Gradient Boosting Regressor,0.3407204621875841,0.6573005643307376,0.6717325543427455,0.03727912902832031,0.0004279613494873047
XGBoost Regressor,0.2383010812551125,0.6661891418663995,0.7760865171492584,0.10856509208679199,0.0007886886596679688
AdaBoost Regressor,0.3174849469848561,0.6969331068644937,0.6954069611511048,0.05193471908569336,0.0032024383544921875
Bagging Regressor,0.22817054488661515,0.701806771650053,0.7864084074573556,0.013006210327148438,0.0009107589721679688
ExtraTrees Regressor,0.2752558628747962,0.666713812053532,0.7384337030865966,0.061678409576416016,0.0032846927642822266
HistGradientBoosting Regressor,0.37273859662259645,0.6529556569888851,0.6391096349348633,0.06394195556640625,0.0010030269622802734
Stacking Regressor,0.43193457827013926,0.6280741569581383,0.5787955106851217,0.0733804702758789,0.0005958080291748047
Voting Regressor,0.38934404365514685,0.636402574612186,0.6221905305012717,0.0596005916595459,0.0010218620300292969
Custom MLP,-0.18946392398632073,0.8299751906175619,1.2119315011794216,0.47903919219970703,1.1682510375976562e-05
FONN1,0.2194922934409208,0.6683889613294709,0.7952505808853189,6.501955032348633,0.0005862712860107422
Tree-based Predictions (FONN1),0.25536245423552106,0.6594844871383198,0.7587028748618725,0.005393028259277344,0.0008714199066162109
TREENN1,0.2051528957770481,0.6614579862219079,0.8098608329378105,1.2953922748565674,8.225440979003906e-05
Tree-based Predictions (TREENN1),0.25626247007141345,0.658076628179847,0.7577858587833833,0.0006406307220458984,0.00017714500427246094
FONN2,0.1894654731508053,0.6600081821391347,0.8258445725617432,3.5326106548309326,0.0005083084106445312
Tree-based Predictions (FONN2),0.25536245423552106,0.6594844871383198,0.7587028748618725,0.0047719478607177734,0.0006587505340576172
TREENN2,0.26974361717102446,0.6626315661178339,0.7440500686407979,0.9462435245513916,0.00010061264038085938
Tree-based Predictions (TREENN2),0.25626247007141345,0.658076628179847,0.7577858587833833,0.0007245540618896484,0.00020766258239746094
Ensemble of 10 Trees,0.25536245423552106,0.6594844871383198,0.7587028748618725,0.00625920295715332,0.0008838176727294922
