,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.4874055924742613,0.5256969434658538,0.4929932392505808,0.0004661083221435547,5.817413330078125e-05
Ridge Regression,0.48791399611244946,0.5254770163008607,0.4925042765292609,0.0004029273986816406,5.888938903808594e-05
Lasso Regression,-0.0017137731423395586,0.7195854701528726,0.9634091019585823,0.00035190582275390625,5.817413330078125e-05
ElasticNet Regression,0.19128826341897487,0.6521108420138783,0.7777872969030057,0.0003249645233154297,4.863739013671875e-05
Bayesian Ridge Regression,0.48895840938056345,0.5249982384297771,0.4914998007242104,0.0009260177612304688,7.843971252441406e-05
ARD Regression,0.49971018455323346,0.5195925243201155,0.48115916416585625,0.0007791519165039062,6.175041198730469e-05
SGD Regressor,0.47918975982065504,0.5294327717326264,0.5008949055457572,0.0003895759582519531,5.125999450683594e-05
Passive Aggressive Regressor,-1.4158103916105054,1.1072065643367022,2.3234318847215967,0.0003535747528076172,5.245208740234375e-05
Support Vector Regression,0.4097668175809225,0.5697994178450912,0.5676631743184773,0.0020360946655273438,0.0005133152008056641
MLP Regressor,0.49237031439402545,0.5366278879993566,0.48821836401731955,0.06188797950744629,0.00012540817260742188
Random Forest Regressor,0.290594123900232,0.6190974456166909,0.6822788069225275,0.0767979621887207,0.002408742904663086
Gradient Boosting Regressor,0.330609526979442,0.5970796485313705,0.6437935583628329,0.04791259765625,0.0003299713134765625
XGBoost Regressor,0.025479559502110227,0.6972398790876414,0.9372556189131539,0.10074472427368164,0.0011603832244873047
AdaBoost Regressor,0.3335158673971359,0.6117874057124052,0.6409983538973767,0.029780149459838867,0.0022079944610595703
Bagging Regressor,0.3205581892726068,0.6053386287195222,0.653460541580252,0.01710367202758789,0.0013587474822998047
ExtraTrees Regressor,0.30746396870254045,0.6308984667044777,0.6660540504432501,0.07959342002868652,0.004796743392944336
HistGradientBoosting Regressor,0.31863452336649223,0.6245269050204019,0.6553106481603627,0.0717921257019043,0.0007808208465576172
Stacking Regressor,0.4918542380126413,0.5223389097986266,0.4887147060827498,0.0647280216217041,0.0006248950958251953
Voting Regressor,0.4438656171837638,0.54620758404985,0.5348682834184687,0.05000162124633789,0.0008323192596435547
Custom MLP,0.3228547383330326,0.6091507515484383,0.6512518105762168,0.46280360221862793,1.3589859008789062e-05
FONN1,0.19415480963559373,0.6618019953975594,0.7750303649426791,6.473690748214722,0.00046372413635253906
Tree-based Predictions (FONN1),0.18859439647054121,0.6480406887921777,0.780378152701509,0.004946231842041016,0.0007202625274658203
TREENN1,0.08271006821937066,0.6867296733447567,0.8822135555151756,1.2263526916503906,8.797645568847656e-05
Tree-based Predictions (TREENN1),0.18088056851199685,0.6534653119415992,0.7877970105284225,0.0006628036499023438,0.0001862049102783203
FONN2,-0.007748067693456928,0.726012180851819,0.9692126502877711,3.359424114227295,0.0005526542663574219
Tree-based Predictions (FONN2),0.18859439647054121,0.6480406887921777,0.780378152701509,0.005401134490966797,0.0007646083831787109
TREENN2,0.479643344347886,0.5466124171081754,0.5004586656998469,0.9398586750030518,0.00010752677917480469
Tree-based Predictions (TREENN2),0.18088056851199685,0.6534653119415992,0.7877970105284225,0.0006887912750244141,0.00021600723266601562
Ensemble of 10 Trees,0.18859439647054121,0.6480406887921777,0.780378152701509,0.005806922912597656,0.0008535385131835938
