,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5335315683261809,0.5390794040647959,0.5273946951996299,0.0004189014434814453,6.341934204101562e-05
Ridge Regression,0.5328100697261468,0.5392696966850496,0.5282104300027044,0.0003783702850341797,5.269050598144531e-05
Lasso Regression,-0.002527544180649821,0.7225906393982668,1.1334694326369836,0.0004737377166748047,5.602836608886719e-05
ElasticNet Regression,0.10576069360046081,0.6782734787420157,1.0110374773740198,0.0003459453582763672,5.125999450683594e-05
Bayesian Ridge Regression,0.5311824380149098,0.53974624408547,0.5300506495587521,0.0007500648498535156,6.818771362304688e-05
ARD Regression,0.5408277393703051,0.5322068729161562,0.5191455584035284,0.001177072525024414,6.651878356933594e-05
SGD Regressor,0.5177548073034672,0.5462472258447351,0.5452320867696335,0.00041365623474121094,5.3882598876953125e-05
Passive Aggressive Regressor,-0.8858507014695842,1.2623347951860366,2.1321649834367165,0.00036215782165527344,4.76837158203125e-05
Support Vector Regression,0.4905306817620253,0.5189305720643353,0.576012003302217,0.0022194385528564453,0.0005123615264892578
MLP Regressor,0.7015721081120831,0.4641592409578013,0.3374060845158144,0.1991734504699707,0.00011539459228515625
Random Forest Regressor,0.6852116709710134,0.4640770378521554,0.35590338717011416,0.09574294090270996,0.002439737319946289
Gradient Boosting Regressor,0.4324134280868934,0.5602590539552693,0.641720053851002,0.04670000076293945,0.0002951622009277344
XGBoost Regressor,0.42120547266283737,0.5841115235066021,0.654391900075345,0.04865121841430664,0.0008034706115722656
AdaBoost Regressor,0.5506101421390852,0.5460990931057836,0.5080854587778191,0.055967092514038086,0.003658294677734375
Bagging Regressor,0.663502056353385,0.45682434888862333,0.3804485327935413,0.016988277435302734,0.0010471343994140625
ExtraTrees Regressor,0.6306695545715706,0.4911703959147364,0.4175693454661755,0.0704503059387207,0.006330013275146484
HistGradientBoosting Regressor,0.547731868336897,0.5022946688796941,0.5113396689912716,0.0730447769165039,0.0009188652038574219
Stacking Regressor,0.6769560868066609,0.4581124910501043,0.36523724772404365,0.06383991241455078,0.0007073879241943359
Voting Regressor,0.6286993878930414,0.48166380847770834,0.4197968390849547,0.05975151062011719,0.0010118484497070312
Custom MLP,0.503583849282121,0.5333725363293457,0.5612539385797056,0.4775407314300537,1.5974044799804688e-05
FONN1,0.38467923014277283,0.6089716633833174,0.6956888994704241,6.37889289855957,0.0006303787231445312
Tree-based Predictions (FONN1),0.4101855843791029,0.6016834097435786,0.6668511153788964,0.007417917251586914,0.0008981227874755859
TREENN1,0.395782202785264,0.599715083277337,0.6831357480136689,1.3387000560760498,9.870529174804688e-05
Tree-based Predictions (TREENN1),0.41874207769972027,0.596191210063748,0.6571770433937634,0.0008480548858642578,0.0002090930938720703
FONN2,0.32983501743769805,0.6143774946834147,0.7576964114027261,3.48433256149292,0.0005815029144287109
Tree-based Predictions (FONN2),0.4101855843791029,0.6016834097435786,0.6668511153788964,0.007199764251708984,0.0010304450988769531
TREENN2,0.44277153857627016,0.5592389386311706,0.6300090523052235,0.9765069484710693,8.988380432128906e-05
Tree-based Predictions (TREENN2),0.41874207769972027,0.596191210063748,0.6571770433937634,0.0007576942443847656,0.00018405914306640625
Ensemble of 10 Trees,0.4101855843791029,0.6016834097435786,0.6668511153788964,0.006354808807373047,0.0007865428924560547
