,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.473470258862548,0.5697937445007254,0.506682066396967,0.0005545616149902344,6.937980651855469e-05
Ridge Regression,0.4736719470320587,0.5694860598353808,0.5064879809151578,0.0004241466522216797,6.389617919921875e-05
Lasso Regression,-0.00230101588445919,0.755012846273768,0.9645190199190324,0.0003612041473388672,5.936622619628906e-05
ElasticNet Regression,0.10772346297602264,0.7175821002908597,0.8586419422389602,0.0003452301025390625,5.125999450683594e-05
Bayesian Ridge Regression,0.4745115383871834,0.5681385375266125,0.5056800381732632,0.0009074211120605469,6.29425048828125e-05
ARD Regression,0.4720354945782098,0.5703874584391027,0.5080627468706106,0.0010237693786621094,6.818771362304688e-05
SGD Regressor,0.47643112937685006,0.5653359751821353,0.5038328066623137,0.0004367828369140625,6.198883056640625e-05
Passive Aggressive Regressor,-2.157324300783762,1.3660633290444602,3.0383081448553044,0.00042319297790527344,5.91278076171875e-05
Support Vector Regression,0.39050712420979594,0.5987957110297303,0.5865178842366522,0.0023157596588134766,0.0005435943603515625
MLP Regressor,0.5198140471156104,0.5566996650819411,0.46208521922552637,0.15296196937561035,0.00011897087097167969
Random Forest Regressor,0.4753674302154949,0.5720767130026058,0.5048564094087338,0.09401774406433105,0.0032176971435546875
Gradient Boosting Regressor,0.3948183858530242,0.5994917070607729,0.5823691367158571,0.061751604080200195,0.0003528594970703125
XGBoost Regressor,0.35840901364824773,0.6184787243291159,0.6174060482207602,0.06865310668945312,0.0023064613342285156
AdaBoost Regressor,0.4828240793123646,0.5573222568568778,0.497680840627686,0.06438875198364258,0.005714893341064453
Bagging Regressor,0.42955060226415476,0.5749954859780774,0.5489461601832851,0.018352985382080078,0.001489400863647461
ExtraTrees Regressor,0.5051519869651735,0.5544116356819055,0.4761945892273259,0.0662074089050293,0.0028035640716552734
HistGradientBoosting Regressor,0.47594689412317237,0.5580475906248161,0.504298788542892,0.05970644950866699,0.0011200904846191406
Stacking Regressor,0.5130114633832967,0.5598922622772222,0.468631377805061,0.06958174705505371,0.0006139278411865234
Voting Regressor,0.49486117414645636,0.5681338063536198,0.48609748719587725,0.054242610931396484,0.0009491443634033203
Custom MLP,0.4695406232593141,0.5818121770644358,0.5104635733700249,0.4936237335205078,1.8358230590820312e-05
FONN1,0.08244496530726853,0.7060519780060004,0.8829675604016607,6.326201677322388,0.0004703998565673828
Tree-based Predictions (FONN1),0.2272391328482135,0.6365976326348161,0.7436314464465658,0.0052988529205322266,0.0007162094116210938
TREENN1,0.23800406580959876,0.6628677174168919,0.7332723004167205,1.2299339771270752,8.153915405273438e-05
Tree-based Predictions (TREENN1),0.19004737156343376,0.6439263250517471,0.7794212546727938,0.0006654262542724609,0.00017595291137695312
FONN2,0.13129973166564357,0.6512892451825048,0.8359543870938676,3.4226460456848145,0.0005886554718017578
Tree-based Predictions (FONN2),0.2272391328482135,0.6365976326348161,0.7436314464465658,0.0067768096923828125,0.001055002212524414
TREENN2,0.4609737089420699,0.5791151655684864,0.5187075556368764,0.9258511066436768,8.130073547363281e-05
Tree-based Predictions (TREENN2),0.19004737156343376,0.6439263250517471,0.7794212546727938,0.0006053447723388672,0.00018787384033203125
Ensemble of 10 Trees,0.2272391328482135,0.6365976326348161,0.7436314464465658,0.0052869319915771484,0.0007171630859375
