,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.459591172170987,0.501856149646831,0.49988523014709585,0.00043320655822753906,5.841255187988281e-05
Ridge Regression,0.4603969728917999,0.5015307369298695,0.4991398539466469,0.00040912628173828125,5.53131103515625e-05
Lasso Regression,-0.00014095573065864286,0.6734539676696244,0.9251434582285252,0.0003540515899658203,5.054473876953125e-05
ElasticNet Regression,0.2260934095536028,0.5971448158507878,0.7158737129291615,0.000347137451171875,5.602836608886719e-05
Bayesian Ridge Regression,0.4621008640580112,0.5008269916100927,0.4975637323440653,0.0006892681121826172,6.699562072753906e-05
ARD Regression,0.4602590121236986,0.5015380550839171,0.49926746946061,0.0010933876037597656,6.937980651855469e-05
SGD Regressor,0.4612795121460972,0.5006799266561891,0.4983234935995732,0.00039696693420410156,5.5789947509765625e-05
Passive Aggressive Regressor,-0.5071830871648628,0.881467854292729,1.3941640580297883,0.00031876564025878906,4.935264587402344e-05
Support Vector Regression,0.646943156592997,0.4175928511401483,0.3265821954288249,0.002062082290649414,0.0005326271057128906
MLP Regressor,0.5748104693576833,0.4562127250048831,0.39330587406414524,0.08321952819824219,0.0001499652862548828
Random Forest Regressor,0.5140236686076245,0.4961126347686755,0.44953445938337544,0.08456993103027344,0.0022339820861816406
Gradient Boosting Regressor,0.5887528692982669,0.46229882790835974,0.38040897185938205,0.037828922271728516,0.0002925395965576172
XGBoost Regressor,0.5553198401435488,0.48201751628351597,0.411334960875255,0.1070108413696289,0.0009052753448486328
AdaBoost Regressor,0.5106497722403338,0.49672999063506457,0.452655357627823,0.06624102592468262,0.005174160003662109
Bagging Regressor,0.45300580592259665,0.5207835917038932,0.505976780012971,0.0182492733001709,0.001477956771850586
ExtraTrees Regressor,0.5998210686869432,0.46370357345966196,0.3701707427376457,0.08549857139587402,0.006165266036987305
HistGradientBoosting Regressor,0.5366208278463482,0.475352918707498,0.4286317916899193,0.0679483413696289,0.0010285377502441406
Stacking Regressor,0.4886456638458626,0.4951651926735817,0.47300944553778623,0.05259370803833008,0.0006818771362304688
Voting Regressor,0.559489496988173,0.4682965663307675,0.4074779737868263,0.054689645767211914,0.000804901123046875
Custom MLP,0.5066382651142565,0.5047269437757154,0.4563660541592098,0.48065757751464844,1.8835067749023438e-05
FONN1,0.4396840586218044,0.4994313252820052,0.5182995704125478,6.420033931732178,0.0006315708160400391
Tree-based Predictions (FONN1),0.4087026905666342,0.5135970126624008,0.5469577408624037,0.006395578384399414,0.0009281635284423828
TREENN1,0.46150347200770003,0.51841695640207,0.4981163277999121,1.2523322105407715,0.00010704994201660156
Tree-based Predictions (TREENN1),0.40875289094886125,0.5135526809216236,0.5469113048526074,0.0007989406585693359,0.00028395652770996094
FONN2,0.4574193114317192,0.49562273123557415,0.5018942297222099,3.6296637058258057,0.0006310939788818359
Tree-based Predictions (FONN2),0.4087026905666342,0.5135970126624008,0.5469577408624037,0.00609898567199707,0.0010657310485839844
TREENN2,0.523300435081034,0.4832715565629592,0.4409533291264722,0.9445343017578125,8.559226989746094e-05
Tree-based Predictions (TREENN2),0.40875289094886125,0.5135526809216236,0.5469113048526074,0.0006477832794189453,0.00019073486328125
Ensemble of 10 Trees,0.4087026905666342,0.5135970126624008,0.5469577408624037,0.005959033966064453,0.0008904933929443359
