,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.39661889299149733,0.5672887595075902,0.49670412171059425,0.0005137920379638672,8.177757263183594e-05
Ridge Regression,0.3970984570826829,0.5669318563040993,0.49630934391932857,0.00037026405334472656,5.054473876953125e-05
Lasso Regression,-0.013487597466657508,0.6719249137707578,0.8343043246084976,0.00040650367736816406,5.53131103515625e-05
ElasticNet Regression,0.18099956260364225,0.6139869884047136,0.6742022383737281,0.00039196014404296875,6.175041198730469e-05
Bayesian Ridge Regression,0.3982439376854976,0.5660647468529599,0.4953663827789334,0.000949859619140625,7.462501525878906e-05
ARD Regression,0.3974351896166931,0.5694470409810045,0.4960321452539839,0.0010256767272949219,6.341934204101562e-05
SGD Regressor,0.3964648947346071,0.5649631648909927,0.4968308932784228,0.00039696693420410156,5.412101745605469e-05
Passive Aggressive Regressor,0.08152254491295663,0.6491810500471268,0.7560918503097295,0.00033211708068847656,4.792213439941406e-05
Support Vector Regression,0.5262149652958977,0.4956099805528938,0.39002046436135485,0.0022916793823242188,0.0005249977111816406
MLP Regressor,0.540459075433476,0.4985233938834807,0.3782946941420776,0.13772964477539062,0.00014925003051757812
Random Forest Regressor,0.4573716091881146,0.5111975109968364,0.4466924057495432,0.09955906867980957,0.0025758743286132812
Gradient Boosting Regressor,0.4711821348435977,0.5026121365465115,0.43532356284679097,0.0488736629486084,0.00031280517578125
XGBoost Regressor,0.40346720086758536,0.5405874457987779,0.4910665856504072,0.03713726997375488,0.0038750171661376953
AdaBoost Regressor,0.5026716687325801,0.5055286787780101,0.40940133708975796,0.04917120933532715,0.003468751907348633
Bagging Regressor,0.4472258447662968,0.522246384707683,0.45504441237965904,0.015460729598999023,0.001010894775390625
ExtraTrees Regressor,0.4992064518004803,0.49033713935855877,0.41225390823062236,0.08032488822937012,0.004746437072753906
HistGradientBoosting Regressor,0.4511633385058552,0.5277719120632309,0.4518030623490874,0.047934770584106445,0.0008726119995117188
Stacking Regressor,0.4742915847970781,0.5121030168146442,0.43276385955113456,0.07085943222045898,0.0006597042083740234
Voting Regressor,0.5023715997842718,0.5013852025328364,0.4096483542430808,0.061243534088134766,0.0008351802825927734
Custom MLP,0.2796705857389631,0.6142282267896426,0.5929761222168881,0.4723992347717285,1.4781951904296875e-05
FONN1,0.16755180243098744,0.5735492298024776,0.6852724522533931,6.252766847610474,0.0005590915679931641
Tree-based Predictions (FONN1),0.26107327635258837,0.5670296752684847,0.6082854517892661,0.005678892135620117,0.0006649494171142578
TREENN1,0.3016864399082364,0.5933198745509619,0.5748526420783174,1.2708728313446045,0.00010633468627929688
Tree-based Predictions (TREENN1),0.26107327635258826,0.5670296752684846,0.6082854517892662,0.0008218288421630859,0.00020313262939453125
FONN2,0.25778593316315157,0.5689734982492204,0.610991597030979,3.4095852375030518,0.0005555152893066406
Tree-based Predictions (FONN2),0.26107327635258837,0.5670296752684847,0.6082854517892661,0.006540775299072266,0.0009779930114746094
TREENN2,0.07463829506504216,0.6342590775691808,0.7617589738484458,0.8852183818817139,7.891654968261719e-05
Tree-based Predictions (TREENN2),0.26107327635258826,0.5670296752684846,0.6082854517892662,0.0006659030914306641,0.0001690387725830078
Ensemble of 10 Trees,0.26107327635258837,0.5670296752684847,0.6082854517892661,0.005722761154174805,0.0006885528564453125
