,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5135425692386186,0.5231716898743926,0.408137699722535,0.0004093647003173828,5.936622619628906e-05
Ridge Regression,0.5135664445667834,0.5233148032448477,0.40811766832636115,0.0003628730773925781,5.078315734863281e-05
Lasso Regression,-0.01646065159334542,0.768376166524157,0.8528103097335016,0.0003566741943359375,5.340576171875e-05
ElasticNet Regression,0.14133887215611685,0.7024056674697751,0.7204165367786618,0.0003495216369628906,5.91278076171875e-05
Bayesian Ridge Regression,0.5135013369861987,0.5241163317058926,0.4081722935751373,0.0009114742279052734,6.198883056640625e-05
ARD Regression,0.5111559925829428,0.5251248998734095,0.4101400371211734,0.0010128021240234375,6.222724914550781e-05
SGD Regressor,0.5141646497039103,0.5229973865985266,0.40761577432045176,0.0004031658172607422,5.53131103515625e-05
Passive Aggressive Regressor,-1.3988529168880408,1.1851425489428784,2.012637179658236,0.00039267539978027344,5.078315734863281e-05
Support Vector Regression,0.5218273925915393,0.5108873458987634,0.40118673437172053,0.002053499221801758,0.0005359649658203125
MLP Regressor,0.4672061799922623,0.5385769295961023,0.4470139222336316,0.21055150032043457,0.0002048015594482422
Random Forest Regressor,0.3713787520804799,0.5632105118437798,0.5274131175692389,0.12201642990112305,0.002995729446411133
Gradient Boosting Regressor,0.3279197524112837,0.5594178803309207,0.5638752107260164,0.0594027042388916,0.00042438507080078125
XGBoost Regressor,0.3166989677549529,0.5938826112371924,0.5732894470992772,0.086151123046875,0.0006575584411621094
AdaBoost Regressor,0.44699273465239786,0.578998338337509,0.46397299935486536,0.05176949501037598,0.0034477710723876953
Bagging Regressor,0.3077073244810279,0.5803311506436202,0.5808334342407656,0.01582646369934082,0.0008907318115234375
ExtraTrees Regressor,0.3547528163097753,0.5777682551629305,0.5413622747864888,0.0754859447479248,0.002995014190673828
HistGradientBoosting Regressor,0.4122252539891452,0.5578904491107748,0.49314290957874296,0.06146574020385742,0.0013492107391357422
Stacking Regressor,0.4090187772756152,0.5500664303785447,0.4958331429831864,0.0635995864868164,0.0005762577056884766
Voting Regressor,0.42984659425207605,0.5364562319816815,0.4783586081658029,0.05621623992919922,0.0008456707000732422
Custom MLP,0.40675487268371036,0.513673683972999,0.49773255854167664,0.5188088417053223,1.52587890625e-05
FONN1,0.24941427243867242,0.5946538824031896,0.6297412947561974,6.434813976287842,0.0006234645843505859
Tree-based Predictions (FONN1),0.32706275360475,0.5887351338302066,0.5645942325755052,0.00725555419921875,0.0008759498596191406
TREENN1,0.3864928068451575,0.5609101047851675,0.5147324282528457,1.353825330734253,9.822845458984375e-05
Tree-based Predictions (TREENN1),0.34173594539909335,0.584347473304987,0.5522834272144737,0.000835418701171875,0.00020575523376464844
FONN2,0.36586328405094304,0.5511937606478993,0.532040594285845,3.468874216079712,0.0005457401275634766
Tree-based Predictions (FONN2),0.32706275360475,0.5887351338302066,0.5645942325755052,0.006407976150512695,0.0009701251983642578
TREENN2,-0.6330539885300563,0.8340548421294838,1.3701320120820752,0.8858394622802734,7.843971252441406e-05
Tree-based Predictions (TREENN2),0.34173594539909335,0.584347473304987,0.5522834272144737,0.0006623268127441406,0.00017952919006347656
Ensemble of 10 Trees,0.32706275360475,0.5887351338302066,0.5645942325755052,0.006269216537475586,0.0007605552673339844
