,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5742046948368973,0.48270234540381085,0.42634842351555996,0.0004253387451171875,5.650520324707031e-05
Ridge Regression,0.5749184224691368,0.48193887790177553,0.4256337687339432,0.0003249645233154297,5.53131103515625e-05
Lasso Regression,-0.0005666218934281542,0.6915400440795602,1.001866382023976,0.00035309791564941406,5.054473876953125e-05
ElasticNet Regression,0.14839225258641742,0.6319504207322298,0.8527140063799863,0.00033402442932128906,5.626678466796875e-05
Bayesian Ridge Regression,0.5767156393939314,0.47996324332251583,0.4238342171810952,0.0008921623229980469,7.700920104980469e-05
ARD Regression,0.5779253121895281,0.48196115094443853,0.422622972991414,0.0006971359252929688,5.793571472167969e-05
SGD Regressor,0.5742825129908378,0.4791765096259489,0.42627050427396407,0.0003902912139892578,5.221366882324219e-05
Passive Aggressive Regressor,-1.0154840556985696,1.1332020575064414,2.0181022180098354,0.00034809112548828125,4.744529724121094e-05
Support Vector Regression,0.5469167809431519,0.4431938354459421,0.45367178506641176,0.0020477771759033203,0.0004756450653076172
MLP Regressor,0.6512014738137255,0.4425730877571654,0.3492516238691383,0.21929550170898438,0.00014853477478027344
Random Forest Regressor,0.6139232207340881,0.41533354634427583,0.38657830229700263,0.0945274829864502,0.002535581588745117
Gradient Boosting Regressor,0.5835794512056254,0.44729194424709345,0.41696148911261105,0.0515599250793457,0.00028514862060546875
XGBoost Regressor,0.4887722284914917,0.4661562396176669,0.5118918686915407,0.03426933288574219,0.001092672348022461
AdaBoost Regressor,0.610398214084652,0.4621323952651281,0.3901078880149412,0.04919004440307617,0.0032296180725097656
Bagging Regressor,0.6002478446713696,0.42476653784999574,0.4002714430024622,0.02070140838623047,0.0018067359924316406
ExtraTrees Regressor,0.6611972131826899,0.4239195209671062,0.33924289979408556,0.0667870044708252,0.003002166748046875
HistGradientBoosting Regressor,0.6004798416061468,0.46365815675488004,0.40003914469808144,0.0646061897277832,0.0010249614715576172
Stacking Regressor,0.6190880286106035,0.4150437766007711,0.3814067852107124,0.06677556037902832,0.0006430149078369141
Voting Regressor,0.6208024175884627,0.4082876927004228,0.3796901692002971,0.06423592567443848,0.00079345703125
Custom MLP,0.5872324762072516,0.47444853335722176,0.41330371874356087,0.4425053596496582,2.002716064453125e-05
FONN1,0.528298053266692,0.4987157778750063,0.4723146989183705,6.2187769412994385,0.0005881786346435547
Tree-based Predictions (FONN1),0.51957465591095,0.46792812994055627,0.4810494281772939,0.006467580795288086,0.0008366107940673828
TREENN1,0.19979113798240256,0.5962814055310598,0.8012483525944402,1.3163082599639893,0.00010204315185546875
Tree-based Predictions (TREENN1),0.4999178012946298,0.47761266144787634,0.5007318175210008,0.0006635189056396484,0.00019550323486328125
FONN2,-0.4714805204354706,0.850406522107456,1.4733920090575081,3.529113292694092,0.0006237030029296875
Tree-based Predictions (FONN2),0.51957465591095,0.46792812994055627,0.4810494281772939,0.007286548614501953,0.0011148452758789062
TREENN2,0.4742744031600359,0.4902042054232115,0.5264085270471381,1.0072503089904785,0.00011587142944335938
Tree-based Predictions (TREENN2),0.4999178012946298,0.47761266144787634,0.5007318175210008,0.0008556842803955078,0.00021314620971679688
Ensemble of 10 Trees,0.51957465591095,0.46792812994055627,0.4810494281772939,0.006997823715209961,0.0008983612060546875
