,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.2610211749368946,0.6528811812054645,0.7549424897965585,0.0004317760467529297,6.008148193359375e-05
Ridge Regression,0.26101321326505067,0.6528456647390477,0.7549506234590682,0.0003936290740966797,5.2928924560546875e-05
Lasso Regression,-0.00011618087826326118,0.7521202285432539,1.0217210210503462,0.0003674030303955078,5.269050598144531e-05
ElasticNet Regression,-0.00011618087826326118,0.7521202285432539,1.0217210210503462,0.0003523826599121094,5.1975250244140625e-05
Bayesian Ridge Regression,0.26073906596208685,0.6524578378396949,0.7552306929826473,0.0008165836334228516,7.343292236328125e-05
ARD Regression,0.2617897714966142,0.6518134638086814,0.754157289760016,0.0007967948913574219,6.151199340820312e-05
SGD Regressor,0.2610382862897649,0.6526499449502776,0.75492500879859,0.0003993511199951172,5.888938903808594e-05
Passive Aggressive Regressor,-0.08791240292623193,0.7845952148251143,1.1114138460943725,0.0003483295440673828,4.8160552978515625e-05
Support Vector Regression,0.3904457475867551,0.591774895705672,0.6227220447671662,0.0022780895233154297,0.0005297660827636719
MLP Regressor,0.5041858475594246,0.5521276620000759,0.5065248935757989,0.1309809684753418,0.0001819133758544922
Random Forest Regressor,0.4315879172797309,0.6183211739524469,0.5806911083313417,0.10124325752258301,0.002488851547241211
Gradient Boosting Regressor,0.48464824180384125,0.5633609433415959,0.5264845571460293,0.054993391036987305,0.0003407001495361328
XGBoost Regressor,0.3629011887197757,0.607968916206638,0.6508616302953572,0.055235862731933594,0.0007190704345703125
AdaBoost Regressor,0.32044442343627955,0.6883352336949107,0.6942355606499835,0.05223488807678223,0.003213167190551758
Bagging Regressor,0.3370718474213915,0.6489886948371886,0.6772489455583379,0.014449596405029297,0.0009019374847412109
ExtraTrees Regressor,0.43921207310283805,0.5975438163648273,0.5729022529751657,0.06793928146362305,0.0032300949096679688
HistGradientBoosting Regressor,0.35060692342367783,0.6652702585877941,0.6634214803723373,0.0602116584777832,0.0008730888366699219
Stacking Regressor,0.34973850999962497,0.6226700363611538,0.6643086535500955,0.060915231704711914,0.0005147457122802734
Voting Regressor,0.462969166352279,0.587821706201042,0.5486319511481405,0.0648036003112793,0.0008132457733154297
Custom MLP,0.26488582141780026,0.6519711987186508,0.750994357945515,0.47396111488342285,1.430511474609375e-05
FONN1,0.08729823864043662,0.6863377537558052,0.932418246359972,6.445724248886108,0.0004582405090332031
Tree-based Predictions (FONN1),0.4357822249368227,0.5682611466867233,0.5764061938544658,0.005983591079711914,0.0007212162017822266
TREENN1,0.04129987262289758,0.690232154224688,0.9794102842778228,1.2204344272613525,9.703636169433594e-05
Tree-based Predictions (TREENN1),0.25861774795644576,0.6104720117845855,0.7573978364007178,0.0007758140563964844,0.00018095970153808594
FONN2,-0.8895691488811539,0.7548245961832272,1.9303882459382846,3.427135467529297,0.0005669593811035156
Tree-based Predictions (FONN2),0.4357822249368227,0.5682611466867233,0.5764061938544658,0.006710052490234375,0.0008797645568847656
TREENN2,-0.16239329683218862,0.811804457261905,1.1875037008785532,0.8638124465942383,0.00010657310485839844
Tree-based Predictions (TREENN2),0.25861774795644576,0.6104720117845855,0.7573978364007178,0.0008566379547119141,0.00021958351135253906
Ensemble of 10 Trees,0.4357822249368227,0.5682611466867233,0.5764061938544658,0.0074689388275146484,0.0009233951568603516
