,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.4663564116031479,0.6128709574257576,0.6130913956766314,0.0005130767822265625,7.343292236328125e-05
Ridge Regression,0.46567757089101824,0.6131519848706443,0.6138713008580877,0.0003631114959716797,5.316734313964844e-05
Lasso Regression,-0.03562215800456969,0.8220196171974161,1.1898035468806016,0.0003750324249267578,5.53131103515625e-05
ElasticNet Regression,0.06953505879305488,0.7850994163271516,1.0689907305857285,0.00040030479431152344,5.269050598144531e-05
Bayesian Ridge Regression,0.46299917401334156,0.61423210592654,0.6169484521920781,0.0007083415985107422,5.745887756347656e-05
ARD Regression,0.4638773066057832,0.6147879998180872,0.6159395849473567,0.0009477138519287109,9.369850158691406e-05
SGD Regressor,0.46145059027842183,0.6143498216634707,0.6187275860259844,0.0004265308380126953,8.797645568847656e-05
Passive Aggressive Regressor,-1.2907959287027766,1.3576578041986709,2.6318451184955998,0.0003437995910644531,4.9591064453125e-05
Support Vector Regression,0.4266529317389096,0.5984676788835281,0.6587058514903171,0.0020859241485595703,0.0005381107330322266
MLP Regressor,0.5000542258570619,0.5850258540885468,0.574376717150746,0.05749702453613281,0.00012826919555664062
Random Forest Regressor,0.34884327433055684,0.6604440445861889,0.7480996575714864,0.09378457069396973,0.0028333663940429688
Gradient Boosting Regressor,0.3438367545859612,0.6753977375693982,0.7538515381232942,0.04672646522521973,0.0002770423889160156
XGBoost Regressor,0.07121737697583053,0.7688254756460552,1.0670579521825465,0.1095590591430664,0.0007383823394775391
AdaBoost Regressor,0.3386226466833956,0.6756592113123155,0.7598419121495164,0.054958343505859375,0.0033168792724609375
Bagging Regressor,0.29341305152079533,0.6922460266155683,0.8117822228716635,0.016618967056274414,0.0015094280242919922
ExtraTrees Regressor,0.1896558208688499,0.7542344302901428,0.9309866258385306,0.06654667854309082,0.0033178329467773438
HistGradientBoosting Regressor,0.38456376007090665,0.6453003680044451,0.7070611762086932,0.051305532455444336,0.000911712646484375
Stacking Regressor,0.4512428151726333,0.622815181493975,0.6304550746015748,0.08079171180725098,0.0012853145599365234
Voting Regressor,0.4072087975371905,0.6381151644092202,0.681044790127748,0.056528329849243164,0.0008161067962646484
Custom MLP,0.4317555420125966,0.611664577282589,0.652843574640544,0.5141868591308594,1.4066696166992188e-05
FONN1,0.35707879872874904,0.6371933520960437,0.7386380445076343,6.410963296890259,0.0004749298095703125
Tree-based Predictions (FONN1),0.33602403448748963,0.6351297256120234,0.7628274006153226,0.005877017974853516,0.0008251667022705078
TREENN1,0.22896639729254742,0.6919524719332653,0.8858235681564163,1.345677375793457,7.796287536621094e-05
Tree-based Predictions (TREENN1),0.33565940826165785,0.6352738861812298,0.7632463116761059,0.0006608963012695312,0.00017523765563964844
FONN2,0.3405677534690783,0.6307212692745102,0.7576072216933697,3.4082601070404053,0.0006079673767089844
Tree-based Predictions (FONN2),0.33602403448748963,0.6351297256120234,0.7628274006153226,0.007252693176269531,0.0008976459503173828
TREENN2,0.3228928242448478,0.6517481015587757,0.7779135595978937,0.9314785003662109,8.368492126464844e-05
Tree-based Predictions (TREENN2),0.33565940826165785,0.6352738861812298,0.7632463116761059,0.0006988048553466797,0.00020432472229003906
Ensemble of 10 Trees,0.33602403448748963,0.6351297256120234,0.7628274006153226,0.006155252456665039,0.0008044242858886719
