,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5086222981136872,0.4613067786036954,0.3210289204757054,0.00038170814514160156,5.53131103515625e-05
Ridge Regression,0.5085371061297244,0.46130688199092607,0.3210845784563989,0.0003421306610107422,4.696846008300781e-05
Lasso Regression,-0.03756692371290038,0.6621206298514538,0.6778675307450476,0.0003566741943359375,5.269050598144531e-05
ElasticNet Regression,0.256263554294894,0.552512061134134,0.48590098282153826,0.0003724098205566406,5.412101745605469e-05
Bayesian Ridge Regression,0.508237812805244,0.4612816954547012,0.32128011401386236,0.0007708072662353516,6.842613220214844e-05
ARD Regression,0.5191184891565594,0.4567252901851267,0.31417150536170074,0.0008504390716552734,6.0558319091796875e-05
SGD Regressor,0.5023630129514063,0.4650232921581333,0.32511826264748656,0.0003750324249267578,5.364418029785156e-05
Passive Aggressive Regressor,-0.06909665079349958,0.6841101099048371,0.6984666629578484,0.0003376007080078125,4.7206878662109375e-05
Support Vector Regression,0.5406635986853363,0.4164707727188055,0.3000955649455963,0.002593994140625,0.0005271434783935547
MLP Regressor,0.5756062724174347,0.41781350331431816,0.2772666722553341,0.16472268104553223,0.00014829635620117188
Random Forest Regressor,0.5746335777534242,0.41461429385833753,0.2779021571720103,0.08942079544067383,0.002254009246826172
Gradient Boosting Regressor,0.5750607845264255,0.4186558326121831,0.27762305266924175,0.05513310432434082,0.00025653839111328125
XGBoost Regressor,0.3828686379365295,0.4853694518469337,0.4031868238920919,0.044989824295043945,0.0006809234619140625
AdaBoost Regressor,0.5706560767302611,0.41367832941763316,0.28050075465568786,0.05843019485473633,0.0035865306854248047
Bagging Regressor,0.5304259694078157,0.43090502657968016,0.30678405541347126,0.016624927520751953,0.0009963512420654297
ExtraTrees Regressor,0.5674494878064364,0.42373317372102565,0.2825956966456745,0.07192254066467285,0.0033833980560302734
HistGradientBoosting Regressor,0.5026272325246968,0.45704091902746563,0.3249456416187823,0.05523514747619629,0.0008044242858886719
Stacking Regressor,0.5310483417367562,0.44835526048708396,0.30637744453933774,0.06996035575866699,0.0007207393646240234
Voting Regressor,0.582475294614182,0.4191314227700497,0.27277897415246893,0.06733345985412598,0.0010018348693847656
Custom MLP,0.4187591051770436,0.49696478759542245,0.37973871481152016,0.4642329216003418,1.5974044799804688e-05
FONN1,-0.18835731324481197,0.6572964575503305,0.7763825341400136,6.212897777557373,0.0005388259887695312
Tree-based Predictions (FONN1),0.2608502475881105,0.546921824746455,0.48290438531452506,0.00657200813293457,0.0007925033569335938
TREENN1,0.25825996705352394,0.5386503456608646,0.484596678148643,1.3783884048461914,9.870529174804688e-05
Tree-based Predictions (TREENN1),0.24554993633670985,0.5541430628022378,0.49290044819064605,0.000885009765625,0.00021839141845703125
FONN2,-0.8427963585771407,0.7745517055018061,1.203943368572824,3.4822192192077637,0.0005140304565429688
Tree-based Predictions (FONN2),0.2608502475881105,0.546921824746455,0.48290438531452506,0.006180524826049805,0.0009129047393798828
TREENN2,0.5453538371025887,0.44628498249605364,0.2970313189082119,0.9191231727600098,8.749961853027344e-05
Tree-based Predictions (TREENN2),0.24554993633670985,0.5541430628022378,0.49290044819064605,0.0007145404815673828,0.0001857280731201172
Ensemble of 10 Trees,0.2608502475881105,0.546921824746455,0.48290438531452506,0.006229400634765625,0.0007386207580566406
