,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5271768485373041,0.5234755935008711,0.5651637910728666,0.0006248950958251953,7.081031799316406e-05
Ridge Regression,0.527596932446375,0.5235513709296741,0.5646616663061653,0.00045680999755859375,6.29425048828125e-05
Lasso Regression,-0.02841236613202236,0.89367462758377,1.2292575560891228,0.00040435791015625,6.604194641113281e-05
ElasticNet Regression,0.14476273504444015,0.8014648229464583,1.0222619883011554,0.0003902912139892578,5.745887756347656e-05
Bayesian Ridge Regression,0.5283968681923032,0.5238436306807032,0.5637055060221671,0.0009469985961914062,7.200241088867188e-05
ARD Regression,0.5161068598480563,0.5257910756660454,0.5783957082397709,0.0016522407531738281,6.961822509765625e-05
SGD Regressor,0.5364277853750159,0.523696198449755,0.554106179959699,0.0004296302795410156,5.626678466796875e-05
Passive Aggressive Regressor,-0.09467469058693379,0.7384866118004026,1.3084606712039135,0.0003197193145751953,5.1021575927734375e-05
Support Vector Regression,0.5412076786657074,0.5104651603941043,0.548392790916176,0.0021986961364746094,0.0005064010620117188
MLP Regressor,0.5582144786306314,0.511272533835308,0.5280646248514212,0.07162284851074219,0.00014781951904296875
Random Forest Regressor,0.46005450532294523,0.5562776140292096,0.6453948834789119,0.09650683403015137,0.0024929046630859375
Gradient Boosting Regressor,0.40891163122343765,0.5944016652931429,0.7065257746440847,0.05173468589782715,0.0002486705780029297
XGBoost Regressor,0.34282144577122253,0.6254066505106606,0.7855231326358277,0.07433366775512695,0.0006806850433349609
AdaBoost Regressor,0.18661398257910622,0.6841348648765544,0.9722373445318095,0.05254483222961426,0.005603313446044922
Bagging Regressor,0.5338159011947142,0.5090113749201016,0.5572281556087679,0.019583463668823242,0.0009219646453857422
ExtraTrees Regressor,0.5219932920175272,0.5586621467222165,0.5713596773041032,0.06438612937927246,0.0032434463500976562
HistGradientBoosting Regressor,0.4716014006839966,0.5443101153014339,0.6315929215039422,0.06275200843811035,0.0008387565612792969
Stacking Regressor,0.5332745399711197,0.5173103053873062,0.5578752427078661,0.06691622734069824,0.0006403923034667969
Voting Regressor,0.5193400010074795,0.517838131771033,0.574531146385977,0.07325029373168945,0.0013303756713867188
Custom MLP,0.5229315707018458,0.5175804084895974,0.5702381562096476,0.5098154544830322,1.3828277587890625e-05
FONN1,0.3362881338665784,0.6224629358670805,0.7933323765632193,6.31489372253418,0.0005509853363037109
Tree-based Predictions (FONN1),0.2117968491201382,0.6477287555329332,0.9421363558632491,0.006201744079589844,0.0007867813110351562
TREENN1,0.3706402965856115,0.6155649062791374,0.7522713615647342,1.3238091468811035,8.893013000488281e-05
Tree-based Predictions (TREENN1),0.2309886553530286,0.6470314536757378,0.9191964597634872,0.0006916522979736328,0.00016808509826660156
FONN2,0.10166995107420351,0.67589248729687,1.0737706360506607,3.565263509750366,0.0006260871887207031
Tree-based Predictions (FONN2),0.2117968491201382,0.6477287555329332,0.9421363558632491,0.007422685623168945,0.0010581016540527344
TREENN2,0.1851358753469322,0.645483769065422,0.974004120723634,0.9235670566558838,7.653236389160156e-05
Tree-based Predictions (TREENN2),0.2309886553530286,0.6470314536757378,0.9191964597634872,0.0006353855133056641,0.0001633167266845703
Ensemble of 10 Trees,0.2117968491201382,0.6477287555329332,0.9421363558632491,0.005421638488769531,0.0006537437438964844
