,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.18334397614346565,0.8262568813622487,0.8298145588070348,0.00041556358337402344,5.888938903808594e-05
Ridge Regression,0.18308566749718214,0.8263978035823719,0.8300770295034972,0.0003714561462402344,5.030632019042969e-05
Lasso Regression,-0.004995206885133108,0.8684985980789282,1.0211883949209402,0.0003845691680908203,5.6743621826171875e-05
ElasticNet Regression,-0.004995206885133108,0.8684985980789282,1.0211883949209402,0.00043845176696777344,5.2928924560546875e-05
Bayesian Ridge Regression,0.1816046086695413,0.8271693043609809,0.8315819521903124,0.0009810924530029297,6.818771362304688e-05
ARD Regression,0.1816046086695413,0.8271693043609809,0.8315819521903124,0.0007534027099609375,6.127357482910156e-05
SGD Regressor,0.18375009568319134,0.8266634653306966,0.8294018955842878,0.0003974437713623047,5.412101745605469e-05
Passive Aggressive Regressor,0.05300523396137824,0.8671641098342684,0.9622534102692915,0.0003399848937988281,4.839897155761719e-05
Support Vector Regression,0.3186928842116289,0.6468977841679341,0.6922848141500265,0.0019109249114990234,0.0005102157592773438
MLP Regressor,0.38096908579383093,0.6793864199017181,0.6290051747051685,0.17200899124145508,0.00013136863708496094
Random Forest Regressor,0.2997534227803864,0.6027181603938162,0.7115294414747498,0.06899261474609375,0.002843141555786133
Gradient Boosting Regressor,0.37741093593808284,0.5634303270577452,0.632620655968349,0.029448986053466797,0.00025582313537597656
XGBoost Regressor,-0.06165854805652793,0.7183510229955435,1.0787647356091876,0.023530244827270508,0.0005815029144287109
AdaBoost Regressor,0.4921818478234251,0.5770650219870318,0.5160004746094133,0.007452487945556641,0.0005309581756591797
Bagging Regressor,0.23600913969620196,0.6360532709907493,0.7763008171809869,0.011888742446899414,0.0009686946868896484
ExtraTrees Regressor,0.21613122711442634,0.6412948399644611,0.7964990166397453,0.05231618881225586,0.0030362606048583984
HistGradientBoosting Regressor,0.3703222755642561,0.6066876553537497,0.6398235338126363,0.052892208099365234,0.0009303092956542969
Stacking Regressor,0.35437776470686355,0.6213074682288082,0.6560249538181362,0.06304693222045898,0.0006263256072998047
Voting Regressor,0.4054863984468188,0.6120932287878922,0.6040928219055186,0.03648972511291504,0.0008647441864013672
Custom MLP,0.3834781084241571,0.7056460680105079,0.6264557249414981,0.45950961112976074,1.4781951904296875e-05
FONN1,0.35698243442575317,0.5414161371238818,0.6533783158328904,6.272413730621338,0.0005242824554443359
Tree-based Predictions (FONN1),0.35102889998989073,0.5384425795618595,0.6594277777935182,0.0038073062896728516,0.0006854534149169922
TREENN1,0.3142043177330792,0.5698248526099212,0.6968457035615618,1.3211894035339355,9.775161743164062e-05
Tree-based Predictions (TREENN1),0.3510288999898905,0.5384425795618595,0.6594277777935185,0.0006060600280761719,0.0002181529998779297
FONN2,0.357842591778193,0.5380455145667208,0.6525042990215666,3.4043972492218018,0.0006015300750732422
Tree-based Predictions (FONN2),0.35102889998989073,0.5384425795618595,0.6594277777935182,0.004617452621459961,0.0007812976837158203
TREENN2,0.35477913072679823,0.5371766207687501,0.6556171207072268,0.9399769306182861,8.225440979003906e-05
Tree-based Predictions (TREENN2),0.3510288999898905,0.5384425795618595,0.6594277777935185,0.0005104541778564453,0.00017118453979492188
Ensemble of 10 Trees,0.35102889998989073,0.5384425795618595,0.6594277777935182,0.003794431686401367,0.0006859302520751953
