,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6224769535344001,0.4714499176985354,0.3327494551008009,0.0006105899810791016,7.033348083496094e-05
Ridge Regression,0.6227955642495228,0.47135573376416934,0.33246863107472124,0.0003635883331298828,5.0067901611328125e-05
Lasso Regression,-0.0002724229306341197,0.7586380318432079,0.8816418144497437,0.0003457069396972656,5.793571472167969e-05
ElasticNet Regression,0.2523859142374375,0.6637879992967943,0.6589483264456651,0.00032782554626464844,5.3882598876953125e-05
Bayesian Ridge Regression,0.6240337630408546,0.47096149371448703,0.33137728055458904,0.0009315013885498047,6.985664367675781e-05
ARD Regression,0.6247281492554926,0.47053253983481963,0.33076524736426205,0.0007314682006835938,0.0001049041748046875
SGD Regressor,0.6197333056699343,0.4725279459141405,0.3351677109938822,0.0003762245178222656,5.435943603515625e-05
Passive Aggressive Regressor,0.4518201070156572,0.5061275992248463,0.4831666898099594,0.00032520294189453125,4.8160552978515625e-05
Support Vector Regression,0.6702043209778888,0.40544387283621247,0.2906824722797569,0.0019059181213378906,0.0005848407745361328
MLP Regressor,0.6868220684294886,0.41246208595885775,0.2760355614188425,0.07931232452392578,0.0001385211944580078
Random Forest Regressor,0.6304748298753353,0.4753725588759578,0.3257001132941881,0.08680844306945801,0.0022814273834228516
Gradient Boosting Regressor,0.6435136369843375,0.45562960761170335,0.3142076865369245,0.04174447059631348,0.0002655982971191406
XGBoost Regressor,0.350699725526724,0.5476728204277779,0.5722943660009643,0.06830692291259766,0.0008435249328613281
AdaBoost Regressor,0.6005793687129817,0.5105068464938906,0.3520500235973906,0.05534052848815918,0.003771543502807617
Bagging Regressor,0.6497233000915879,0.43929978263384795,0.308734478915187,0.02368927001953125,0.0013992786407470703
ExtraTrees Regressor,0.5895857981357187,0.46946155017676006,0.36173977539782753,0.09102153778076172,0.0050203800201416016
HistGradientBoosting Regressor,0.6024857615197243,0.47850508523995167,0.3503697257358679,0.07481598854064941,0.0013570785522460938
Stacking Regressor,0.6625238488986274,0.4475779686769358,0.2974520534304114,0.08201122283935547,0.0007083415985107422
Voting Regressor,0.6736724719925313,0.445372838849373,0.28762563807815344,0.05915331840515137,0.0009150505065917969
Custom MLP,0.5456840992787524,0.5058029095010527,0.40043480742148463,0.563631534576416,2.2172927856445312e-05
FONN1,0.4356519271143605,0.5091774272765087,0.4974173510675853,6.407840967178345,0.0005221366882324219
Tree-based Predictions (FONN1),0.41043718983483635,0.4999341560933467,0.5196416633812867,0.00538182258605957,0.0006630420684814453
TREENN1,0.4458796617088494,0.5015579546338635,0.48840260840460487,1.2419800758361816,9.775161743164062e-05
Tree-based Predictions (TREENN1),0.41043718983483624,0.49993415609334674,0.5196416633812868,0.0008184909820556641,0.00020623207092285156
FONN2,0.5329702069325976,0.48741755649030477,0.41164085375428455,3.505795478820801,0.0004570484161376953
Tree-based Predictions (FONN2),0.41043718983483635,0.4999341560933467,0.5196416633812867,0.0057680606842041016,0.0007183551788330078
TREENN2,0.41959427670897476,0.4950892201173781,0.5115705914395692,0.8582260608673096,9.202957153320312e-05
Tree-based Predictions (TREENN2),0.41043718983483624,0.49993415609334674,0.5196416633812868,0.0007281303405761719,0.00017952919006347656
Ensemble of 10 Trees,0.41043718983483635,0.4999341560933467,0.5196416633812867,0.0061113834381103516,0.0007803440093994141
