,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.7424953920537181,0.32320536492372093,0.20355106699688216,0.0003898143768310547,5.53131103515625e-05
Ridge Regression,0.7426319864762946,0.3229029505106184,0.20344309246126893,0.0003361701965332031,4.9114227294921875e-05
Lasso Regression,-0.024125805857888816,0.690392884377888,0.8095462919440352,0.0003876686096191406,6.246566772460938e-05
ElasticNet Regression,0.3709086220464326,0.5235458555930242,0.49728128068178307,0.0003457069396972656,5.555152893066406e-05
Bayesian Ridge Regression,0.7428415771829844,0.3223995448501327,0.20327741615621328,0.0011303424835205078,0.00011348724365234375
ARD Regression,0.7432894880069343,0.32223146500416083,0.20292335365278233,0.001436471939086914,9.679794311523438e-05
SGD Regressor,0.7404189983056354,0.32459195510961253,0.20519240524825846,0.0006549358367919922,8.940696716308594e-05
Passive Aggressive Regressor,0.12078498098193613,0.6662580330705855,0.6949978746716056,0.0005524158477783203,8.678436279296875e-05
Support Vector Regression,0.8133115712231149,0.2814546325495203,0.14757261695850402,0.003519773483276367,0.0006601810455322266
MLP Regressor,0.8399655594511517,0.26374017791885335,0.12650329401780142,0.21054720878601074,0.0001709461212158203
Random Forest Regressor,0.8023559003530043,0.2775474123378724,0.1562328056559539,0.09401535987854004,0.002496480941772461
Gradient Boosting Regressor,0.7443605502217533,0.30140946867616747,0.20207670528254454,0.05003809928894043,0.00034737586975097656
XGBoost Regressor,0.7133123101274104,0.3023601439373584,0.2266195763790388,0.029468297958374023,0.0005943775177001953
AdaBoost Regressor,0.7575501617960497,0.3430150462913734,0.19165064133504994,0.051818132400512695,0.004907131195068359
Bagging Regressor,0.786266195891711,0.28691079816121917,0.16895132179001848,0.016553401947021484,0.0008828639984130859
ExtraTrees Regressor,0.782951465792181,0.2929875517435947,0.17157153450755855,0.06358218193054199,0.0032346248626708984
HistGradientBoosting Regressor,0.7743968169149249,0.3063798472476435,0.17833377430061267,0.06376242637634277,0.0011420249938964844
Stacking Regressor,0.8254597530452307,0.2681926067307211,0.13796977764745122,0.06827449798583984,0.0006530284881591797
Voting Regressor,0.8135935775680052,0.2735515902255779,0.14734969787033655,0.05758309364318848,0.0010576248168945312
Custom MLP,0.7694925454639733,0.314403236096391,0.18221048040946725,0.4665539264678955,1.239776611328125e-05
FONN1,0.719000359191733,0.3634730623311607,0.2221233133202627,6.258288860321045,0.0005466938018798828
Tree-based Predictions (FONN1),0.8226050800493675,0.29734397768674176,0.14022632652581674,0.0064661502838134766,0.0008189678192138672
TREENN1,0.6106211200389523,0.43508869674190465,0.3077944395412772,1.2405338287353516,9.822845458984375e-05
Tree-based Predictions (TREENN1),0.8226050800493675,0.2973439776867418,0.14022632652581674,0.0006999969482421875,0.00018024444580078125
FONN2,0.7545065175196344,0.33630480229800025,0.19405656736862423,3.334352493286133,0.00051116943359375
Tree-based Predictions (FONN2),0.8226050800493675,0.29734397768674176,0.14022632652581674,0.006058454513549805,0.0009043216705322266
TREENN2,0.773902108398645,0.30324535414457143,0.178724829230248,0.9766879081726074,8.344650268554688e-05
Tree-based Predictions (TREENN2),0.8226050800493675,0.2973439776867418,0.14022632652581674,0.0007116794586181641,0.00018477439880371094
Ensemble of 10 Trees,0.8226050800493675,0.29734397768674176,0.14022632652581674,0.0058917999267578125,0.0007319450378417969
