,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.35546605564387534,0.4472779992759254,0.43162468692973716,0.0006968975067138672,9.584426879882812e-05
Ridge Regression,0.36018277246198027,0.4457447410307512,0.42846604580962594,0.0006175041198730469,8.58306884765625e-05
Lasso Regression,-0.010349692513854425,0.6051782867278158,0.6766003149089299,0.00038909912109375,5.888938903808594e-05
ElasticNet Regression,0.21377767711374351,0.5198024718921339,0.5265090643316813,0.0003490447998046875,5.412101745605469e-05
Bayesian Ridge Regression,0.36923894874611374,0.44270989708504177,0.42240140128989545,0.0012607574462890625,0.00010585784912109375
ARD Regression,0.318050848343596,0.4527505899539099,0.45668050792847004,0.0020873546600341797,9.822845458984375e-05
SGD Regressor,0.40743011232062654,0.4337118780386983,0.39682594608590477,0.0007376670837402344,8.797645568847656e-05
Passive Aggressive Regressor,-0.1398031119437,0.6399007042024639,0.7632913140761022,0.0004889965057373047,6.628036499023438e-05
Support Vector Regression,0.5869168650122223,0.3993094262410078,0.27662915254706816,0.003120899200439453,0.0006072521209716797
MLP Regressor,0.5472553304507481,0.41586776030449535,0.3031892702695732,0.08858537673950195,0.00017762184143066406
Random Forest Regressor,-0.23120267984477239,0.49996784159779667,0.8244988117203474,0.10393953323364258,0.0026221275329589844
Gradient Boosting Regressor,-0.33360899564822777,0.47995724928902744,0.8930771920916872,0.051387786865234375,0.0003104209899902344
XGBoost Regressor,0.23377447388327455,0.461425064267552,0.5131178205952965,0.0463871955871582,0.001176595687866211
AdaBoost Regressor,0.062097860752325706,0.4685892747974053,0.6280844023318528,0.04161405563354492,0.0028772354125976562
Bagging Regressor,-0.3034287397373474,0.5250361654382019,0.8728663969534942,0.013091802597045898,0.0008306503295898438
ExtraTrees Regressor,0.030705419253562072,0.4725287943884021,0.6491069611164019,0.06390666961669922,0.0031385421752929688
HistGradientBoosting Regressor,0.27565312067487624,0.44862273754966386,0.48507297056257476,0.0713958740234375,0.0010144710540771484
Stacking Regressor,0.13302645409939418,0.4353088820775071,0.5805856907963752,0.05985403060913086,0.0006158351898193359
Voting Regressor,0.043982199886466344,0.431069950339363,0.6402159068371166,0.061719655990600586,0.0008885860443115234
Custom MLP,0.044526158752447476,0.5003932092435707,0.6398516342068111,0.5575153827667236,1.7642974853515625e-05
FONN1,0.1678714384646699,0.5261546683095084,0.557251069556592,6.257392168045044,0.0005953311920166016
Tree-based Predictions (FONN1),0.057432129519106256,0.47924332635426625,0.6312088999637787,0.006875753402709961,0.0008485317230224609
TREENN1,0.1451612980831738,0.49238229964149255,0.5724593565958197,1.282289981842041,7.557868957519531e-05
Tree-based Predictions (TREENN1),0.4231821908513972,0.4382230628225422,0.3862772604443308,0.0006656646728515625,0.00017213821411132812
FONN2,-1.8555076037820317,0.593533250139132,1.9122461839293066,3.4556167125701904,0.0004928112030029297
Tree-based Predictions (FONN2),0.057432129519106256,0.47924332635426625,0.6312088999637787,0.006226778030395508,0.0008928775787353516
TREENN2,0.3962274141535024,0.4776382124068758,0.40432805071746725,0.8996150493621826,9.703636169433594e-05
Tree-based Predictions (TREENN2),0.4231821908513972,0.4382230628225422,0.3862772604443308,0.0007891654968261719,0.0002052783966064453
Ensemble of 10 Trees,0.057432129519106256,0.47924332635426625,0.6312088999637787,0.006693601608276367,0.0008249282836914062
