,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.32776988299753285,0.552681156317223,0.7317325620777425,0.0005152225494384766,6.389617919921875e-05
Ridge Regression,0.32736180632174017,0.5528384200490194,0.732176759658228,0.0004131793975830078,5.2928924560546875e-05
Lasso Regression,-0.003634960358159356,0.761304669919913,1.0924717033036087,0.0004885196685791016,6.413459777832031e-05
ElasticNet Regression,0.04591280891454752,0.7326993381848941,1.038538213508742,0.0003895759582519531,5.650520324707031e-05
Bayesian Ridge Regression,0.3250612831170816,0.5537618068425559,0.7346809136615778,0.0009200572967529297,6.842613220214844e-05
ARD Regression,0.3367746330038839,0.545231271316944,0.72193075667456,0.0009777545928955078,6.151199340820312e-05
SGD Regressor,0.31863469443149295,0.5589218026260837,0.7416763518090007,0.00043702125549316406,5.412101745605469e-05
Passive Aggressive Regressor,-0.5897175698722834,1.071565985080473,1.7304314117458373,0.0003261566162109375,4.9114227294921875e-05
Support Vector Regression,0.3110959672966014,0.5744215116458773,0.7498823693343937,0.002191305160522461,0.0005090236663818359
MLP Regressor,0.2824986571723791,0.5724499469447099,0.7810109702055329,0.18203091621398926,0.00011968612670898438
Random Forest Regressor,0.3310835804710863,0.5740299473765882,0.7281255526907101,0.1045999526977539,0.00457000732421875
Gradient Boosting Regressor,0.2616262363441155,0.5981208235809714,0.8037309132475582,0.054706573486328125,0.0002853870391845703
XGBoost Regressor,0.12151519464772675,0.6917270954650313,0.9562438830220197,0.10526585578918457,0.0008182525634765625
AdaBoost Regressor,0.27601423081873355,0.5909706060920407,0.7880693655218797,0.04964613914489746,0.0029435157775878906
Bagging Regressor,0.2748215125828445,0.6067913541200203,0.7893676572057983,0.015851736068725586,0.001474142074584961
ExtraTrees Regressor,0.2484555796648601,0.6276892453611624,0.8180673705296746,0.06720781326293945,0.0052890777587890625
HistGradientBoosting Regressor,0.319093851762952,0.5899142858186275,0.7411765521688961,0.08087849617004395,0.0007681846618652344
Stacking Regressor,0.33938063692957965,0.5433079965538692,0.7190940823258458,0.06695437431335449,0.0007021427154541016
Voting Regressor,0.33067546552012406,0.5544053219101636,0.7285697919342915,0.059561729431152344,0.0009627342224121094
Custom MLP,0.2688226481514081,0.5641352762854485,0.7958975110890867,0.4819517135620117,1.5735626220703125e-05
FONN1,0.03078106453281715,0.7158448827150055,1.055009344160433,6.153781890869141,0.0005695819854736328
Tree-based Predictions (FONN1),-0.20733363796232718,0.7246162533297136,1.3142007682252848,0.006729602813720703,0.0008077621459960938
TREENN1,-0.003727108041929439,0.7092572265357092,1.0925720074390963,1.3013317584991455,0.00010347366333007812
Tree-based Predictions (TREENN1),-0.2073336379623274,0.7246162533297136,1.314200768225285,0.0009012222290039062,0.00022268295288085938
FONN2,-0.30268282784575096,0.7084032609744176,1.417989791122006,3.3935041427612305,0.0005371570587158203
Tree-based Predictions (FONN2),-0.20733363796232718,0.7246162533297136,1.3142007682252848,0.006585359573364258,0.0009706020355224609
TREENN2,0.31943953795256574,0.5897412298223386,0.7408002675681274,0.9447548389434814,8.440017700195312e-05
Tree-based Predictions (TREENN2),-0.2073336379623274,0.7246162533297136,1.314200768225285,0.0006940364837646484,0.000171661376953125
Ensemble of 10 Trees,-0.20733363796232718,0.7246162533297136,1.3142007682252848,0.005753040313720703,0.0006966590881347656
