,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6683461559675004,0.4531539574029734,0.3548165994612288,0.0004558563232421875,6.365776062011719e-05
Ridge Regression,0.6690352818432493,0.4520981807261462,0.3540793449284273,0.000431060791015625,6.079673767089844e-05
Lasso Regression,-0.095772652373177,0.8362417357281865,1.1723015827899237,0.00043201446533203125,6.175041198730469e-05
ElasticNet Regression,0.014800182021431074,0.7949729133619077,1.0540063246507179,0.0004267692565917969,6.222724914550781e-05
Bayesian Ridge Regression,0.6711187684565403,0.4489185269086163,0.3518503472899182,0.0008072853088378906,6.771087646484375e-05
ARD Regression,0.6635078596680167,0.45251181412105246,0.3599928031177147,0.0013346672058105469,7.033348083496094e-05
SGD Regressor,0.6776062331603917,0.44533179230593833,0.3449097970542945,0.00041031837463378906,5.507469177246094e-05
Passive Aggressive Regressor,-0.2782033970220703,0.8396240595876386,1.3674733186771673,0.0003707408905029297,5.054473876953125e-05
Support Vector Regression,0.5215324935772284,0.5307082292786955,0.5118837505920342,0.0020110607147216797,0.0005025863647460938
MLP Regressor,0.6322201945332719,0.48408029961842347,0.39346560359309213,0.13092684745788574,0.00014448165893554688
Random Forest Regressor,0.5820771772984072,0.507272673108449,0.44711061685655074,0.08873105049133301,0.0022306442260742188
Gradient Boosting Regressor,0.5509866008699481,0.5310136460101768,0.4803725639201111,0.04915189743041992,0.00031495094299316406
XGBoost Regressor,0.4568444793851367,0.5756545001751715,0.5810895856351779,0.03090500831604004,0.0006315708160400391
AdaBoost Regressor,0.5907746906880145,0.5361187893111681,0.4378056677953647,0.059430837631225586,0.00471949577331543
Bagging Regressor,0.5004813870657048,0.5490609365462058,0.5344050696170083,0.01605701446533203,0.0012056827545166016
ExtraTrees Regressor,0.548650362646868,0.5211570183616213,0.4828719653796744,0.07135963439941406,0.003055572509765625
HistGradientBoosting Regressor,0.5937297457899298,0.5227026097073383,0.4346442311910616,0.057150840759277344,0.0007240772247314453
Stacking Regressor,0.6820613875007044,0.40739327003206444,0.34014349405028105,0.07023143768310547,0.0005486011505126953
Voting Regressor,0.6520460173368735,0.44753121109721433,0.3722551422784767,0.060709238052368164,0.001028299331665039
Custom MLP,0.5619170019629027,0.5474730865648821,0.4686787819352732,0.4744715690612793,1.8596649169921875e-05
FONN1,0.1149222630118627,0.7157907151234196,0.9468917021392855,6.303327798843384,0.00046539306640625
Tree-based Predictions (FONN1),0.4327633008491897,0.5855158497243085,0.6068525973803581,0.005412578582763672,0.0007190704345703125
TREENN1,0.3871942305519269,0.6093677368599404,0.6556042185492659,1.2581157684326172,9.512901306152344e-05
Tree-based Predictions (TREENN1),0.4327633008491897,0.5855158497243085,0.6068525973803581,0.0007572174072265625,0.00019598007202148438
FONN2,0.46316887392882955,0.5680754127624504,0.5743234944047553,3.4658679962158203,0.0006799697875976562
Tree-based Predictions (FONN2),0.4327633008491897,0.5855158497243085,0.6068525973803581,0.007380962371826172,0.0011854171752929688
TREENN2,-0.1521425007113093,0.8630139277061157,1.232608309997709,0.926192045211792,9.393692016601562e-05
Tree-based Predictions (TREENN2),0.4327633008491897,0.5855158497243085,0.6068525973803581,0.0007269382476806641,0.00018644332885742188
Ensemble of 10 Trees,0.4327633008491897,0.5855158497243085,0.6068525973803581,0.0061876773834228516,0.00083160400390625
