,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5770303127771561,0.3678483495316563,0.3576080056803439,0.00043392181396484375,5.817413330078125e-05
Ridge Regression,0.5788648092906922,0.36638328841077256,0.3560569946754169,0.00036716461181640625,4.9591064453125e-05
Lasso Regression,-0.04605412449977253,0.7140265105110268,0.8844069459260735,0.0004012584686279297,5.5789947509765625e-05
ElasticNet Regression,0.28791886661168764,0.5422726849871532,0.6020429399221504,0.00032639503479003906,5.340576171875e-05
Bayesian Ridge Regression,0.5817251544906625,0.364018263307364,0.35363865980788817,0.000644683837890625,5.7220458984375e-05
ARD Regression,0.5709391530946171,0.3693723268239067,0.3627578959258018,0.0010485649108886719,5.435943603515625e-05
SGD Regressor,0.5974730946045717,0.35562323901655946,0.34032425542424377,0.000408172607421875,5.030632019042969e-05
Passive Aggressive Regressor,0.3297967399130244,0.4469916088337493,0.5666364717854988,0.00035119056701660156,4.7206878662109375e-05
Support Vector Regression,0.7473327720217378,0.2541672329508465,0.21362245623640325,0.001936197280883789,0.0004177093505859375
MLP Regressor,0.7193486445459706,0.26019401640110185,0.23728218486381486,0.20390820503234863,0.00017023086547851562
Random Forest Regressor,0.716399906263709,0.2627799288417992,0.23977525339389438,0.09405112266540527,0.0022385120391845703
Gradient Boosting Regressor,0.7128972124717272,0.26960408245787676,0.24273667445856653,0.03754997253417969,0.00024366378784179688
XGBoost Regressor,0.6582566938951325,0.29561041457300585,0.2889335709922444,0.04110074043273926,0.0006840229034423828
AdaBoost Regressor,0.6950964629978498,0.28363029818575136,0.25778666671868544,0.052344322204589844,0.003851652145385742
Bagging Regressor,0.6565354271772854,0.2846550675822546,0.2903888496488659,0.020647287368774414,0.0010752677917480469
ExtraTrees Regressor,0.7231473979718015,0.26807900290059644,0.23407045438354748,0.07111787796020508,0.0027260780334472656
HistGradientBoosting Regressor,0.6974585775069575,0.3039951045604582,0.2557895707463077,0.060947418212890625,0.0009965896606445312
Stacking Regressor,0.6752530382561766,0.27406785481417933,0.2745636787885814,0.06657552719116211,0.0005986690521240234
Voting Regressor,0.6911126062820978,0.25924094151485194,0.261154896400558,0.047452688217163086,0.0008225440979003906
Custom MLP,0.399995041318825,0.45806801680351633,0.5072859430686497,0.49024486541748047,1.9311904907226562e-05
FONN1,0.6108498790769007,0.32227718934980115,0.32901459101549124,6.135542392730713,0.0005433559417724609
Tree-based Predictions (FONN1),0.68088236548415,0.2685927086928464,0.2698042538365587,0.0058820247650146484,0.0007908344268798828
TREENN1,0.7457428184639929,0.29708388826937815,0.21496671361012365,1.2712135314941406,8.58306884765625e-05
Tree-based Predictions (TREENN1),0.6770862937335091,0.27189757351783794,0.2730137170420176,0.0006442070007324219,0.00017452239990234375
FONN2,0.47660299582261556,0.3541088570243059,0.44251624761073965,3.4817395210266113,0.0004942417144775391
Tree-based Predictions (FONN2),0.68088236548415,0.2685927086928464,0.2698042538365587,0.00522303581237793,0.0008227825164794922
TREENN2,0.4636671343027997,0.34399486317862293,0.4534531250740677,0.929901123046875,0.00010013580322265625
Tree-based Predictions (TREENN2),0.6770862937335091,0.27189757351783794,0.2730137170420176,0.0007681846618652344,0.00020503997802734375
Ensemble of 10 Trees,0.68088236548415,0.2685927086928464,0.2698042538365587,0.006505012512207031,0.0009517669677734375
