,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6151737037287062,0.39662301959494933,0.255646815478644,0.0004165172576904297,5.936622619628906e-05
Ridge Regression,0.6153589837442551,0.3964019719612962,0.2555237307352003,0.00036406517028808594,4.9114227294921875e-05
Lasso Regression,-0.0639471323834484,0.6651853082327817,0.7067986228251765,0.00041294097900390625,6.437301635742188e-05
ElasticNet Regression,0.3001226361246633,0.5343363759599943,0.4649407304904715,0.0003578662872314453,6.151199340820312e-05
Bayesian Ridge Regression,0.615723311982439,0.39602135908510866,0.2552817011369553,0.0010960102081298828,8.153915405273438e-05
ARD Regression,0.6173426306237155,0.3944188756632939,0.25420595954159486,0.0008428096771240234,6.103515625e-05
SGD Regressor,0.6073641023607059,0.40250915970802675,0.26083486977543097,0.0004096031188964844,5.841255187988281e-05
Passive Aggressive Regressor,0.42352093930393564,0.44422335291871723,0.38296508706664034,0.0003204345703125,9.202957153320312e-05
Support Vector Regression,0.7645059613653795,0.30954899230976973,0.15644279412419235,0.0021178722381591797,0.00046896934509277344
MLP Regressor,0.7588354744003194,0.2972337150895901,0.16020979744199276,0.20212531089782715,0.0001480579376220703
Random Forest Regressor,0.7735592504719111,0.27626986933901043,0.15042853638734405,0.11311984062194824,0.0022776126861572266
Gradient Boosting Regressor,0.7132806101166242,0.3321941596699911,0.19047268772919482,0.03901338577270508,0.0002567768096923828
XGBoost Regressor,0.6982331849487706,0.3405840637032766,0.20046895451914162,0.040927886962890625,0.0006868839263916016
AdaBoost Regressor,0.694843266094065,0.3519129118329264,0.2027209366948232,0.06832075119018555,0.003172636032104492
Bagging Regressor,0.7569988031065858,0.28634466439278927,0.16142993019246624,0.014641046524047852,0.0010323524475097656
ExtraTrees Regressor,0.7545637287223135,0.2986427963050781,0.16304759254512938,0.07909011840820312,0.0051996707916259766
HistGradientBoosting Regressor,0.7425213077971893,0.3106835116698326,0.17104758264453515,0.06612849235534668,0.0013146400451660156
Stacking Regressor,0.7149388959998206,0.33383260927128994,0.18937105951589436,0.08000493049621582,0.0005500316619873047
Voting Regressor,0.7301492079496268,0.3253402920955937,0.1792665841978579,0.05653858184814453,0.0009534358978271484
Custom MLP,0.6415241226214009,0.40635816769565236,0.23814177296539354,0.5269589424133301,1.3113021850585938e-05
FONN1,0.6580146970343334,0.3663502034842611,0.2271867969803123,6.437592506408691,0.0005831718444824219
Tree-based Predictions (FONN1),0.7026022582212331,0.3401657162849631,0.19756650299875364,0.0063054561614990234,0.0008425712585449219
TREENN1,0.45278482953092436,0.4678294009676256,0.363524574769185,1.2350075244903564,8.416175842285156e-05
Tree-based Predictions (TREENN1),0.7026022582212331,0.3401657162849631,0.19756650299875364,0.0007212162017822266,0.00018787384033203125
FONN2,0.40647005262665126,0.5243497683764079,0.3942922882542172,3.3774871826171875,0.0006201267242431641
Tree-based Predictions (FONN2),0.7026022582212331,0.3401657162849631,0.19756650299875364,0.007126808166503906,0.00115203857421875
TREENN2,0.4670044060395343,0.45457106973745465,0.35407826227156314,0.9206240177154541,7.510185241699219e-05
Tree-based Predictions (TREENN2),0.7026022582212331,0.3401657162849631,0.19756650299875364,0.0006189346313476562,0.0001621246337890625
Ensemble of 10 Trees,0.7026022582212331,0.3401657162849631,0.19756650299875364,0.005311727523803711,0.0006735324859619141
