,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.1306525481096129,0.4560184657841356,0.3165198556038529,0.00048542022705078125,5.602836608886719e-05
Ridge Regression,0.13354500085328747,0.4552262332172514,0.3154667453396219,0.0003833770751953125,5.1021575927734375e-05
Lasso Regression,-0.018027880153402176,0.49556688757839096,0.3706527659639125,0.00033664703369140625,5.0067901611328125e-05
ElasticNet Regression,0.3282807127989015,0.4088369671223955,0.24456561220590342,0.00032329559326171875,5.269050598144531e-05
Bayesian Ridge Regression,0.13748924154777376,0.4541319964181078,0.3140306906386264,0.0007290840148925781,5.7220458984375e-05
ARD Regression,0.1417433595746791,0.4526005699159026,0.3124818130055582,0.0011296272277832031,6.604194641113281e-05
SGD Regressor,0.09707594391492724,0.46414155873593416,0.32874472828077844,0.0004215240478515625,5.53131103515625e-05
Passive Aggressive Regressor,-2.8944630801026134,0.8904085530781861,1.417931218511283,0.00032901763916015625,5.14984130859375e-05
Support Vector Regression,0.3644048641347031,0.3873637215645316,0.2314132056051174,0.0022575855255126953,0.00048613548278808594
MLP Regressor,0.3241872637877281,0.4107738182283713,0.24605599201563422,0.1241908073425293,0.0001595020294189453
Random Forest Regressor,0.20413061158603207,0.42267419706482945,0.28976730000478346,0.0986948013305664,0.002912759780883789
Gradient Boosting Regressor,0.3121920117364859,0.41000088274655355,0.25042333149415347,0.04136085510253906,0.0002875328063964844
XGBoost Regressor,0.06009287560978438,0.468530141998751,0.34220985711307317,0.02957439422607422,0.0006849765777587891
AdaBoost Regressor,0.21353687649225972,0.4194198676692375,0.2863425823002377,0.013373374938964844,0.001018524169921875
Bagging Regressor,0.15687904723551793,0.4444703815244844,0.3069710754259446,0.014565467834472656,0.0009725093841552734
ExtraTrees Regressor,0.23587312525169124,0.4303761088980032,0.2782101995380939,0.06749248504638672,0.0033805370330810547
HistGradientBoosting Regressor,0.040209406788068836,0.4616919678627266,0.34944920964889525,0.10900545120239258,0.0009570121765136719
Stacking Regressor,0.18074640438766443,0.43881046234763116,0.29828123292049313,0.07152080535888672,0.0007047653198242188
Voting Regressor,0.27581269023431654,0.4154077407885725,0.2636686427489274,0.058837175369262695,0.0010573863983154297
Custom MLP,0.1402326141599971,0.44869713186219845,0.31303185881229467,0.49167704582214355,1.33514404296875e-05
FONN1,0.06883263241529214,0.4484154940122732,0.33902780768499147,6.414983749389648,0.00047707557678222656
Tree-based Predictions (FONN1),0.4199377148406628,0.3654189492748382,0.21119430480946988,0.0049974918365478516,0.0006847381591796875
TREENN1,0.13251590550771397,0.4419652132507546,0.3158414276481456,1.2999558448791504,7.82012939453125e-05
Tree-based Predictions (TREENN1),0.41993771484066267,0.3654189492748382,0.21119430480946993,0.0006053447723388672,0.0001747608184814453
FONN2,-0.02461964665486649,0.4913163851451931,0.37305275572253077,3.4674887657165527,0.0005042552947998047
Tree-based Predictions (FONN2),0.4199377148406628,0.3654189492748382,0.21119430480946988,0.004990577697753906,0.0006775856018066406
TREENN2,0.1618447450724516,0.44075224079468167,0.30516311940226165,0.9236891269683838,8.702278137207031e-05
Tree-based Predictions (TREENN2),0.41993771484066267,0.3654189492748382,0.21119430480946993,0.0006849765777587891,0.00020074844360351562
Ensemble of 10 Trees,0.4199377148406628,0.3654189492748382,0.21119430480946988,0.005174875259399414,0.0007288455963134766
