,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6527953959569203,0.38919873907878194,0.2915446557462583,0.0006928443908691406,6.747245788574219e-05
Ridge Regression,0.6526748493379303,0.38891447086244346,0.29164587768319566,0.0004107952117919922,5.173683166503906e-05
Lasso Regression,-0.0701876192736437,0.6769124044204821,0.8986271420707589,0.00037789344787597656,5.555152893066406e-05
ElasticNet Regression,0.317407861635141,0.5180143647305994,0.573166621863094,0.0003533363342285156,5.459785461425781e-05
Bayesian Ridge Regression,0.6524570757560526,0.38840110225515256,0.29182874024670963,0.0007863044738769531,5.984306335449219e-05
ARD Regression,0.653910654657716,0.387299024194127,0.2906081828129928,0.0010080337524414062,6.651878356933594e-05
SGD Regressor,0.6467867831808161,0.3940091313693386,0.29659003510737,0.0003769397735595703,5.6743621826171875e-05
Passive Aggressive Regressor,0.5199551229279293,0.3799980280905293,0.40308946597772294,0.0003230571746826172,4.935264587402344e-05
Support Vector Regression,0.7544353992816503,0.30729723511756474,0.20619843788423864,0.0019927024841308594,0.0004527568817138672
MLP Regressor,0.8163620719876901,0.2779626999735662,0.15419915485239993,0.1390376091003418,0.00013899803161621094
Random Forest Regressor,0.8212027204327642,0.2823330219123773,0.1501345048792311,0.09284186363220215,0.0030450820922851562
Gradient Boosting Regressor,0.8461485724473632,0.26604713557948073,0.1291876920973621,0.04877805709838867,0.0002923011779785156
XGBoost Regressor,0.7816272452783861,0.2891550533387742,0.1833656836871198,0.050666093826293945,0.0008206367492675781
AdaBoost Regressor,0.8022545520844545,0.3133193738586434,0.1660451153774856,0.04416966438293457,0.0034334659576416016
Bagging Regressor,0.8223979032360981,0.2775765825924119,0.1491309203792152,0.017783164978027344,0.0013556480407714844
ExtraTrees Regressor,0.8033871594611915,0.2861057231525172,0.16509407491344408,0.06717491149902344,0.0031495094299316406
HistGradientBoosting Regressor,0.8078020889824262,0.28787361803714173,0.16138689738058895,0.0710594654083252,0.001056671142578125
Stacking Regressor,0.7877256244561244,0.31080043213621117,0.17824492826717359,0.07489728927612305,0.0007371902465820312
Voting Regressor,0.8137976274823057,0.2946913618704529,0.15635249637436294,0.07138967514038086,0.0011050701141357422
Custom MLP,0.20240565098581054,0.6138575229072033,0.6697329678256541,0.5322911739349365,1.9550323486328125e-05
FONN1,0.5511039806325484,0.443691231512637,0.3769340438127115,6.14631462097168,0.0006031990051269531
Tree-based Predictions (FONN1),0.7140849770654917,0.3376529102169902,0.2400803329318242,0.00720524787902832,0.0009102821350097656
TREENN1,0.2546390220020609,0.5466656390497322,0.6258730650649469,1.3805632591247559,8.153915405273438e-05
Tree-based Predictions (TREENN1),0.6886088220832205,0.3481581738492368,0.2614724364568196,0.0006563663482666016,0.00020051002502441406
FONN2,0.7361480552239221,0.37420424797284174,0.22155416003117825,3.481367826461792,0.0005359649658203125
Tree-based Predictions (FONN2),0.7140849770654917,0.3376529102169902,0.2400803329318242,0.007168769836425781,0.0009403228759765625
TREENN2,-0.10394400859122799,0.7061364714535769,0.9269720856234392,0.9082260131835938,0.00012159347534179688
Tree-based Predictions (TREENN2),0.6886088220832205,0.3481581738492368,0.2614724364568196,0.0007212162017822266,0.0001842975616455078
Ensemble of 10 Trees,0.7140849770654917,0.3376529102169902,0.2400803329318242,0.006157398223876953,0.0012352466583251953
