,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5015709914159882,0.5060822673030213,0.5523642551755502,0.0004699230194091797,6.222724914550781e-05
Ridge Regression,0.5013415948015394,0.5060942666187513,0.5526184749097502,0.00035858154296875,5.0067901611328125e-05
Lasso Regression,-0.0010008444390665616,0.809504841083445,1.1093196349856629,0.0003714561462402344,5.507469177246094e-05
ElasticNet Regression,0.13456016796982173,0.7366554261599448,0.9590894991779513,0.00033974647521972656,6.270408630371094e-05
Bayesian Ridge Regression,0.500216922945609,0.5062193056157424,0.5538648480568164,0.000993490219116211,7.653236389160156e-05
ARD Regression,0.5013843514604726,0.5078246485699726,0.5525710915318596,0.0009021759033203125,8.487701416015625e-05
SGD Regressor,0.4985241123232472,0.5049923740593406,0.5557408385438679,0.00040221214294433594,5.602836608886719e-05
Passive Aggressive Regressor,0.3588359843206723,0.5412044276837503,0.7105446871405007,0.0003495216369628906,5.435943603515625e-05
Support Vector Regression,0.43224300983477015,0.510961073355481,0.6291942515229221,0.002315044403076172,0.0005478858947753906
MLP Regressor,0.5038386983426206,0.49322806553962834,0.5498511585742021,0.07105278968811035,0.0001499652862548828
Random Forest Regressor,0.5991154941320243,0.43696321358051693,0.44426441415249096,0.08484625816345215,0.002538919448852539
Gradient Boosting Regressor,0.5129287044392592,0.4677668075539142,0.5397775184757353,0.043901920318603516,0.00026035308837890625
XGBoost Regressor,0.4815808934879162,0.49885315769818966,0.5745174913691949,0.16138648986816406,0.0006628036499023438
AdaBoost Regressor,0.602138064443746,0.4559818607563488,0.44091477003026586,0.023805856704711914,0.001590728759765625
Bagging Regressor,0.5871231671166245,0.4391175519186168,0.4575544367346466,0.01462244987487793,0.0009732246398925781
ExtraTrees Regressor,0.564863443802814,0.4603741908992719,0.4822228955861428,0.06130576133728027,0.003139019012451172
HistGradientBoosting Regressor,0.5733518960617592,0.44582158106514874,0.4728159037601139,0.07545757293701172,0.0010187625885009766
Stacking Regressor,0.5410926141067065,0.4834684627449382,0.5085659783800129,0.08203482627868652,0.0005185604095458984
Voting Regressor,0.5772077433656868,0.4388786500796877,0.46854281333515,0.0497899055480957,0.0008115768432617188
Custom MLP,0.4424631224766493,0.5018213558212532,0.6178682154976928,0.5130343437194824,1.1444091796875e-05
FONN1,0.505390184458332,0.5023197566479963,0.5481317853877283,6.387507677078247,0.0005350112915039062
Tree-based Predictions (FONN1),0.3792773287880251,0.5352181687839175,0.6878913747990442,0.004995822906494141,0.0007088184356689453
TREENN1,0.5102136980010699,0.4962229142499808,0.5427863170873725,1.3253376483917236,9.775161743164062e-05
Tree-based Predictions (TREENN1),0.3474574642918472,0.5392019077267616,0.7231544823821087,0.0007116794586181641,0.00020241737365722656
FONN2,0.22644654715461632,0.5533470641409937,0.8572600499984653,3.6342544555664062,0.0006418228149414062
Tree-based Predictions (FONN2),0.3792773287880251,0.5352181687839175,0.6878913747990442,0.0065801143646240234,0.0009338855743408203
TREENN2,-0.3818612524068463,0.7024496689001453,1.5313931338187865,0.941025972366333,8.225440979003906e-05
Tree-based Predictions (TREENN2),0.3474574642918472,0.5392019077267616,0.7231544823821087,0.0006263256072998047,0.00018358230590820312
Ensemble of 10 Trees,0.3792773287880251,0.5352181687839175,0.6878913747990442,0.0052890777587890625,0.0007274150848388672
