,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.7173009556645429,0.38681382216807686,0.23977029804014452,0.0006127357482910156,7.271766662597656e-05
Ridge Regression,0.7176385981300337,0.386710137833364,0.23948392765367194,0.00037860870361328125,5.14984130859375e-05
Lasso Regression,-4.202624283444756e-05,0.7316815899002395,0.8481824735154944,0.00035572052001953125,5.7697296142578125e-05
ElasticNet Regression,0.3441420316091157,0.5941059392223959,0.5562638562247254,0.0003426074981689453,5.340576171875e-05
Bayesian Ridge Regression,0.7181154107821068,0.3865515702221117,0.23907952051474574,0.0009996891021728516,7.319450378417969e-05
ARD Regression,0.7201432773767293,0.386399844435638,0.2373595918926974,0.0013148784637451172,6.175041198730469e-05
SGD Regressor,0.7159816088062462,0.38881168027114205,0.24088929789447988,0.00039958953857421875,5.698204040527344e-05
Passive Aggressive Regressor,0.40700303366343693,0.6192802075686987,0.5029484966588765,0.0003440380096435547,4.887580871582031e-05
Support Vector Regression,0.7169211233303147,0.37847554691953733,0.24009245163000636,0.002077817916870117,0.0004811286926269531
MLP Regressor,0.718984494985627,0.3755900448533631,0.23834240950331714,0.1753854751586914,0.00018358230590820312
Random Forest Regressor,0.6904856245421679,0.3908335485370204,0.2625136361026093,0.09021973609924316,0.002306699752807617
Gradient Boosting Regressor,0.589407418893005,0.4290682668847306,0.34824279571414424,0.04715609550476074,0.00032258033752441406
XGBoost Regressor,0.5980430522954815,0.4307671523293715,0.34091851062664236,0.06741666793823242,0.0008487701416015625
AdaBoost Regressor,0.6153319692093489,0.43433869718063073,0.32625497056772973,0.058722496032714844,0.0049784183502197266
Bagging Regressor,0.6752625925534892,0.4138385936435285,0.27542500241295637,0.017692089080810547,0.0014934539794921875
ExtraTrees Regressor,0.6646123400986647,0.39799319865761623,0.2844579802615333,0.07966113090515137,0.005270481109619141
HistGradientBoosting Regressor,0.6631358067001998,0.4010843487951058,0.2857102973814881,0.06782722473144531,0.0008502006530761719
Stacking Regressor,0.7234727572749446,0.38392268507521754,0.23453570407450416,0.06765246391296387,0.0005841255187988281
Voting Regressor,0.714918079584038,0.37834088424799867,0.24179132683194135,0.04914569854736328,0.0007760524749755859
Custom MLP,0.7203907184584079,0.3901872125046044,0.2371497255238849,0.5029211044311523,4.124641418457031e-05
FONN1,0.32595482390460384,0.5108396347794668,0.5716892787693247,6.320564270019531,0.0006008148193359375
Tree-based Predictions (FONN1),0.49866841575392706,0.4630270614005992,0.42520279350142204,0.006871700286865234,0.0009534358978271484
TREENN1,0.49956590692659264,0.4847095834334863,0.4244415892091886,1.2048537731170654,7.295608520507812e-05
Tree-based Predictions (TREENN1),0.5165943413690013,0.4526585257514884,0.4099989765324776,0.0006041526794433594,0.0001659393310546875
FONN2,0.42275521822817386,0.5162510321226753,0.48958833126904044,3.381241798400879,0.0006802082061767578
Tree-based Predictions (FONN2),0.49866841575392706,0.4630270614005992,0.42520279350142204,0.00685429573059082,0.001192331314086914
TREENN2,0.6077593966819443,0.43833167737018597,0.33267762394490885,0.9145534038543701,8.511543273925781e-05
Tree-based Predictions (TREENN2),0.5165943413690013,0.4526585257514884,0.4099989765324776,0.0006811618804931641,0.00019240379333496094
Ensemble of 10 Trees,0.49866841575392706,0.4630270614005992,0.42520279350142204,0.005946159362792969,0.000713348388671875
