,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.42612907371697395,0.591683673754426,0.588872315818363,0.00046539306640625,6.270408630371094e-05
Ridge Regression,0.4260143330520566,0.5916213799028174,0.5889900558849421,0.000385284423828125,5.91278076171875e-05
Lasso Regression,-0.0054331392808091294,0.7464328576962059,1.0317158685206058,0.00036835670471191406,5.459785461425781e-05
ElasticNet Regression,0.045127582359497764,0.72670678632331,0.9798334540644131,0.0003452301025390625,5.4836273193359375e-05
Bayesian Ridge Regression,0.4254886911540433,0.5913623431430204,0.5895294384317792,0.0009996891021728516,7.200241088867188e-05
ARD Regression,0.4253382346680191,0.5916472478803315,0.5896838279561428,0.0008981227874755859,7.319450378417969e-05
SGD Regressor,0.42520035658565725,0.5911987647733006,0.5898253102685278,0.00043082237243652344,6.031990051269531e-05
Passive Aggressive Regressor,-0.4071273208545976,0.9257637215570675,1.4439106184554664,0.0003650188446044922,5.412101745605469e-05
Support Vector Regression,0.33169498943316755,0.6129764694677978,0.6857749734674901,0.002573728561401367,0.0005557537078857422
MLP Regressor,0.3973897641792814,0.5941474360472364,0.6183628911156646,0.09024572372436523,0.0001621246337890625
Random Forest Regressor,0.19012798424208954,0.6909882179326934,0.8310426397183254,0.0908198356628418,0.0021572113037109375
Gradient Boosting Regressor,0.3618139543829548,0.5886277469099434,0.6548686775955049,0.04903364181518555,0.00047850608825683594
XGBoost Regressor,0.12925802428236643,0.6940718697660881,0.8935037832326337,0.12105393409729004,0.0024178028106689453
AdaBoost Regressor,0.280859863108894,0.6349278297501161,0.7379389657390384,0.03510594367980957,0.002377033233642578
Bagging Regressor,0.08113143805601697,0.7383408668121609,0.9428884322635648,0.014200925827026367,0.0009980201721191406
ExtraTrees Regressor,0.1122488521411441,0.7291565056284575,0.910957587093774,0.06284856796264648,0.005012989044189453
HistGradientBoosting Regressor,0.24371645552851184,0.6415233757103292,0.7760533281112796,0.07263326644897461,0.0008406639099121094
Stacking Regressor,0.41868515517004834,0.5929777522959148,0.5965108236303608,0.06911468505859375,0.0007865428924560547
Voting Regressor,0.35012409652469834,0.6228073051689013,0.6668641165580009,0.04870414733886719,0.0008249282836914062
Custom MLP,0.2885563366647883,0.6566321769879773,0.730041300952551,0.4829866886138916,1.8358230590820312e-05
FONN1,0.137507852883336,0.7167882059867247,0.8850382983110966,6.538411855697632,0.000644683837890625
Tree-based Predictions (FONN1),0.236971627471933,0.6323119889542119,0.7829744707159414,0.0062046051025390625,0.0008924007415771484
TREENN1,0.1831688771014508,0.6839025007925419,0.8381836628129766,1.3263638019561768,9.655952453613281e-05
Tree-based Predictions (TREENN1),0.23675765339012278,0.633729360550685,0.783194038230708,0.0007269382476806641,0.00022292137145996094
FONN2,0.15001498087403908,0.6828637046658714,0.8722042252002215,3.5056605339050293,0.0005817413330078125
Tree-based Predictions (FONN2),0.236971627471933,0.6323119889542119,0.7829744707159414,0.006016731262207031,0.0008649826049804688
TREENN2,0.34957085742618865,0.6020995705783786,0.6674318177155604,0.992985725402832,9.751319885253906e-05
Tree-based Predictions (TREENN2),0.23675765339012278,0.633729360550685,0.783194038230708,0.0007176399230957031,0.00020360946655273438
Ensemble of 10 Trees,0.236971627471933,0.6323119889542119,0.7829744707159414,0.006045818328857422,0.0009465217590332031
