,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.460565353640083,0.5415734025568139,0.4729396308511299,0.0004200935363769531,5.4836273193359375e-05
Ridge Regression,0.46076095043655874,0.5412865098059515,0.47276814487531227,0.00035572052001953125,4.887580871582031e-05
Lasso Regression,-0.008212967049804787,0.7186386008978968,0.8839325980884712,0.0003383159637451172,5.173683166503906e-05
ElasticNet Regression,0.14946042924462444,0.6672700300056673,0.7456952817764275,0.0003590583801269531,4.887580871582031e-05
Bayesian Ridge Regression,0.461386229574834,0.5402774254231498,0.4722199426290711,0.0008747577667236328,7.128715515136719e-05
ARD Regression,0.4608135292513247,0.5444436626970304,0.47272204734447365,0.0008244514465332031,6.103515625e-05
SGD Regressor,0.4620639950881601,0.5354647209348696,0.4716257238968501,0.0004343986511230469,5.4836273193359375e-05
Passive Aggressive Regressor,-0.2886316462009364,0.8734258424381894,1.1297846350245846,0.0002961158752441406,4.673004150390625e-05
Support Vector Regression,0.4713861748354675,0.5490238612686538,0.46345267035242155,0.001987457275390625,0.0005209445953369141
MLP Regressor,0.45798175551228193,0.5482637309191984,0.47520475407425833,0.07058835029602051,0.0001556873321533203
Random Forest Regressor,0.32004471347163965,0.6142228738630278,0.5961385765189369,0.10183310508728027,0.002351999282836914
Gradient Boosting Regressor,0.31464481808821276,0.6280668150814457,0.6008728377431755,0.047548770904541016,0.00027942657470703125
XGBoost Regressor,0.22997704253237228,0.6669146695261454,0.6751037882143259,0.16846132278442383,0.0006594657897949219
AdaBoost Regressor,0.40552197854994276,0.5754659047854822,0.5211979206580517,0.05271553993225098,0.003683328628540039
Bagging Regressor,0.36490100192632036,0.5797639171315361,0.5568116318255216,0.016063213348388672,0.001049041748046875
ExtraTrees Regressor,0.2797685881263706,0.6317441185793753,0.6314499455261775,0.06648445129394531,0.0032448768615722656
HistGradientBoosting Regressor,0.36377278572671845,0.6150204813851239,0.5578007751009129,0.06413841247558594,0.0008099079132080078
Stacking Regressor,0.4469524745282005,0.5493348500136713,0.4848744779460257,0.05484271049499512,0.0005164146423339844
Voting Regressor,0.4119019794801938,0.5690699784823416,0.5156043695112282,0.05540323257446289,0.0009224414825439453
Custom MLP,0.4446416854712306,0.5481105656960465,0.48690042071954376,0.4999845027923584,1.8835067749023438e-05
FONN1,0.21714337266772832,0.6791688365618418,0.6863554776065572,6.6211230754852295,0.0004584789276123047
Tree-based Predictions (FONN1),0.3218810060963999,0.634420534805123,0.5945286399641585,0.005778789520263672,0.0008957386016845703
TREENN1,0.31546568210636117,0.6256640423495194,0.6001531599687838,1.2232046127319336,8.7738037109375e-05
Tree-based Predictions (TREENN1),0.33806995850760324,0.6265784179104769,0.5803352669042594,0.0007281303405761719,0.00018978118896484375
FONN2,0.25371229874370593,0.6760810243046489,0.6542943289285843,3.517535448074341,0.0005137920379638672
Tree-based Predictions (FONN2),0.3218810060963999,0.634420534805123,0.5945286399641585,0.0065228939056396484,0.0008795261383056641
TREENN2,0.22673709073525006,0.6660972436492297,0.6779443577202825,0.8621656894683838,8.988380432128906e-05
Tree-based Predictions (TREENN2),0.33806995850760324,0.6265784179104769,0.5803352669042594,0.0007481575012207031,0.00018548965454101562
Ensemble of 10 Trees,0.3218810060963999,0.634420534805123,0.5945286399641585,0.006585836410522461,0.0007731914520263672
