,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6265331856913594,0.3886898888852261,0.2956627082095055,0.0005807876586914062,7.176399230957031e-05
Ridge Regression,0.626529921167392,0.3879668547652325,0.29566529263725183,0.0007488727569580078,9.703636169433594e-05
Lasso Regression,-0.04131466541618467,0.7499876569053897,0.8243782373145147,0.0007250308990478516,8.96453857421875e-05
ElasticNet Regression,0.21535297115328356,0.6368228610710639,0.6211820077423003,0.0006031990051269531,8.58306884765625e-05
Bayesian Ridge Regression,0.6264200945586904,0.38613491612111683,0.2957522391377657,0.001413583755493164,8.320808410644531e-05
ARD Regression,0.6262992873026507,0.3900213421703884,0.2958478786942766,0.0007648468017578125,6.461143493652344e-05
SGD Regressor,0.6231883221513245,0.38261721006176996,0.29831073843588246,0.0004513263702392578,6.127357482910156e-05
Passive Aggressive Regressor,-0.6525245553067864,0.9798590848684059,1.308255155974669,0.0003581047058105469,5.030632019042969e-05
Support Vector Regression,0.7076608743367596,0.33651153985231513,0.23143629982010125,0.0021238327026367188,0.0005004405975341797
MLP Regressor,0.6773269837840705,0.34456868083703246,0.25545075006768597,0.12800335884094238,0.00013589859008789062
Random Forest Regressor,0.473452465828627,0.4312211676587728,0.4168522181611773,0.09008097648620605,0.002841949462890625
Gradient Boosting Regressor,0.5838717917073288,0.40141461180681104,0.3294364808662837,0.06242823600769043,0.00028324127197265625
XGBoost Regressor,0.196123629623015,0.4989150697898743,0.6364053126681999,0.04936671257019043,0.00443720817565918
AdaBoost Regressor,0.4284521878779811,0.5144751007665244,0.4524776165615636,0.0545039176940918,0.003351449966430664
Bagging Regressor,0.5050467551952265,0.4151593532356133,0.3918399471903921,0.015201568603515625,0.0009379386901855469
ExtraTrees Regressor,0.2929630666337959,0.475989948981295,0.5597403745502191,0.06580066680908203,0.0028793811798095703
HistGradientBoosting Regressor,0.6256531130375808,0.3925020871969919,0.29635943588186653,0.0474398136138916,0.0009124279022216797
Stacking Regressor,0.6563497792368466,0.3605192032641342,0.2720577868095673,0.059688568115234375,0.0006742477416992188
Voting Regressor,0.6473061220784253,0.36294542237557714,0.27921738457068823,0.04609227180480957,0.0008912086486816406
Custom MLP,0.585935950658589,0.40520788872179947,0.32780234684868886,0.4989290237426758,1.3589859008789062e-05
FONN1,0.3212470933592688,0.5239107334556415,0.5373487412903698,6.313724756240845,0.0005869865417480469
Tree-based Predictions (FONN1),0.5965071785431533,0.41309506350513886,0.3194334162082623,0.006543636322021484,0.0009255409240722656
TREENN1,0.5789462164317969,0.4086566131349791,0.3333359141483263,1.2033166885375977,0.00010347366333007812
Tree-based Predictions (TREENN1),0.6195167948967425,0.4045057380567636,0.30121737873098936,0.0007317066192626953,0.0002040863037109375
FONN2,0.4640521696334492,0.467236177940117,0.4242941565732496,3.484037399291992,0.0005970001220703125
Tree-based Predictions (FONN2),0.5965071785431533,0.41309506350513886,0.3194334162082623,0.0054323673248291016,0.0009837150573730469
TREENN2,0.6655171280750327,0.38465128511763746,0.26480026597838735,0.9735591411590576,7.510185241699219e-05
Tree-based Predictions (TREENN2),0.6195167948967425,0.4045057380567636,0.30121737873098936,0.0005388259887695312,0.00016117095947265625
Ensemble of 10 Trees,0.5965071785431533,0.41309506350513886,0.3194334162082623,0.004633903503417969,0.0006508827209472656
