,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.6553350334588769,0.4433183554949803,0.34053300961070193,0.00041866302490234375,5.936622619628906e-05
Ridge Regression,0.6563354191576618,0.44280996242583687,0.3395446168645592,0.00035881996154785156,5.53131103515625e-05
Lasso Regression,-0.0008440099242059684,0.7954083691516536,0.9888455628972915,0.00035834312438964844,5.054473876953125e-05
ElasticNet Regression,0.2880565117525924,0.6688392269312154,0.7034084756528476,0.0004973411560058594,5.5789947509765625e-05
Bayesian Ridge Regression,0.6568573346658492,0.4426115014741802,0.3390289582510682,0.00092315673828125,7.843971252441406e-05
ARD Regression,0.6695971100514776,0.43543161128464414,0.32644191148107177,0.001336812973022461,6.198883056640625e-05
SGD Regressor,0.6636587631407145,0.4396278189400252,0.33230906753678674,0.0004088878631591797,5.245208740234375e-05
Passive Aggressive Regressor,-3.484865379259504,1.7478789615906685,4.431099338655472,0.00039958953857421875,5.459785461425781e-05
Support Vector Regression,0.6609440311892258,0.40758315557209784,0.3349912543891499,0.0020389556884765625,0.0004525184631347656
MLP Regressor,0.711976714765943,0.39119845234262557,0.2845703674005772,0.18233275413513184,0.00016427040100097656
Random Forest Regressor,0.6595554810616542,0.437702302236247,0.3363631581212945,0.1015634536743164,0.002849102020263672
Gradient Boosting Regressor,0.6675065898812667,0.4376901678639823,0.32850736980820594,0.041858673095703125,0.0002987384796142578
XGBoost Regressor,0.616692734685699,0.5003733072464324,0.3787120518022041,0.053943634033203125,0.000675201416015625
AdaBoost Regressor,0.6764826244378792,0.42197808774101286,0.31963894290480555,0.04531526565551758,0.0028781890869140625
Bagging Regressor,0.640429627114746,0.4558085806150721,0.3552597250433007,0.012478351593017578,0.0008795261383056641
ExtraTrees Regressor,0.6301966156352101,0.47206098030424987,0.36537005981703086,0.06330370903015137,0.005086660385131836
HistGradientBoosting Regressor,0.5880514372247916,0.4582472689327983,0.40700998797308097,0.0701589584350586,0.0009596347808837891
Stacking Regressor,0.6905233651202336,0.4095300961276739,0.3057665272377635,0.06803226470947266,0.0005888938903808594
Voting Regressor,0.6964370158891122,0.4058197033662756,0.2999237712584651,0.05224013328552246,0.0008807182312011719
Custom MLP,0.546512239499044,0.4497218518051977,0.44805120014012934,0.5020542144775391,1.33514404296875e-05
FONN1,0.38895447084331025,0.5749461942269896,0.6037201144667677,6.206338167190552,0.0006246566772460938
Tree-based Predictions (FONN1),0.5880005347263761,0.465078793097146,0.4070602802356109,0.006847381591796875,0.0009026527404785156
TREENN1,0.5819178396851106,0.47003195002756387,0.41307005392898427,1.2688543796539307,8.654594421386719e-05
Tree-based Predictions (TREENN1),0.586832983452876,0.46707089222087306,0.4082138345206018,0.0007803440093994141,0.00019073486328125
FONN2,0.4791259362596654,0.5099878646211901,0.5146296542224564,3.3627681732177734,0.000621795654296875
Tree-based Predictions (FONN2),0.5880005347263761,0.465078793097146,0.4070602802356109,0.0068209171295166016,0.001071929931640625
TREENN2,0.6433280422605647,0.42878709070432397,0.35239605705112864,0.9791176319122314,9.72747802734375e-05
Tree-based Predictions (TREENN2),0.586832983452876,0.46707089222087306,0.4082138345206018,0.00077056884765625,0.00020265579223632812
Ensemble of 10 Trees,0.5880005347263761,0.465078793097146,0.4070602802356109,0.006456136703491211,0.0008790493011474609
