,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.031226216103476645,0.8195956440459241,1.3894425092942613,0.0005497932434082031,0.00014257431030273438
Ridge Regression,0.031198833115282376,0.8193894276211307,1.3894817827432968,0.0004680156707763672,7.152557373046875e-05
Lasso Regression,-0.0006787332972304494,0.8143989051706279,1.4352014818130303,0.0005002021789550781,6.604194641113281e-05
ElasticNet Regression,-0.0006787332972304494,0.8143989051706279,1.4352014818130303,0.0004551410675048828,7.009506225585938e-05
Bayesian Ridge Regression,0.02745321599856243,0.8114307997292856,1.394853851777389,0.0010600090026855469,8.296966552734375e-05
ARD Regression,0.031598175005746576,0.8051681125187778,1.3889090354130365,0.001249551773071289,6.699562072753906e-05
SGD Regressor,0.03225324483010694,0.8170040763608883,1.3879695159135912,0.00039958953857421875,5.602836608886719e-05
Passive Aggressive Regressor,0.04313463186245925,0.8223692320726219,1.3723631256972673,0.00031948089599609375,5.412101745605469e-05
Support Vector Regression,0.07499771897789409,0.7581814666362495,1.3266641932411634,0.001916646957397461,0.0005011558532714844
MLP Regressor,0.13407172610300977,0.7687834548962751,1.241938596762022,0.10524392127990723,0.00018715858459472656
Random Forest Regressor,0.18873288548470613,0.7229343233321952,1.163542030179921,0.08220791816711426,0.008309125900268555
Gradient Boosting Regressor,0.17322137714344488,0.706512863084773,1.1857890701296756,0.06190061569213867,0.00044536590576171875
XGBoost Regressor,0.05981418032589081,0.8099364430986806,1.3484408498717264,0.08632278442382812,0.001859426498413086
AdaBoost Regressor,0.14428206649053454,0.784677591271671,1.2272946404487841,0.05238199234008789,0.005532264709472656
Bagging Regressor,0.17934628823104304,0.7330628962278372,1.1770045510064107,0.013984203338623047,0.0011403560638427734
ExtraTrees Regressor,0.14859488449221014,0.7341279490333018,1.2211090760105356,0.05867338180541992,0.003179311752319336
HistGradientBoosting Regressor,0.11668274887519592,0.7614379427601462,1.2668783552021152,0.0670003890991211,0.001664876937866211
Stacking Regressor,0.12958162334966894,0.7703785348418185,1.2483784279592476,0.06827330589294434,0.0006301403045654297
Voting Regressor,0.197590902833506,0.7238952544875514,1.1508376134656437,0.03951740264892578,0.00093841552734375
Custom MLP,0.15666421663814178,0.7559242232817098,1.20953581371593,0.4779508113861084,1.3589859008789062e-05
FONN1,-0.015111632898086036,0.8072714883043061,1.4559015508809057,6.100784778594971,0.0006401538848876953
Tree-based Predictions (FONN1),-0.027332925486821535,0.7923091059281505,1.4734296711950345,0.00502777099609375,0.001056671142578125
TREENN1,0.24088567382721637,0.7395414204697456,1.0887430396355506,1.4146490097045898,0.00010204315185546875
Tree-based Predictions (TREENN1),-0.027332925486821535,0.7923091059281505,1.4734296711950345,0.0006315708160400391,0.0002028942108154297
FONN2,-0.026392829941804807,0.79489256037947,1.4720813598196063,3.447391986846924,0.0006206035614013672
Tree-based Predictions (FONN2),-0.027332925486821535,0.7923091059281505,1.4734296711950345,0.005061149597167969,0.0011513233184814453
TREENN2,0.16083819785700537,0.7628210458302975,1.2035493728822828,0.9163732528686523,9.822845458984375e-05
Tree-based Predictions (TREENN2),-0.027332925486821535,0.7923091059281505,1.4734296711950345,0.0005743503570556641,0.0001888275146484375
Ensemble of 10 Trees,-0.027332925486821535,0.7923091059281505,1.4734296711950345,0.00426173210144043,0.0007410049438476562
