,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.17396966701076055,0.8191100661764894,1.0412646306500588,0.0003826618194580078,5.412101745605469e-05
Ridge Regression,0.17358358784029582,0.8193432103108607,1.0417513084012024,0.00034546852111816406,7.176399230957031e-05
Lasso Regression,-0.003175751606278032,0.8998066014083361,1.264567881779002,0.0003407001495361328,4.982948303222656e-05
ElasticNet Regression,-0.003175751606278032,0.8998066014083361,1.264567881779002,0.0003476142883300781,5.054473876953125e-05
Bayesian Ridge Regression,0.1623457654038093,0.8261874228453029,1.0559173100131451,0.0006933212280273438,6.103515625e-05
ARD Regression,0.16927746162346768,0.8205922834124281,1.0471794588523753,0.0011148452758789062,5.936622619628906e-05
SGD Regressor,0.17051360723527675,0.8212470609719488,1.0456212174022679,0.0003681182861328125,5.054473876953125e-05
Passive Aggressive Regressor,-1.3012322962972611,1.381017215232976,2.9008520648056746,0.00031447410583496094,4.649162292480469e-05
Support Vector Regression,0.15216647562702823,0.8295829982825216,1.068748962782291,0.001977205276489258,0.0005209445953369141
MLP Regressor,0.18797670358155094,0.8126583797780508,1.0236078556154113,0.10595273971557617,0.00018286705017089844
Random Forest Regressor,-0.07680895873631566,0.9135511612267968,1.3573872991342686,0.08368611335754395,0.0025675296783447266
Gradient Boosting Regressor,0.13177345131784923,0.8339821473479798,1.0944556881616017,0.03299093246459961,0.00028252601623535156
XGBoost Regressor,-0.12561811705443904,0.9486725307721116,1.418914398296041,0.1480119228363037,0.0012140274047851562
AdaBoost Regressor,0.19295267124541005,0.8215888037220317,1.0173353267206373,0.026814699172973633,0.0021562576293945312
Bagging Regressor,-0.10636657289939566,0.9200122178846272,1.3946465824381147,0.016550540924072266,0.0013797283172607422
ExtraTrees Regressor,-0.23831746788440822,0.9633179469315233,1.5609792150828574,0.07333040237426758,0.0049664974212646484
HistGradientBoosting Regressor,0.05950051275445167,0.9051734350886481,1.1855603990586903,0.07591938972473145,0.0008609294891357422
Stacking Regressor,0.03807915597738176,0.88100980019923,1.212563403986827,0.057335615158081055,0.0007383823394775391
Voting Regressor,0.14097451576228937,0.8317024932516311,1.082857151657916,0.05312800407409668,0.0011582374572753906
Custom MLP,0.19208683039444407,0.8135459085749741,1.0184267750826124,0.49990248680114746,1.6689300537109375e-05
FONN1,0.09715216523624548,0.8608080517376533,1.1380980572425696,6.4279398918151855,0.0005245208740234375
Tree-based Predictions (FONN1),-0.04227293576494806,0.9026997810159422,1.3138524097152966,0.004462003707885742,0.0008411407470703125
TREENN1,-0.04051384735836394,0.9166785598827483,1.3116349650685195,1.290771722793579,7.271766662597656e-05
Tree-based Predictions (TREENN1),-0.04227293576494806,0.9026997810159421,1.3138524097152966,0.00048470497131347656,0.00016260147094726562
FONN2,0.024947656364986415,0.8750914679880951,1.2291165080893134,3.4939498901367188,0.0006356239318847656
Tree-based Predictions (FONN2),-0.04227293576494806,0.9026997810159422,1.3138524097152966,0.0053365230560302734,0.0009291172027587891
TREENN2,-0.23085659937449288,0.9552065690362831,1.5515743080436788,0.9927194118499756,9.918212890625e-05
Tree-based Predictions (TREENN2),-0.04227293576494806,0.9026997810159421,1.3138524097152966,0.0006227493286132812,0.0002002716064453125
Ensemble of 10 Trees,-0.04227293576494806,0.9026997810159422,1.3138524097152966,0.005097150802612305,0.0008912086486816406
