,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5960049451289439,0.5296182666528239,0.40529591020558864,0.00043201446533203125,6.389617919921875e-05
Ridge Regression,0.5961659843781063,0.5298010684550973,0.4051343524135287,0.0003986358642578125,5.555152893066406e-05
Lasso Regression,-0.00597690972287368,0.7673119942572795,1.0092161336035899,0.0004105567932128906,5.555152893066406e-05
ElasticNet Regression,0.19150079765055372,0.7032795458372906,0.8111025522856905,0.00035643577575683594,5.6743621826171875e-05
Bayesian Ridge Regression,0.5965200842707485,0.5302774319357125,0.4047791123268946,0.0006940364837646484,6.580352783203125e-05
ARD Regression,0.5936694027914169,0.5313529215847711,0.40763897293890305,0.0011174678802490234,6.628036499023438e-05
SGD Regressor,0.5998261110180994,0.5282978074582051,0.4014624402449572,0.0004086494445800781,7.081031799316406e-05
Passive Aggressive Regressor,0.07238124854814787,0.7360061263210436,0.9306056637585478,0.0003285408020019531,6.198883056640625e-05
Support Vector Regression,0.5621758298351756,0.520209003916153,0.43923395451856606,0.0022721290588378906,0.0005314350128173828
MLP Regressor,0.6145353298528076,0.5090126018237658,0.3867058580438978,0.10706305503845215,0.00016188621520996094
Random Forest Regressor,0.542315355363512,0.5355015219894972,0.45915837928826236,0.09705710411071777,0.002965211868286133
Gradient Boosting Regressor,0.5507720382444303,0.5206450205231986,0.450674466071464,0.04949188232421875,0.0002918243408203125
XGBoost Regressor,0.43436123759657397,0.6070576406680136,0.5674601069783634,0.13084888458251953,0.0007102489471435547
AdaBoost Regressor,0.5408915349266425,0.5658937520328512,0.46058678439612827,0.0305783748626709,0.002734661102294922
Bagging Regressor,0.5455940282219548,0.5289611628320626,0.4558691491741635,0.015159130096435547,0.0009779930114746094
ExtraTrees Regressor,0.5300089110236824,0.5316664958680992,0.47150445011256403,0.07056999206542969,0.005373716354370117
HistGradientBoosting Regressor,0.4866217535027594,0.5660353018941644,0.5150313133418386,0.04911303520202637,0.0010857582092285156
Stacking Regressor,0.60876700933014,0.5175668701499284,0.39249275243382625,0.0679466724395752,0.0005862712860107422
Voting Regressor,0.6045461339469353,0.5102867028680445,0.39672721894442825,0.05872058868408203,0.0009343624114990234
Custom MLP,0.5610195691045785,0.5392590769160575,0.440393938383695,0.4510657787322998,1.5020370483398438e-05
FONN1,0.41754901337033246,0.6026793808767732,0.5843264662028093,6.144032955169678,0.0006234645843505859
Tree-based Predictions (FONN1),0.4594571876508645,0.5807924277950656,0.5422833485079557,0.00796961784362793,0.0007932186126708984
TREENN1,0.3566785857233873,0.644501685603388,0.6453928953095868,1.259279489517212,0.00010371208190917969
Tree-based Predictions (TREENN1),0.45190975742667716,0.5826471498590664,0.5498550812941441,0.0008552074432373047,0.00019693374633789062
FONN2,0.4664917494977239,0.567153687508085,0.535226135524172,3.3821709156036377,0.0005085468292236328
Tree-based Predictions (FONN2),0.4594571876508645,0.5807924277950656,0.5422833485079557,0.006093263626098633,0.0007619857788085938
TREENN2,0.5492192854728659,0.5345049416142745,0.4522322186733524,0.8878827095031738,0.000110626220703125
Tree-based Predictions (TREENN2),0.45190975742667716,0.5826471498590664,0.5498550812941441,0.0008230209350585938,0.00020122528076171875
Ensemble of 10 Trees,0.4594571876508645,0.5807924277950656,0.5422833485079557,0.006948232650756836,0.0008847713470458984
