,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5007838126911843,0.5817582656725551,0.5658771692498682,0.0006277561187744141,5.91278076171875e-05
Ridge Regression,0.5005135455974815,0.5816662884619673,0.5661835254574872,0.0003807544708251953,6.4849853515625e-05
Lasso Regression,-0.0028556798037142617,0.833416316256136,1.1367682933374639,0.0003604888916015625,5.412101745605469e-05
ElasticNet Regression,0.0807137258296402,0.7955099859268865,1.0420397570882116,0.00034689903259277344,5.340576171875e-05
Bayesian Ridge Regression,0.4993729716336526,0.5813632632084499,0.5674764017350995,0.0007941722869873047,5.984306335449219e-05
ARD Regression,0.5039623693066302,0.5812408793560897,0.5622741758662898,0.0008609294891357422,6.747245788574219e-05
SGD Regressor,0.5019508870255243,0.581848786052884,0.5645542539730606,0.00040602684020996094,6.0558319091796875e-05
Passive Aggressive Regressor,-0.3869120511723829,0.9502034653382532,1.572108207762231,0.0003147125244140625,4.9591064453125e-05
Support Vector Regression,0.5513605549650058,0.5368852153004012,0.5085468492895386,0.001990795135498047,0.0005207061767578125
MLP Regressor,0.5463373893820216,0.5654242005183217,0.5142407646573391,0.0697178840637207,0.0001735687255859375
Random Forest Regressor,0.47396105151678936,0.6032410654439359,0.596281608350002,0.0957024097442627,0.0027256011962890625
Gradient Boosting Regressor,0.46769184538464625,0.6130255811908535,0.6033879496700332,0.04470181465148926,0.0003285408020019531
XGBoost Regressor,0.384050932870591,0.6274798151724984,0.6981975412060761,0.0739133358001709,0.0006604194641113281
AdaBoost Regressor,0.46987838230143597,0.6123245312358124,0.6009094416560936,0.0609281063079834,0.004995822906494141
Bagging Regressor,0.4366402392040053,0.6290140462020959,0.6385859169092108,0.015363693237304688,0.0010197162628173828
ExtraTrees Regressor,0.4710036272647953,0.5982233483480577,0.5996339412801722,0.06645679473876953,0.005265235900878906
HistGradientBoosting Regressor,0.47299367482867016,0.6112029482573623,0.5973781600960948,0.06862950325012207,0.0008020401000976562
Stacking Regressor,0.4860829219699444,0.5865147665528149,0.5825410888868348,0.07826399803161621,0.0005962848663330078
Voting Regressor,0.5099108653257762,0.5804297523729292,0.5555313694946562,0.04775071144104004,0.0008749961853027344
Custom MLP,0.5000615837944875,0.5860249309802812,0.566695838303483,0.46315503120422363,1.2636184692382812e-05
FONN1,0.38085843751453674,0.6390155450159626,0.7018163345882903,6.350949048995972,0.0007677078247070312
Tree-based Predictions (FONN1),0.41143573295919367,0.6467380359633278,0.6671560134099714,0.006420612335205078,0.0009007453918457031
TREENN1,0.3946288151223052,0.6640492892815197,0.686207180682058,1.2785439491271973,9.799003601074219e-05
Tree-based Predictions (TREENN1),0.398053185782992,0.6525228232785032,0.6823255493864505,0.0006706714630126953,0.000225067138671875
FONN2,0.35408037080107735,0.6446070587498212,0.7321701111184227,3.568936347961426,0.0006597042083740234
Tree-based Predictions (FONN2),0.41143573295919367,0.6467380359633278,0.6671560134099714,0.006651639938354492,0.0011439323425292969
TREENN2,0.11722345416796676,0.7564347095027761,1.0006548375936168,0.9493296146392822,0.00010180473327636719
Tree-based Predictions (TREENN2),0.398053185782992,0.6525228232785032,0.6823255493864505,0.0007708072662353516,0.00022149085998535156
Ensemble of 10 Trees,0.41143573295919367,0.6467380359633278,0.6671560134099714,0.006295442581176758,0.0009033679962158203
