,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.5509428309181003,0.34204821565053506,0.3115570224644525,0.0004143714904785156,5.9604644775390625e-05
Ridge Regression,0.5522851748130809,0.3419756755946572,0.3106257008069037,0.0003523826599121094,4.8160552978515625e-05
Lasso Regression,-0.05052778546092718,0.6511089729659639,0.7288588878862511,0.00039577484130859375,5.626678466796875e-05
ElasticNet Regression,0.24681690016741842,0.5270906604178274,0.5225603778560053,0.00032639503479003906,4.935264587402344e-05
Bayesian Ridge Regression,0.5573305968000708,0.3418296292161654,0.30712517401527695,0.0009238719940185547,6.866455078125e-05
ARD Regression,0.5407572515252956,0.34174854620421896,0.3186238037257014,0.0011115074157714844,6.341934204101562e-05
SGD Regressor,0.5592667201984138,0.3518557246807864,0.30578188660636024,0.00038743019104003906,5.245208740234375e-05
Passive Aggressive Regressor,0.4757266963797707,0.39965112407046405,0.3637421706627516,0.0003376007080078125,4.6253204345703125e-05
Support Vector Regression,0.6525129384696544,0.27960603692399527,0.2410874197970359,0.001932382583618164,0.0004239082336425781
MLP Regressor,0.6300588485743734,0.2958446155371846,0.2566661252973304,0.22745800018310547,0.0001456737518310547
Random Forest Regressor,0.7056214467037906,0.28151036161400594,0.2042405997656679,0.10953998565673828,0.002582073211669922
Gradient Boosting Regressor,0.6845041559095715,0.2943116254989921,0.21889183060073997,0.043572425842285156,0.0002987384796142578
XGBoost Regressor,0.652762297654493,0.31563201804003577,0.24091441375125486,0.029169082641601562,0.0006394386291503906
AdaBoost Regressor,0.6675035300632273,0.31480477011077457,0.23068690867409147,0.01714038848876953,0.0025200843811035156
Bagging Regressor,0.682920728975895,0.29093171952009256,0.21999041629252372,0.017436981201171875,0.0009293556213378906
ExtraTrees Regressor,0.7101382106882452,0.27591492210958196,0.2011068572601235,0.06861162185668945,0.004872322082519531
HistGradientBoosting Regressor,0.5647986118845236,0.35833320166810245,0.30194384588240536,0.09681010246276855,0.0008931159973144531
Stacking Regressor,0.6974413113288717,0.28351157243450276,0.2099159987933161,0.0643618106842041,0.0006310939788818359
Voting Regressor,0.6852198052820411,0.2775616946456783,0.21839531121976438,0.048531532287597656,0.0009522438049316406
Custom MLP,0.5150223972195145,0.38749592120067405,0.3364787120382851,0.5009033679962158,1.3113021850585938e-05
FONN1,0.5990534850023137,0.3580501511937187,0.2781777265366303,6.29525899887085,0.0005609989166259766
Tree-based Predictions (FONN1),0.6207691414476377,0.3232436961395995,0.26311134806905434,0.0057408809661865234,0.0007846355438232422
TREENN1,0.1090709750856621,0.5139088791687261,0.6181288560585134,1.1886656284332275,7.510185241699219e-05
Tree-based Predictions (TREENN1),0.6047479658885744,0.3360482855418615,0.274226881006135,0.0006108283996582031,0.0001747608184814453
FONN2,0.5754431479935878,0.34556871043614135,0.2945586392673195,3.4284276962280273,0.00046253204345703125
Tree-based Predictions (FONN2),0.6207691414476377,0.3232436961395995,0.26311134806905434,0.005095005035400391,0.000835418701171875
TREENN2,0.5825281407031839,0.3411060192827786,0.2896430530463109,0.882227897644043,7.963180541992188e-05
Tree-based Predictions (TREENN2),0.6047479658885744,0.3360482855418615,0.274226881006135,0.0006077289581298828,0.0001678466796875
Ensemble of 10 Trees,0.6207691414476377,0.3232436961395995,0.26311134806905434,0.005052089691162109,0.0006544589996337891
