,R² Score,MAE,MSE,Train Time (s),Comp Time (s)
Linear Regression,0.4492890090636944,0.5961215680053212,0.5924123817128093,0.0004265308380126953,6.031990051269531e-05
Ridge Regression,0.4489673152858916,0.5961704761967207,0.592758435051542,0.0003516674041748047,5.2928924560546875e-05
Lasso Regression,-0.02054395024884137,0.7562643647839636,1.0978224189454027,0.0003504753112792969,4.839897155761719e-05
ElasticNet Regression,0.0716980812367155,0.7208229255121754,0.998595560455653,0.0003399848937988281,5.435943603515625e-05
Bayesian Ridge Regression,0.4473470798519886,0.5964402939549732,0.5945013592860885,0.0009877681732177734,7.081031799316406e-05
ARD Regression,0.4448288478190566,0.5969899693676912,0.5972102789570003,0.0008075237274169922,5.9604644775390625e-05
SGD Regressor,0.4478082400241348,0.5970103248530417,0.5940052787639478,0.0003838539123535156,5.3882598876953125e-05
Passive Aggressive Regressor,-2.9247379239945404,1.5989340703463741,4.2219301583198385,0.0003154277801513672,4.649162292480469e-05
Support Vector Regression,0.44306236086020845,0.5774150284020474,0.5991105292947984,0.0020112991333007812,0.0005235671997070312
MLP Regressor,0.534024048292729,0.5621654972954818,0.5012609661239263,0.13697028160095215,0.0001220703125
Random Forest Regressor,0.5175708290785188,0.5399782803350688,0.5189600695410588,0.08642101287841797,0.002797842025756836
Gradient Boosting Regressor,0.5095858932661377,0.5396061151904393,0.5275496472329696,0.053122520446777344,0.0003311634063720703
XGBoost Regressor,0.44808274725908837,0.5862896350174672,0.5937099850662866,0.11144280433654785,0.0012059211730957031
AdaBoost Regressor,0.4668625131365496,0.5995427849012349,0.5735081623052035,0.07052469253540039,0.0055694580078125
Bagging Regressor,0.5167772244961857,0.5431769365061088,0.5198137681025472,0.019508838653564453,0.0014750957489013672
ExtraTrees Regressor,0.5167397647653786,0.5520520358466157,0.519854064389912,0.08286285400390625,0.0047724246978759766
HistGradientBoosting Regressor,0.5378453542207078,0.5372591462736801,0.4971503001243277,0.051384687423706055,0.001100778579711914
Stacking Regressor,0.5277189424283395,0.5321515530067771,0.5080435124023723,0.06805133819580078,0.0005452632904052734
Voting Regressor,0.5470004709926017,0.5215573927862553,0.48730193206747163,0.06335592269897461,0.001299142837524414
Custom MLP,0.4609169074379872,0.6010507328304213,0.5799039860504718,0.6156723499298096,1.8596649169921875e-05
FONN1,0.33704343543325377,0.6530906093810145,0.7131575070245003,6.491067409515381,0.0006277561187744141
Tree-based Predictions (FONN1),0.30379574415684873,0.6014168637887553,0.7489228073356855,0.007455348968505859,0.0009100437164306641
TREENN1,0.3363799513433321,0.6293470758531878,0.7138712320025887,1.3397793769836426,8.535385131835938e-05
Tree-based Predictions (TREENN1),0.30379574415684873,0.6014168637887553,0.7489228073356855,0.0006911754608154297,0.00017452239990234375
FONN2,-1.5354669523858782,1.233366689308221,2.7274596671174116,3.395587921142578,0.0005404949188232422
Tree-based Predictions (FONN2),0.30379574415684873,0.6014168637887553,0.7489228073356855,0.005988359451293945,0.0008604526519775391
TREENN2,0.267088584456613,0.6266054947608849,0.7884095367851149,0.8818726539611816,8.368492126464844e-05
Tree-based Predictions (TREENN2),0.30379574415684873,0.6014168637887553,0.7489228073356855,0.0007569789886474609,0.00020623207092285156
Ensemble of 10 Trees,0.30379574415684873,0.6014168637887553,0.7489228073356855,0.00588226318359375,0.0007264614105224609
